team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,41,82,9,19,13,14,6,34,24,9,2,9,19
BOSTON CELTICS,240,37,80,6,17,12,17,9,29,24,5,2,14,15
CHARLOTTE BOBCATS,240,36,87,10,27,7,15,11,32,17,4,4,10,15
BROOKLYN NETS,240,40,80,13,31,12,15,5,37,23,3,4,9,18
CLEVELAND CAVALIERS,240,34,84,5,15,20,30,13,32,17,9,2,10,21
DETROIT PISTONS,240,33,83,4,23,19,27,15,38,21,5,5,16,24
MIAMI HEAT,240,42,78,10,22,17,25,4,31,25,11,5,12,20
GOLDEN STATE WARRIORS,240,40,83,9,16,21,26,11,32,22,10,4,13,18
WASHINGTON WIZARDS,240,44,97,16,32,8,16,12,23,28,14,3,9,32
HOUSTON ROCKETS,240,34,64,10,22,35,47,13,38,18,4,7,24,19
DALLAS MAVERICKS,240,30,84,5,19,16,21,10,37,21,7,10,13,19
INDIANA PACERS,240,27,84,7,24,12,14,10,37,18,5,6,16,22
PORTLAND TRAIL BLAZERS,240,43,84,13,31,18,22,9,23,26,2,2,16,27
LOS ANGELES CLIPPERS,240,46,79,4,10,26,31,5,28,24,13,2,8,20
NEW ORLEANS PELICANS,240,41,79,6,13,14,17,10,28,23,9,5,10,19
MILWAUKEE BUCKS,240,39,80,6,16,14,19,8,26,28,3,3,11,16
DENVER NUGGETS,240,33,84,9,24,15,20,13,32,19,7,7,21,25
MINNESOTA TIMBERWOLVES,240,45,86,12,26,15,23,6,34,31,14,5,10,20
SACRAMENTO KINGS,265,40,85,10,23,16,19,11,31,16,7,1,15,18
NEW YORK KNICKS,265,41,90,9,24,10,14,13,32,27,7,3,18,21
MEMPHIS GRIZZLIES,240,36,77,2,12,12,18,8,28,17,7,7,8,14
ORLANDO MAGIC,240,34,83,4,13,9,10,15,27,18,3,9,13,13
ATLANTA HAWKS,240,30,78,4,20,19,23,8,37,24,5,0,15,21
TORONTO RAPTORS,240,38,94,11,33,17,22,15,32,22,8,3,7,19
PHILADELPHIA 76ERS,240,37,80,8,19,18,23,7,33,18,9,5,16,24
UTAH JAZZ,240,37,87,3,16,28,32,11,34,15,10,7,12,19
