team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,44,85,11,25,19,23,8,32,26,8,2,8,19
BOSTON CELTICS,240,40,77,16,33,12,21,5,31,27,2,4,17,23
SACRAMENTO KINGS,240,42,79,9,17,17,21,11,25,27,7,6,13,15
GOLDEN STATE WARRIORS,240,40,80,16,37,10,14,9,27,31,9,6,14,15
BROOKLYN NETS,240,40,86,10,39,13,17,6,37,24,5,4,13,19
HOUSTON ROCKETS,240,42,86,20,50,13,20,8,34,31,8,4,15,19
ORLANDO MAGIC,240,40,92,16,41,13,16,10,25,22,4,9,14,23
INDIANA PACERS,240,42,79,15,26,22,26,8,35,25,7,8,14,18
LOS ANGELES LAKERS,240,44,91,11,30,16,24,12,31,23,10,5,16,29
LOS ANGELES CLIPPERS,240,41,85,10,28,28,30,10,34,19,7,3,17,22
PORTLAND TRAIL BLAZERS,240,37,83,7,21,22,26,5,40,18,10,3,9,22
NEW YORK KNICKS,240,35,88,5,15,16,22,14,37,13,3,3,13,20
CLEVELAND CAVALIERS,240,41,86,15,37,16,20,11,35,25,7,3,11,21
PHILADELPHIA 76ERS,240,36,96,3,28,16,20,22,31,15,6,2,12,18
DALLAS MAVERICKS,240,41,85,14,32,12,17,4,36,25,7,0,11,19
SAN ANTONIO SPURS,240,43,82,10,24,19,21,4,39,27,7,5,10,16
