team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,33,79,11,30,14,18,9,41,16,4,4,13,18
DETROIT PISTONS,240,28,84,10,33,15,19,11,35,14,7,4,9,16
DENVER NUGGETS,265,43,95,17,42,13,16,19,28,24,7,5,21,20
INDIANA PACERS,265,49,93,10,25,18,22,11,29,24,6,2,11,17
DALLAS MAVERICKS,240,37,81,11,31,7,9,6,27,23,6,5,10,22
MINNESOTA TIMBERWOLVES,240,36,72,7,19,18,23,9,36,19,7,2,18,19
PHILADELPHIA 76ERS,240,44,96,9,29,27,30,22,25,26,5,4,17,29
NEW ORLEANS PELICANS,240,46,80,15,24,24,32,5,28,31,11,9,14,21
ATLANTA HAWKS,240,37,77,9,31,24,30,6,29,22,5,4,16,28
NEW YORK KNICKS,240,39,80,5,17,28,34,6,27,16,9,4,12,30
TORONTO RAPTORS,240,39,87,11,37,13,19,12,32,22,8,2,13,17
SACRAMENTO KINGS,240,35,73,10,23,7,14,7,35,15,7,6,21,17
