team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,36,85,7,25,10,13,15,31,19,9,8,20,18
ATLANTA HAWKS,240,40,89,14,30,10,15,13,32,29,12,3,13,16
PHILADELPHIA 76ERS,240,45,93,8,24,9,10,7,34,34,6,3,13,25
DENVER NUGGETS,240,35,87,7,32,25,34,10,38,18,10,9,13,12
SAN ANTONIO SPURS,240,31,84,5,26,12,13,10,36,18,8,5,14,13
DETROIT PISTONS,240,36,81,8,24,13,16,6,39,22,10,1,11,11
MEMPHIS GRIZZLIES,240,49,94,15,21,15,22,13,25,29,6,0,7,22
GOLDEN STATE WARRIORS,240,50,85,18,33,23,25,7,31,37,3,6,10,17
NEW YORK KNICKS,240,41,94,5,19,18,21,9,42,24,6,7,6,24
NEW ORLEANS PELICANS,240,38,84,6,26,21,27,4,44,24,3,5,10,19
MIAMI HEAT,240,45,88,12,24,15,18,11,29,24,6,2,8,17
ORLANDO MAGIC,240,44,81,12,27,11,15,9,28,31,2,9,12,20
CLEVELAND CAVALIERS,240,34,81,12,40,21,26,9,37,20,6,5,15,19
UTAH JAZZ,240,38,82,10,31,18,21,5,38,24,12,4,11,24
