team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,38,80,5,17,28,40,13,31,20,9,3,9,19
BROOKLYN NETS,240,35,77,14,26,13,18,8,27,23,6,2,17,28
CHICAGO BULLS,240,32,81,4,12,14,23,11,28,24,2,1,14,18
LOS ANGELES CLIPPERS,240,48,82,8,21,17,19,6,38,32,8,5,9,23
SACRAMENTO KINGS,240,35,84,8,24,8,15,7,35,24,6,3,13,17
LOS ANGELES LAKERS,240,40,87,8,26,12,15,9,35,20,8,9,10,17
UTAH JAZZ,240,28,71,4,18,13,29,6,27,17,9,4,18,19
OKLAHOMA CITY THUNDER,240,36,71,5,12,18,22,5,41,24,10,4,16,24
PHOENIX SUNS,240,46,95,11,29,1,3,10,34,25,5,9,9,14
ORLANDO MAGIC,240,39,84,6,21,12,14,7,34,24,4,5,12,15
