position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Rozier, Terry^",30.5,"$6,600",BOSTON CELTICS,v cle, 96-83,34:15,   8pt 6rb 6as 3st 1to 1trey 3-15fg 1-1ft
PG/SG,"Smart, Marcus",27.5,"$5,600",BOSTON CELTICS,v cle, 96-83,23:27,   13pt 4rb 4as 1st 3trey 5-9fg
PG/SG,"Hill, George^",12.25,"$4,300",CLEVELAND CAVALIERS,@ bos, 83-96,30:10,   7pt 1rb 2as 1bl 2to 1-5fg 5-6ft
PG/SG,"Clarkson, Jordan",11.5,"$2,600",CLEVELAND CAVALIERS,@ bos, 83-96,15:14,   8pt 2rb 2trey 3-10fg
PG,"Calderon, Jose",5.5,"$2,500",CLEVELAND CAVALIERS,@ bos, 83-96,2:36,   0pt 2rb 2as
PG,"Larkin, Shane",0,"$2,500",BOSTON CELTICS,v cle, 96-83,DNP,   
PG,"Irving, Kyrie",0,"$2,500",BOSTON CELTICS,v cle, 96-83,NA,   
SF/PF,"Tatum, Jayson^",51.25,"$5,900",BOSTON CELTICS,v cle, 96-83,40:45,   24pt 7rb 4as 4st 2bl 2to 3trey 7-15fg 7-8ft
SF/PF,"James, LeBron^",47,"$11,900",CLEVELAND CAVALIERS,@ bos, 83-96,39:16,   26pt 10rb 5as 1st 6to 1trey 11-22fg 3-4ft
SG/SF,"Brown, Jaylen^",25.75,"$7,200",BOSTON CELTICS,v cle, 96-83,34:34,   17pt 3rb 2as 1bl 2to 2trey 4-15fg 7-8ft
SF/PF,"Morris, Marcus",23.5,"$4,900",BOSTON CELTICS,v cle, 96-83,37:28,   13pt 6rb 1st 1to 3trey 5-13fg
SF/PF,"Green, Jeff",13.75,"$2,800",CLEVELAND CAVALIERS,@ bos, 83-96,25:44,   8pt 5rb 2to 1trey 3-4fg 1-2ft
SG/SF,"Korver, Kyle",9.5,"$3,800",CLEVELAND CAVALIERS,@ bos, 83-96,18:37,   7pt 1as 2trey 2-6fg 1-1ft
SG/SF,"Hood, Rodney",7,"$2,600",CLEVELAND CAVALIERS,@ bos, 83-96,2:53,   5pt 1as 1trey 2-3fg
SG/SF,"Smith, J.R.^",3,"$3,700",CLEVELAND CAVALIERS,@ bos, 83-96,26:05,   2pt 1as 1to 1-6fg
SG/SF,"Osman, Cedi",0,"$2,500",CLEVELAND CAVALIERS,@ bos, 83-96,3:11,   0pt
PF,"Nader, Abdel",0,"$2,500",BOSTON CELTICS,v cle, 96-83,2:36,   0pt
SG/SF,"Ojeleye, Semi",0,"$2,500",BOSTON CELTICS,v cle, 96-83,DNP,   
SF/PF,"White, Okaro",0,"$2,500",CLEVELAND CAVALIERS,@ bos, 83-96,NA,   
SF,"Hayward, Gordon",0,"$2,500",BOSTON CELTICS,v cle, 96-83,NA,   
PF/C,"Horford, Al^",34.5,"$6,900",BOSTON CELTICS,v cle, 96-83,34:59,   15pt 12rb 1as 1st 2to 1trey 4-9fg 6-6ft
PF/C,"Love, Kevin^",31.75,"$7,500",CLEVELAND CAVALIERS,@ bos, 83-96,30:40,   14pt 7rb 2as 2st 1bl 2to 2trey 6-13fg
C,"Baynes, Aron^",20.75,"$4,500",BOSTON CELTICS,v cle, 96-83,29:20,   6pt 7rb 3bl 3-7fg
PF/C,"Nance, Larry",19.5,"$3,600",CLEVELAND CAVALIERS,@ bos, 83-96,16:49,   2pt 6rb 2as 4bl 2to 1-1fg 0-2ft
PF/C,"Thompson, Tristan^",10,"$5,100",CLEVELAND CAVALIERS,@ bos, 83-96,26:09,   1pt 6rb 1as 0-3fg 1-2ft
C,"Zizic, Ante",5,"$2,500",CLEVELAND CAVALIERS,@ bos, 83-96,2:36,   3pt 1bl 1-1fg 1-2ft
PF/C,"Yabusele, Guerschon",1.5,"$2,500",BOSTON CELTICS,v cle, 96-83,2:36,   0pt 1as 0-2fg
C,"Monroe, Greg",0,"$2,600",BOSTON CELTICS,v cle, 96-83,DNP,   
PF/C,"Theis, Daniel",0,"$2,500",BOSTON CELTICS,v cle, 96-83,NA,   
C,"Perkins, Kendrick",0,"$2,500",CLEVELAND CAVALIERS,@ bos, 83-96,NA,   
