position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Harden, James^",60.5,"$11,400",HOUSTON ROCKETS,@ bos, 98-99,39:03,   34pt 6rb 10as 2st 8to 5trey 7-27fg 15-15ft
PG/SG,"McCollum, C.J.^",50.25,"$7,000",PORTLAND TRAIL BLAZERS,v phi, 114-110,37:45,   34pt 7rb 4as 1st 3to 2trey 9-20fg 14-14ft
PG/SG,"Bledsoe, Eric^",47.75,"$7,100",MILWAUKEE BUCKS,v min, 102-96,34:17,   26pt 3rb 6as 5st 4to 2trey 8-15fg 8-8ft
PG,"Payton, Elfrid^",42.5,"$6,800",ORLANDO MAGIC,v det, 102-89,39:04,   19pt 8rb 8as 1st 2to 1trey 6-12fg 6-6ft
PG,"Irving, Kyrie^",40.5,"$8,000",BOSTON CELTICS,v hou, 99-98,37:53,   26pt 4rb 4as 2st 1bl 6to 1trey 9-18fg 7-8ft
SG,"Butler, Jimmy^",39.25,"$7,700",MINNESOTA TIMBERWOLVES,@ mil, 96-102,43:03,   20pt 5rb 7as 2st 4to 1trey 6-16fg 7-7ft
PG,"Smith, Ishmael^",37.75,"$4,900",DETROIT PISTONS,@ orl, 89-102,32:20,   18pt 7rb 5as 1st 1bl 1to 9-18fg
SG,"Gordon, Eric^",35.75,"$5,800",HOUSTON ROCKETS,@ bos, 98-99,40:08,   24pt 3rb 3as 1st 1to 4trey 9-23fg 2-3ft
PG/SG,"Napier, Shabazz^",35.75,"$4,200",PORTLAND TRAIL BLAZERS,v phi, 114-110,34:17,   23pt 3rb 3as 3st 5to 2trey 7-14fg 7-9ft
PG/SG,"Ntilikina, Frank",35.25,"$3,700",NEW YORK KNICKS,@ sas, 107-119,31:43,   9pt 3rb 11as 3st 1to 1trey 4-11fg
PG/SF,"Simmons, Ben^",34.5,"$8,700",PHILADELPHIA 76ERS,@ por, 110-114,33:51,   17pt 4rb 8as 1st 3to 7-17fg 3-3ft
PG,"McConnell, T.J.",29.75,"$4,200",PHILADELPHIA 76ERS,@ por, 110-114,33:59,   10pt 3rb 6as 4st 2to 5-9fg
PG/SG,"Jones, Tyus^",28,"$3,400",MINNESOTA TIMBERWOLVES,@ mil, 96-102,35:05,   6pt 4rb 5as 5st 1to 2-5fg 2-2ft
PG/SG,"Rozier, Terry",27.75,"$4,300",BOSTON CELTICS,v hou, 99-98,20:06,   13pt 5rb 1as 2st 1bl 2trey 5-8fg 1-1ft
PG/SF,"Anderson, Kyle^",27.5,"$4,300",SAN ANTONIO SPURS,v nyk, 119-107,29:05,   16pt 8rb 1st 1to 4-4fg 8-8ft
PG/SG,"Brogdon, Malcolm",25.25,"$4,800",MILWAUKEE BUCKS,v min, 102-96,25:42,   13pt 5rb 3as 1st 2to 1trey 5-9fg 2-2ft
PG,"Parker, Tony^",22.5,"$4,200",SAN ANTONIO SPURS,v nyk, 119-107,29:06,   14pt 2rb 3as 1st 1to 6-9fg 2-2ft
PG,"Jack, Jarrett^",20.5,"$4,300",NEW YORK KNICKS,@ sas, 107-119,31:00,   8pt 4rb 5as 3-11fg 2-2ft
SG,"Crawford, Jamal",16.75,"$3,800",MINNESOTA TIMBERWOLVES,@ mil, 96-102,26:05,   11pt 1rb 3as 1bl 4to 4-13fg 3-3ft
