position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Beal, Bradley^",63.5,"$7,500",WASHINGTON WIZARDS,@ sac, 130-122,42:44,   38pt 10rb 4as 1st 1bl 2to 5trey 13-24fg 7-7ft
PG/SG,"Harden, James^",53.25,"$11,600",HOUSTON ROCKETS,@ chi, 115-94,33:16,   19pt 7rb 13as 3st 6to 3trey 6-16fg 4-5ft
PG,"Wall, John^",53,"$10,000",WASHINGTON WIZARDS,@ sac, 130-122,40:39,   25pt 4rb 12as 2st 2to 1trey 11-25fg 2-2ft
SG,"DeRozan, DeMar^",50,"$8,500",TORONTO RAPTORS,@ atl, 99-105,36:33,   28pt 8rb 6as 2st 3to 1trey 12-30fg 3-4ft
PG/SF,"Antetokounmpo, Giannis^",48,"$10,100",MILWAUKEE BUCKS,v ind, 99-85,39:22,   21pt 8rb 5as 5st 1bl 6to 1trey 7-13fg 6-6ft
PG,"Rubio, Ricky^",44,"$6,900",MINNESOTA TIMBERWOLVES,v gsw, 103-102,35:53,   17pt 4rb 13as 1st 2to 3-10fg 11-11ft
PG,"Curry, Stephen^",43.5,"$9,900",GOLDEN STATE WARRIORS,@ min, 102-103,35:18,   26pt 6rb 7as 1st 6to 1trey 10-27fg 5-5ft
SG,"Thompson, Klay^",43,"$7,000",GOLDEN STATE WARRIORS,@ min, 102-103,36:26,   30pt 6rb 2as 1st 2to 3trey 12-22fg 3-4ft
PG,"Schroder, Dennis^",39.5,"$6,800",ATLANTA HAWKS,v tor, 105-99,35:13,   26pt 6rb 5as 4to 1trey 9-18fg 7-8ft
PG/SG,"Joseph, Cory^",37.5,"$5,300",TORONTO RAPTORS,@ atl, 99-105,34:35,   15pt 2rb 8as 4st 1to 1trey 6-11fg 2-2ft
SG,"Hardaway Jr., Tim^",35.5,"$5,800",ATLANTA HAWKS,v tor, 105-99,34:25,   20pt 2rb 6as 2st 3to 3trey 8-13fg 1-1ft
PG,"Thomas, Isaiah^",32.5,"$8,700",BOSTON CELTICS,@ den, 99-119,33:55,   21pt 2rb 5as 1st 2to 1trey 7-14fg 6-6ft
PG/SG,"Collison, Darren^",32.5,"$5,300",SACRAMENTO KINGS,v was, 122-130,32:55,   14pt 2rb 10as 1to 5-12fg 4-5ft
PG,"Lin, Jeremy^",32.25,"$5,000",BROOKLYN NETS,@ dal, 96-105,26:50,   18pt 5rb 3as 2st 2to 1trey 4-9fg 9-10ft
PG,"Payton, Elfrid^",31,"$7,000",ORLANDO MAGIC,@ cha, 81-121,26:56,   8pt 2rb 12as 1st 1bl 3to 4-8fg
PG,"Teague, Jeff^",31,"$6,500",INDIANA PACERS,@ mil, 85-99,35:12,   17pt 4rb 4as 3st 7to 1trey 7-12fg 2-2ft
SG,"Curry, Seth^",30.75,"$6,700",DALLAS MAVERICKS,v bkn, 105-96,31:33,   18pt 5rb 4as 2to 3trey 6-11fg 3-3ft
SG,"Wade, Dwyane^",30.75,"$6,800",CHICAGO BULLS,v hou, 94-115,24:51,   21pt 3rb 2as 2st 3to 1trey 9-18fg 2-2ft
PG,"Walker, Kemba^",29,"$8,100",CHARLOTTE HORNETS,v orl, 121-81,24:19,   23pt 1as 1bl 5trey 9-13fg
PG/SG,"Williams, Louis",28.25,"$5,000",HOUSTON ROCKETS,@ chi, 115-94,26:59,   18pt 3rb 1as 2st 1bl 4to 2trey 4-11fg 8-8ft
SG,"Bradley, Avery^",28,"$5,400",BOSTON CELTICS,@ den, 99-119,29:13,   16pt 2rb 2as 3st 3to 4trey 6-14fg
SG,"Hield, Buddy^",26.75,"$3,800",SACRAMENTO KINGS,v was, 122-130,36:52,   18pt 5rb 1as 2to 4trey 7-16fg
PG/SG,"Smart, Marcus",26.25,"$5,100",BOSTON CELTICS,@ den, 99-119,25:10,   13pt 7rb 2as 1st 2to 1trey 4-14fg 4-4ft
PG,"Roberts, Brian",25.75,"$3,000",CHARLOTTE HORNETS,v orl, 121-81,23:41,   15pt 1rb 4as 1st 3trey 5-8fg 2-2ft
SG,"Lamb, Jeremy",25.75,"$3,300",CHARLOTTE HORNETS,v orl, 121-81,28:03,   10pt 5rb 3as 2bl 2trey 4-8fg
PG,"Ferrell, Yogi^",25.5,"$5,200",DALLAS MAVERICKS,v bkn, 105-96,34:01,   17pt 2rb 2as 1st 1to 3trey 5-12fg 4-4ft
PG,"Whitehead, Isaiah",25.5,"$3,000",BROOKLYN NETS,@ dal, 96-105,25:27,   24pt 1as 3to 3trey 8-12fg 5-5ft
PG,"Nelson, Jameer^",23.25,"$4,600",DENVER NUGGETS,v bos, 119-99,30:42,   8pt 5rb 5as 1st 1to 4-9fg 0-1ft
SG,"Kilpatrick, Sean",22,"$5,100",BROOKLYN NETS,@ dal, 96-105,23:31,   9pt 2rb 5as 2st 3to 1trey 3-11fg 2-2ft
PG/SG,"Beverley, Patrick^",21.5,"$5,100",HOUSTON ROCKETS,@ chi, 115-94,28:42,   3pt 6rb 4as 1st 2bl 2to 0-4fg 3-4ft
PG/SG,"Clark, Ian",21,"$3,000",GOLDEN STATE WARRIORS,@ min, 102-103,12:51,   10pt 4rb 2as 1st 2trey 4-7fg
SG,"Fournier, Evan^",20.75,"$5,700",ORLANDO MAGIC,@ cha, 81-121,24:43,   14pt 1rb 2as 1st 1to 2trey 6-13fg
PG,"Lawson, Ty",20,"$4,900",SACRAMENTO KINGS,v was, 122-130,19:49,   8pt 6as 2st 2to 2-5fg 4-4ft
PG,"Terry, Jason",19.75,"$3,000",MILWAUKEE BUCKS,v ind, 99-85,25:56,   8pt 3rb 1as 3st 1trey 3-5fg 1-2ft
PG,"Payne, Cameron",19,"$3,000",CHICAGO BULLS,v hou, 94-115,15:35,   11pt 2rb 2as 1st 1to 2trey 4-8fg 1-4ft
SG,"Harris, Gary^",17.75,"$5,600",DENVER NUGGETS,v bos, 119-99,35:33,   9pt 3rb 1as 2st 2to 1trey 3-9fg 2-2ft
SG,"Gordon, Eric",17.25,"$5,000",HOUSTON ROCKETS,@ chi, 115-94,23:18,   8pt 1rb 2as 1st 1bl 2trey 3-14fg
PG/SG,"Murray, Jamal",16.25,"$4,000",DENVER NUGGETS,v bos, 119-99,17:18,   13pt 3rb 2to 1trey 6-11fg
PG,"Rondo, Rajon",16,"$5,100",CHICAGO BULLS,v hou, 94-115,17:09,   8pt 2rb 2as 1st 1to 2trey 3-5fg
SG,"Temple, Garrett",15.5,"$3,800",SACRAMENTO KINGS,v was, 122-130,30:17,   7pt 5as 2trey 2-6fg 1-2ft
SG,"Ellis, Monta",15,"$3,700",INDIANA PACERS,@ mil, 85-99,27:30,   12pt 2rb 1as 2to 4-7fg 4-6ft
PG,"Watson, C.J.",14.25,"$3,000",ORLANDO MAGIC,@ cha, 81-121,23:17,   7pt 3rb 2as 1trey 3-8fg
SG,"Iguodala, Andre",14,"$5,100",GOLDEN STATE WARRIORS,@ min, 102-103,31:35,   8pt 2rb 1as 1st 4-6fg
PG,"Barea, Jose",13.75,"$3,300",DALLAS MAVERICKS,v bkn, 105-96,13:59,   9pt 1rb 3as 3to 1trey 3-6fg 2-2ft
PG,"Carter-Williams, Michael",12.5,"$3,800",CHICAGO BULLS,v hou, 94-115,18:56,   4pt 2rb 3as 1st 1to 2-7fg
PG/SG,"Dinwiddie, Spencer",12.5,"$3,400",BROOKLYN NETS,@ dal, 96-105,21:36,   2pt 3as 2st 1bl 1-2fg
SG,"Rush, Brandon^",12.25,"$3,000",MINNESOTA TIMBERWOLVES,v gsw, 103-102,20:16,   2pt 3rb 3as 1st 1-3fg
PG/SG,"Dellavedova, Matthew^",11.5,"$3,700",MILWAUKEE BUCKS,v ind, 99-85,24:15,   8pt 3as 3to 1trey 2-7fg 3-3ft
SG,"Vaughn, Rashad",10.5,"$3,000",MILWAUKEE BUCKS,v ind, 99-85,24:45,   2pt 4rb 1as 1st 1-5fg
PG/SG,"Harris, Devin",10.25,"$3,100",DALLAS MAVERICKS,v bkn, 105-96,14:57,   5pt 1rb 3as 1to 2-3fg 1-2ft
PG,"Grant, Jerian^",10,"$3,400",CHICAGO BULLS,v hou, 94-115,11:55,   0pt 2rb 5as 0-5fg
PG,"Jennings, Brandon",9.75,"$3,100",WASHINGTON WIZARDS,@ sac, 130-122,13:21,   0pt 1rb 6as 1to 0-5fg
SG,"Foye, Randy^",7.25,"$3,000",BROOKLYN NETS,@ dal, 96-105,23:01,   0pt 1rb 4as 0-6fg
PG,"Rozier, Terry",6,"$3,000",BOSTON CELTICS,@ den, 99-119,7:38,   0pt 2rb 1as 1st 0-2fg
PG/SG,"Augustin, D.J.",5.75,"$3,000",ORLANDO MAGIC,@ cha, 81-121,12:32,   3pt 1rb 1as 0-1fg 3-3ft
PG,"Calderon, Jose",5.75,"$3,000",ATLANTA HAWKS,v tor, 105-99,12:47,   2pt 1rb 2as 1to 1-2fg
PG,"Wright, Delon",5,"$3,000",TORONTO RAPTORS,@ atl, 99-105,13:25,   1pt 2rb 1as 0-2fg 1-2ft
PG,"Weber, Briante",5,"$3,000",CHARLOTTE HORNETS,v orl, 121-81,6:43,   2pt 2as 1-4fg
PG,"Dunn, Kris",4.75,"$3,000",MINNESOTA TIMBERWOLVES,v gsw, 103-102,12:20,   2pt 1rb 1st 1to 1-4fg
PG/SG,"Jones, Tyus",4.75,"$3,000",MINNESOTA TIMBERWOLVES,v gsw, 103-102,10:47,   2pt 1rb 1as 1-3fg
SG,"Wilcox, C.J.",2.75,"$3,000",ORLANDO MAGIC,@ cha, 81-121,8:32,   0pt 1rb 1as 0-1fg
PG,"Stuckey, Rodney",2.75,"$3,000",INDIANA PACERS,@ mil, 85-99,12:48,   0pt 3rb 2to 0-3fg 0-2ft
PG,"Brown, Bobby",2,"$3,000",HOUSTON ROCKETS,@ chi, 115-94,2:12,   2pt 1-1fg
PG,"Brooks, Aaron",0,"$3,000",INDIANA PACERS,@ mil, 85-99,DNP,   
SG,"Miller, Mike",0,"$3,000",DENVER NUGGETS,v bos, 119-99,DNP,   
