position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",54.75,"$8,900",OKLAHOMA CITY THUNDER,v nyk, 105-78,24,   32pt 7rb 8as 1st 3to 3trey 12-17fg 5-7ft
PG,"Williams, Maurice^",49.75,"$4,700",MINNESOTA TIMBERWOLVES,@ lal, 120-119,30,   25pt 1rb 11as 2st 3to 6trey 8-13fg 3-3ft
SG,"Bryant, Kobe^",48.75,"$9,200",LOS ANGELES LAKERS,v min, 119-120,35,   26pt 5rb 5as 5st 2to 10-18fg 6-10ft
SG,"Ellis, Monta^",48.25,"$8,000",DALLAS MAVERICKS,@ tor, 106-102,36,   30pt 1rb 6as 3st 1bl 3to 3trey 12-25fg 3-4ft
PG,"Conley, Mike^",48,"$7,500",MEMPHIS GRIZZLIES,@ por, 112-99,38,   21pt 10rb 9as 1to 8-17fg 5-5ft
PG,"Lin, Jeremy^",46,"$5,300",LOS ANGELES LAKERS,v min, 119-120,30,   18pt 2rb 11as 4st 3to 2trey 8-15fg 0-0ft
PG,"Curry, Stephen^",44.5,"$9,500",GOLDEN STATE WARRIORS,@ cha, 106-101,32,   26pt 4rb 6as 1st 2bl 4to 1trey 9-20fg 7-7ft
PG,"Lillard, Damian^",44.5,"$8,900",PORTLAND TRAIL BLAZERS,v mem, 99-112,36,   20pt 4rb 9as 3st 1to 1trey 7-16fg 5-7ft
PG,"Lowry, Kyle^",42.25,"$8,400",TORONTO RAPTORS,v dal, 102-106,32,   25pt 7rb 4as 1st 2to 3trey 9-22fg 4-4ft
PG,"Walker, Kemba^",42,"$7,400",CHARLOTTE HORNETS,v gsw, 101-106,43,   13pt 4rb 13as 1st 1bl 4to 2trey 4-16fg 3-4ft
PG,"Teague, Jeff^",42,"$7,000",ATLANTA HAWKS,v nor, 100-91,36,   26pt 4rb 7as 1st 4to 1trey 10-16fg 5-5ft
SG,"Evans, Tyreke^",41.5,"$7,000",NEW ORLEANS PELICANS,@ atl, 91-100,36,   18pt 6rb 6as 3st 1bl 2to 8-17fg 2-5ft
PG,"Parker, Tony^",41.25,"$6,700",SAN ANTONIO SPURS,v sac, 112-104,38,   27pt 1rb 8as 1st 3to 1trey 10-17fg 6-6ft
SG,"Matthews, Wes^",39,"$6,000",PORTLAND TRAIL BLAZERS,v mem, 99-112,36,   26pt 4rb 3as 7trey 9-16fg 1-2ft
SG,"Thompson, Klay^",38.25,"$7,300",GOLDEN STATE WARRIORS,@ cha, 106-101,35,   17pt 5rb 4as 3st 1bl 1to 3trey 7-22fg 0-0ft
PG,"LaVine, Zach",36.25,"$4,200",MINNESOTA TIMBERWOLVES,@ lal, 120-119,26,   28pt 1rb 5as 3to 2trey 11-14fg 4-4ft
PG,"Holiday, Jrue^",36,"$7,200",NEW ORLEANS PELICANS,@ atl, 91-100,38,   20pt 4rb 7as 1to 2trey 8-15fg 2-2ft
SG,"Harden, James^",35.5,"$10,400",HOUSTON ROCKETS,v lac, 85-102,38,   16pt 4rb 6as 2st 2bl 5to 5-12fg 6-6ft
PG,"Rose, Derrick^",34.5,"$6,400",CHICAGO BULLS,@ bos, 109-102,28,   21pt 4rb 4as 1bl 1to 2trey 9-18fg 1-2ft
PG,"Lawson, Ty^",32.75,"$8,600",DENVER NUGGETS,v pho, 122-97,28,   11pt 3rb 10as 1st 1to 4-11fg 3-4ft
SG,"Caldwell-Pope, Kentavious^",32.5,"$3,800",DETROIT PISTONS,v mil, 88-104,35,   21pt 6rb 1st 4trey 7-19fg 3-6ft
PG,"Paul, Chris^",32.25,"$9,600",LOS ANGELES CLIPPERS,@ hou, 102-85,33,   10pt 1rb 7as 5st 1trey 3-7fg 3-3ft
SG,"Crawford, Jamal",31.5,"$5,500",LOS ANGELES CLIPPERS,@ hou, 102-85,30,   21pt 3as 2st 4trey 7-12fg 3-3ft
PG,"Rondo, Rajon^",31.25,"$7,800",BOSTON CELTICS,v chi, 102-109,33,   8pt 7rb 9as 1st 2to 4-13fg 0-2ft
PG,"Barea, Jose",30.75,"$3,800",DALLAS MAVERICKS,@ tor, 106-102,23,   5pt 5rb 9as 3st 1to 1trey 2-6fg 0-0ft
SG,"Stephenson, Lance^",30.25,"$6,700",CHARLOTTE HORNETS,v gsw, 101-106,37,   11pt 5rb 8as 2st 6to 3-8fg 5-5ft
SG,"Oladipo, Victor^",30.25,"$6,500",ORLANDO MAGIC,@ ind, 83-98,31,   14pt 5rb 4as 2st 1to 1trey 5-7fg 3-4ft
PG,"Vasquez, Greivis",29.25,"$3,300",TORONTO RAPTORS,v dal, 102-106,25,   14pt 3rb 6as 1st 3to 4trey 5-11fg 0-1ft
SG,"Afflalo, Arron^",28.5,"$5,600",DENVER NUGGETS,v pho, 122-97,24,   22pt 4rb 1as 1to 1trey 5-9fg 11-13ft
SG,"Stuckey, Rodney^",28.5,"$4,100",INDIANA PACERS,v orl, 98-83,29,   24pt 2rb 1as 1bl 3to 9-15fg 6-6ft
SG,"Butler, Jimmy^",27.75,"$7,400",CHICAGO BULLS,@ bos, 109-102,41,   22pt 3rb 1as 1st 3to 6-15fg 10-12ft
SG,"Green, Danny^",27.25,"$4,600",SAN ANTONIO SPURS,v sac, 112-104,21,   11pt 3rb 2as 2st 2bl 3trey 4-6fg 0-0ft
PG,"Marshall, Kendall",27.25,"$3,000",MILWAUKEE BUCKS,@ det, 104-88,24,   9pt 1rb 8as 2st 2trey 3-6fg 1-1ft
SG,"Bradley, Avery^",26.75,"$4,700",BOSTON CELTICS,v chi, 102-109,33,   18pt 1rb 2as 1st 1bl 1to 2trey 7-12fg 2-2ft
PG,"Jackson, Reggie",26.5,"$7,700",OKLAHOMA CITY THUNDER,v nyk, 105-78,29,   10pt 6rb 4as 2st 2to 3-8fg 4-4ft
SG,"Bledsoe, Eric^",26.25,"$7,700",PHOENIX SUNS,@ den, 97-122,27,   16pt 3rb 4as 1bl 3to 4-14fg 8-8ft
PG,"Sloan, Donald^",26.25,"$5,200",INDIANA PACERS,v orl, 98-83,30,   6pt 9rb 6as 3-10fg 0-0ft
PG,"Roberts, Brian",24.5,"$3,900",CHARLOTTE HORNETS,v gsw, 101-106,30,   20pt 1as 1bl 2trey 8-12fg 2-2ft
SG,"Korver, Kyle^",24,"$5,400",ATLANTA HAWKS,v nor, 100-91,33,   11pt 4rb 5as 1to 2trey 3-6fg 3-3ft
SG,"Antetokounmpo, Giannis^",23.75,"$5,900",MILWAUKEE BUCKS,@ det, 104-88,27,   7pt 9rb 2as 2bl 3to 3-7fg 1-3ft
SG,"Lamb, Jeremy",23.25,"$4,500",OKLAHOMA CITY THUNDER,v nyk, 105-78,22,   13pt 3rb 2as 1st 3trey 3-5fg 4-4ft
PG,"Collison, Darren^",23.25,"$6,800",SACRAMENTO KINGS,@ sas, 104-112,35,   15pt 3rb 2as 1bl 3to 2trey 5-12fg 3-4ft
PG,"Harris, Devin^",23,"$4,000",DALLAS MAVERICKS,@ tor, 106-102,33,   8pt 2rb 6as 1st 1bl 2to 1trey 1-4fg 5-6ft
SG,"Ginobili, Manu",22.75,"$5,000",SAN ANTONIO SPURS,v sac, 112-104,23,   7pt 3rb 8as 1to 1trey 3-6fg 0-0ft
PG,"Williams, Louis",22.25,"$4,900",TORONTO RAPTORS,v dal, 102-106,30,   16pt 1rb 1as 2st 3to 2trey 5-11fg 4-5ft
SG,"McLemore, Ben^",22.25,"$4,300",SACRAMENTO KINGS,@ sas, 104-112,41,   14pt 3rb 2as 1st 3to 2trey 6-9fg 0-0ft
SG,"Lee, Courtney^",21.75,"$4,300",MEMPHIS GRIZZLIES,@ por, 112-99,30,   13pt 1rb 3as 1bl 2trey 5-9fg 1-2ft
PG,"Brooks, Aaron",20.75,"$4,100",CHICAGO BULLS,@ bos, 109-102,15,   15pt 1rb 3as 1to 1trey 6-12fg 2-2ft
SG,"Hardaway Jr., Tim",20.5,"$4,800",NEW YORK KNICKS,@ okc, 78-105,26,   11pt 2rb 3as 1st 1trey 4-14fg 2-2ft
SG,"Mayo, O.J.^",20.25,"$4,500",MILWAUKEE BUCKS,@ det, 104-88,27,   8pt 3rb 3as 1st 1bl 4-11fg 0-1ft
SG,"Pondexter, Quincy",20.25,"$3,300",MEMPHIS GRIZZLIES,@ por, 112-99,23,   10pt 5rb 2as 2trey 4-5fg 0-2ft
SG,"Morrow, Anthony",20,"$4,000",OKLAHOMA CITY THUNDER,v nyk, 105-78,24,   8pt 2rb 3as 2st 2trey 3-7fg 0-0ft
PG,"Augustin, D.J.^",18.5,"$4,400",DETROIT PISTONS,v mil, 88-104,34,   10pt 6as 2to 1trey 1-7fg 7-9ft
SG,"Harris, Gary",18.5,"$3,000",DENVER NUGGETS,v pho, 122-97,24,   8pt 4rb 1as 3st 6to 2trey 3-8fg 0-0ft
SG,"Young, Nick",18.25,"$4,100",LOS ANGELES LAKERS,v min, 119-120,26,   16pt 1rb 1as 2to 1trey 6-12fg 3-3ft
PG,"Watson, C.J.",18.25,"$3,100",INDIANA PACERS,v orl, 98-83,18,   9pt 1rb 4as 1st 1to 1trey 4-4fg 0-0ft
PG,"Canaan, Isaiah^",17,"$4,200",HOUSTON ROCKETS,v lac, 85-102,15,   13pt 2rb 3trey 4-8fg 2-3ft
PG,"Payton, Elfrid",16.5,"$4,800",ORLANDO MAGIC,@ ind, 83-98,26,   2pt 4rb 6as 1st 3to 1-4fg 0-0ft
PG,"Knight, Brandon^",16.5,"$7,100",MILWAUKEE BUCKS,@ det, 104-88,27,   6pt 4rb 5as 4to 2-7fg 2-2ft
SG,"Hairston, P.J.",16,"$3,600",CHARLOTTE HORNETS,v gsw, 101-106,19,   8pt 4rb 1bl 2trey 3-10fg 0-0ft
SG,"Redick, J.J.^",16,"$3,800",LOS ANGELES CLIPPERS,@ hou, 102-85,24,   15pt 1as 4to 3trey 6-13fg 0-0ft
PG,"Bayless, Jerryd",16,"$3,000",MILWAUKEE BUCKS,@ det, 104-88,23,   10pt 3as 1bl 3to 2trey 2-4fg 4-4ft
SG,"Gordon, Ben",15,"$3,000",ORLANDO MAGIC,@ ind, 83-98,19,   12pt 2rb 1as 4to 2trey 4-6fg 2-2ft
PG,"Schroder, Dennis",15,"$3,000",ATLANTA HAWKS,v nor, 100-91,17,   11pt 2rb 2as 3to 5-9fg 1-2ft
SG,"Goodwin, Archie",14.75,"$3,000",PHOENIX SUNS,@ den, 97-122,15,   11pt 3rb 4-9fg 3-4ft
PG,"Larkin, Shane",14.5,"$3,600",NEW YORK KNICKS,@ okc, 78-105,25,   7pt 2rb 3as 1trey 2-4fg 2-2ft
SG,"Smith, J.R.^",14.5,"$5,900",NEW YORK KNICKS,@ okc, 78-105,22,   2pt 2rb 4as 1st 1bl 1-9fg 0-0ft
