position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Conley, Mike^",43.25,"$7,000",MEMPHIS GRIZZLIES,v sac, 111-110,39,   22pt 1rb 11as 1st 1to 1trey 8-17fg 5-6ft
SG,"Butler, Jimmy^",43.25,"$6,400",CHICAGO BULLS,@ tor, 100-93,40,   21pt 9rb 6as 1bl 1to 1trey 7-10fg 6-8ft
PG,"Lowry, Kyle^",42.5,"$8,200",TORONTO RAPTORS,v chi, 93-100,34,   20pt 8rb 8as 2to 3trey 8-19fg 1-3ft
SG,"Thompson, Klay^",38,"$6,800",GOLDEN STATE WARRIORS,v bkn, 107-99,36,   25pt 4rb 2as 2st 2to 4trey 8-22fg 5-6ft
PG,"Williams, Deron^",34,"$7,600",BROOKLYN NETS,@ gsw, 99-107,33,   18pt 4rb 5as 2st 3to 2trey 7-14fg 2-2ft
PG,"Carter-Williams, Michael",34,"$6,000",PHILADELPHIA 76ERS,@ dal, 70-123,30,   19pt 8rb 5as 6to 1trey 6-19fg 6-10ft
PG,"Collison, Darren^",33.5,"$5,500",SACRAMENTO KINGS,@ mem, 110-111,37,   20pt 2rb 5as 1st 1bl 3to 2trey 6-11fg 6-7ft
SG,"Ellis, Monta^",33.5,"$7,100",DALLAS MAVERICKS,v phi, 123-70,29,   17pt 4rb 4as 3st 3to 2trey 7-12fg 1-2ft
PG,"Jack, Jarrett",29.75,"$3,600",BROOKLYN NETS,@ gsw, 99-107,26,   23pt 3rb 3as 3to 10-10fg 3-4ft
SG,"Johnson, Joe^",29.75,"$6,700",BROOKLYN NETS,@ gsw, 99-107,32,   12pt 5rb 4as 3st 1to 5-12fg 2-2ft
PG,"Barea, Jose",28.75,"$3,000",DALLAS MAVERICKS,v phi, 123-70,20,   7pt 3rb 11as 1st 1to 3-7fg 1-1ft
PG,"Curry, Stephen^",28.25,"$10,100",GOLDEN STATE WARRIORS,v bkn, 107-99,32,   17pt 3rb 5as 3to 3trey 6-12fg 2-2ft
SG,"Lee, Courtney",27.75,"$4,800",MEMPHIS GRIZZLIES,v sac, 111-110,36,   16pt 1rb 3as 3st 1to 1trey 6-9fg 3-3ft
PG,"Rose, Derrick^",27.75,"$6,800",CHICAGO BULLS,@ tor, 100-93,30,   20pt 3rb 4as 5to 1trey 5-14fg 9-10ft
SG,"Carter, Vince",24,"$3,000",MEMPHIS GRIZZLIES,v sac, 111-110,17,   11pt 4rb 2as 1st 1bl 1to 3trey 4-5fg 0-0ft
SG,"McLemore, Ben^",23,"$3,600",SACRAMENTO KINGS,@ mem, 110-111,37,   17pt 4rb 1to 3trey 6-12fg 2-4ft
PG,"Wroten, Tony^",17.5,"$7,700",PHILADELPHIA 76ERS,@ dal, 70-123,25,   11pt 4rb 2as 5to 2trey 3-7fg 3-6ft
PG,"Barbosa, Leandro",17.25,"$3,000",GOLDEN STATE WARRIORS,v bkn, 107-99,15,   8pt 1rb 3as 1st 1bl 1to 4-9fg 0-0ft
SG,"DeRozan, DeMar^",16.25,"$7,500",TORONTO RAPTORS,v chi, 93-100,34,   10pt 1rb 2as 1st 3-17fg 4-4ft
PG,"Harris, Devin",15.5,"$4,600",DALLAS MAVERICKS,v phi, 123-70,12,   7pt 2rb 1as 2st 1trey 2-3fg 2-2ft
PG,"Nelson, Jameer^",13.5,"$3,800",DALLAS MAVERICKS,v phi, 123-70,24,   2pt 2rb 5as 1st 1to 0-6fg 2-2ft
PG,"Hinrich, Kirk",11.75,"$3,100",CHICAGO BULLS,@ tor, 100-93,25,   2pt 1rb 5as 1st 2to 0-2fg 2-2ft
PG,"Vasquez, Greivis",10.5,"$3,300",TORONTO RAPTORS,v chi, 93-100,14,   7pt 2rb 1as 1st 5to 2-5fg 3-4ft
PG,"Livingston, Shaun",9.5,"$3,000",GOLDEN STATE WARRIORS,v bkn, 107-99,13,   4pt 2rb 2as 2-2fg 0-0ft
PG,"Williams, Louis",8.75,"$3,000",TORONTO RAPTORS,v chi, 93-100,16,   3pt 1rb 2st 1trey 1-6fg 0-0ft
PG,"Sessions, Ramon",8.75,"$3,000",SACRAMENTO KINGS,@ mem, 110-111,11,   5pt 1rb 2as 1to 1-3fg 3-4ft
SG,"Anderson, Alan",8.5,"$3,000",BROOKLYN NETS,@ gsw, 99-107,24,   2pt 4rb 1as 1-9fg 0-0ft
SG,"Stauskas, Nik",6.25,"$3,000",SACRAMENTO KINGS,@ mem, 110-111,11,   3pt 1rb 1as 1trey 1-2fg 0-0ft
SG,"Pondexter, Quincy",5,"$3,000",MEMPHIS GRIZZLIES,v sac, 111-110,8,   3pt 1as 1trey 1-2fg 0-0ft
PG,"Udrih, Beno",4.75,"$3,000",MEMPHIS GRIZZLIES,v sac, 111-110,9,   4pt 1rb 1to 2-3fg 0-0ft
PG,"Moore, E'Twaun",1.25,"$3,000",CHICAGO BULLS,@ tor, 100-93,0,   0pt 1rb 0-0fg 0-0ft
PG,"Gutierrez, Jorge",0,"$3,000",BROOKLYN NETS,@ gsw, 99-107,0,   0pt 0-0fg 0-0ft
PG,"Brooks, Aaron",-1.5,"$3,500",CHICAGO BULLS,@ tor, 100-93,9,   0pt 3to 0-4fg 0-0ft
PF,"Gasol, Pau^",52.25,"$8,100",CHICAGO BULLS,@ tor, 100-93,35,   27pt 11rb 2as 1st 3bl 2to 12-19fg 3-4ft
SF,"Green, Draymond^",44.5,"$6,300",GOLDEN STATE WARRIORS,v bkn, 107-99,33,   17pt 8rb 7as 1st 2bl 1to 3trey 7-14fg 0-0ft
SF,"Gay, Rudy^",41.25,"$7,800",SACRAMENTO KINGS,@ mem, 110-111,40,   25pt 7rb 2as 1st 1bl 1trey 8-17fg 8-8ft
SF,"Johnson, James",39.25,"$3,300",TORONTO RAPTORS,v chi, 93-100,24,   16pt 5rb 1as 4st 4bl 1to 7-9fg 2-3ft
PF,"Nowitzki, Dirk^",30.75,"$7,600",DALLAS MAVERICKS,v phi, 123-70,20,   21pt 3rb 4as 1to 1trey 7-8fg 6-7ft
PF,"Randolph, Zach^",30,"$7,300",MEMPHIS GRIZZLIES,v sac, 111-110,34,   17pt 8rb 2as 6-13fg 5-8ft
SF,"Parsons, Chandler^",27,"$6,600",DALLAS MAVERICKS,v phi, 123-70,28,   14pt 6rb 3as 2trey 4-7fg 4-6ft
SF,"Dunleavy, Mike^",26.25,"$4,000",CHICAGO BULLS,@ tor, 100-93,35,   14pt 5rb 2as 1st 2trey 5-10fg 2-4ft
PF,"Speights, Marreese",26.25,"$3,000",GOLDEN STATE WARRIORS,v bkn, 107-99,16,   8pt 9rb 1st 3bl 2to 4-6fg 0-2ft
PF,"Wright, Brandan",26.25,"$3,600",DALLAS MAVERICKS,v phi, 123-70,16,   14pt 5rb 1st 2bl 4-7fg 6-7ft
PF,"Johnson, Amir^",25.75,"$4,800",TORONTO RAPTORS,v chi, 93-100,30,   14pt 5rb 1as 1st 1bl 1to 1trey 4-9fg 5-7ft
PF,"Gibson, Taj",24.75,"$4,700",CHICAGO BULLS,@ tor, 100-93,24,   10pt 7rb 1as 1st 2bl 3to 5-11fg 0-0ft
SF,"Ross, Terrence^",23.25,"$4,400",TORONTO RAPTORS,v chi, 93-100,33,   12pt 3rb 2as 1st 1bl 1to 2trey 5-10fg 0-0ft
SF,"Barnes, Harrison^",20.75,"$4,700",GOLDEN STATE WARRIORS,v bkn, 107-99,32,   12pt 3rb 3as 1trey 4-10fg 3-3ft
SF,"Jefferson, Richard",19.25,"$3,000",DALLAS MAVERICKS,v phi, 123-70,17,   8pt 7rb 1as 1bl 3to 1trey 3-6fg 1-1ft
