position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Williams, Deron^",58.75,"$4,600",CLEVELAND CAVALIERS,@ mia, 121-124,46:02,   35pt 7rb 9as 1st 1bl 10to 5trey 14-25fg 2-4ft
PG,"Lin, Jeremy^",51,"$6,900",BROOKLYN NETS,@ bos, 105-114,33:35,   26pt 12rb 4as 1bl 1to 2trey 4-9fg 16-17ft
PG,"Paul, Chris^",47.75,"$8,600",LOS ANGELES CLIPPERS,v hou, 125-96,28:56,   19pt 5rb 9as 4st 2trey 5-12fg 7-7ft
PG,"Napier, Shabazz^",47,"$3,000",PORTLAND TRAIL BLAZERS,v sas, 99-98,36:57,   32pt 6rb 5as 4to 4trey 9-20fg 10-11ft
PG,"Curry, Stephen^",43.5,"$9,000",GOLDEN STATE WARRIORS,v uta, 99-105,29:57,   28pt 4rb 4as 1st 1to 6trey 9-16fg 4-5ft
PG/SF,"Antetokounmpo, Giannis^",43.25,"$10,000",MILWAUKEE BUCKS,v cha, 89-79,36:27,   10pt 11rb 10as 1bl 4to 5-11fg
SG,"Beal, Bradley^",43,"$6,900",WASHINGTON WIZARDS,@ det, 105-101,33:12,   33pt 2rb 3as 1bl 1to 3trey 13-20fg 4-4ft
PG,"Grant, Jerian^",41.25,"$4,700",CHICAGO BULLS,v orl, 122-75,27:36,   17pt 1rb 11as 2st 2trey 7-12fg 1-1ft
PG,"Thomas, Isaiah^",37.5,"$8,300",BOSTON CELTICS,v bkn, 114-105,29:47,   27pt 4rb 3as 1st 4to 2trey 10-21fg 5-5ft
PG,"Johnson, Tyler",36.25,"$5,000",MIAMI HEAT,v cle, 124-121,33:59,   24pt 5rb 4as 3to 3trey 7-12fg 7-8ft
PG,"Hill, George^",35.25,"$5,800",UTAH JAZZ,@ gsw, 105-99,18:44,   20pt 1rb 5as 2st 5trey 7-9fg 1-1ft
PG,"Dragic, Goran^",34.25,"$7,200",MIAMI HEAT,v cle, 124-121,39:47,   15pt 5rb 6as 1st 1bl 5-15fg 5-7ft
PG,"McConnell, T.J.^",33.75,"$5,900",PHILADELPHIA 76ERS,v ind, 111-120,36:36,   12pt 5rb 8as 3st 5to 5-8fg 2-2ft
SG,"Korver, Kyle",33,"$3,900",CLEVELAND CAVALIERS,@ mia, 121-124,30:31,   18pt 8rb 1as 1bl 1to 4trey 6-12fg 2-2ft
PG,"Smith, Ishmael^",33,"$5,900",DETROIT PISTONS,v was, 101-105,31:52,   16pt 2rb 9as 1bl 2to 7-14fg 2-2ft
PG,"Harden, James^",31.75,"$12,300",HOUSTON ROCKETS,@ lac, 96-125,24:22,   14pt 7rb 6as 1st 5to 1trey 2-9fg 9-14ft
PG,"Brown, Bobby",31.5,"$3,000",HOUSTON ROCKETS,@ lac, 96-125,32:06,   15pt 9as 1st 1to 3trey 6-15fg
PG,"Mack, Shelvin",29.5,"$4,000",UTAH JAZZ,@ gsw, 105-99,31:22,   16pt 2rb 5as 2st 2to 1trey 7-15fg 1-3ft
PG/SG,"Smart, Marcus",29,"$5,300",BOSTON CELTICS,v bkn, 114-105,30:49,   13pt 2rb 6as 1st 1bl 1to 2trey 3-9fg 5-5ft
PG,"Teague, Jeff^",29,"$6,900",INDIANA PACERS,@ phi, 120-111,33:16,   15pt 2rb 6as 2st 3to 4-8fg 7-8ft
SG,"Bradley, Avery^",28.75,"$6,100",BOSTON CELTICS,v bkn, 114-105,32:44,   18pt 5rb 2as 3trey 7-10fg 1-1ft
SG,"Terry, Jason",28.75,"$3,000",MILWAUKEE BUCKS,v cha, 89-79,20:39,   15pt 5rb 1as 1st 1bl 1to 5trey 5-7fg
SG,"Wade, Dwyane^",26.5,"$5,500",CHICAGO BULLS,v orl, 122-75,21:54,   13pt 6rb 2as 2bl 2to 5-10fg 3-4ft
SG,"Gordon, Eric^",26.25,"$5,000",HOUSTON ROCKETS,@ lac, 96-125,23:55,   17pt 5rb 1bl 2trey 5-13fg 5-5ft
PG,"Payton, Elfrid^",25.25,"$7,400",ORLANDO MAGIC,@ chi, 75-122,24:35,   11pt 7rb 4as 2to 1trey 5-13fg 0-1ft
SG,"Crawford, Jamal",24.75,"$3,700",LOS ANGELES CLIPPERS,v hou, 125-96,30:24,   19pt 1rb 2as 3trey 6-14fg 4-4ft
PG,"Jennings, Brandon^",23.5,"$3,500",WASHINGTON WIZARDS,@ det, 105-101,28:18,   2pt 2rb 6as 5st 1-6fg
SG,"Bullock, Reggie",22.5,"$3,000",DETROIT PISTONS,v was, 101-105,19:35,   11pt 4rb 2as 1st 3trey 4-6fg
PG,"Exum, Dante^",21,"$3,000",UTAH JAZZ,@ gsw, 105-99,35:45,   7pt 6rb 2as 2st 2to 1trey 3-14fg
PG,"Parker, Tony^",20.5,"$3,700",SAN ANTONIO SPURS,@ por, 98-99,19:52,   12pt 2rb 4as 5-7fg 2-2ft
SG,"Lamb, Jeremy",20,"$4,000",CHARLOTTE HORNETS,@ mil, 79-89,19:04,   12pt 4rb 1as 1st 1to 6-12fg
SG,"Fournier, Evan^",19.5,"$5,500",ORLANDO MAGIC,@ chi, 75-122,27:37,   14pt 3as 1bl 3to 1trey 6-13fg 1-1ft
SG,"Redick, J.J.^",19.5,"$4,900",LOS ANGELES CLIPPERS,v hou, 125-96,28:04,   9pt 4rb 1as 2st 1to 1trey 4-12fg
PG/SG,"Stauskas, Nik",18.5,"$4,100",PHILADELPHIA 76ERS,v ind, 111-120,26:28,   15pt 2as 1to 2trey 4-8fg 5-5ft
SG,"Smith, J.R.^",16.5,"$4,300",CLEVELAND CAVALIERS,@ mia, 121-124,39:44,   5pt 4rb 2as 2st 2to 1trey 2-9fg
PG,"Carter-Williams, Michael",16.25,"$3,400",CHICAGO BULLS,v orl, 122-75,14:47,   4pt 1rb 4as 3st 2to 2-5fg
PG/SF,"Stephenson, Lance",16,"$4,000",INDIANA PACERS,@ phi, 120-111,20:57,   6pt 2rb 5as 3-7fg 0-1ft
PG/SF,"Felton, Raymond",16,"$3,100",LOS ANGELES CLIPPERS,v hou, 125-96,23:21,   4pt 4rb 5as 1to 2-4fg
SG,"Green, Danny^",15.5,"$3,700",SAN ANTONIO SPURS,@ por, 98-99,20:06,   5pt 4rb 2as 1bl 1trey 2-5fg
PG/SG,"Whitehead, Isaiah",14.75,"$3,400",BROOKLYN NETS,@ bos, 105-114,25:32,   6pt 1rb 4as 1st 1to 3-8fg 0-2ft
PG,"Satoransky, Tomas",14.5,"$3,000",WASHINGTON WIZARDS,@ det, 105-101,19:42,   11pt 3as 3to 1trey 4-6fg 2-2ft
SG,"Ellis, Monta^",14.25,"$4,600",INDIANA PACERS,@ phi, 120-111,26:26,   2pt 3rb 5as 1st 2to 1-3fg
SG,"Hilliard, Darrun",14.25,"$3,000",DETROIT PISTONS,v was, 101-105,16:08,   6pt 1rb 4as 1st 2to 3-6fg
