position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Curry, Stephen^",52.5,"$9,700",GOLDEN STATE WARRIORS,@ uta, 124-123,37:08,   31pt 4rb 8as 2st 4to 5trey 13-24fg 0-1ft
PG/SG,"Holiday, Jrue^",43.5,"$7,200",NEW ORLEANS PELICANS,v sac, 149-129,26:56,   15pt 6rb 10as 3st 3to 5-11fg 5-6ft
PG,"Young, Trae^",40.5,"$5,600",ATLANTA HAWKS,@ mem, 117-131,33:05,   20pt 2rb 9as 1st 1bl 3to 4trey 7-18fg 2-3ft
PG,"Conley, Mike^",40,"$6,800",MEMPHIS GRIZZLIES,v atl, 131-117,25:00,   16pt 4rb 11as 2trey 6-13fg 2-3ft
PG,"Walker, Kemba^",39,"$8,300",CHARLOTTE HORNETS,@ orl, 120-88,26:46,   26pt 2rb 5as 1st 3to 5trey 8-17fg 5-5ft
PG/SG,"Bledsoe, Eric^",39,"$6,600",MILWAUKEE BUCKS,v ind, 118-101,26:02,   12pt 6rb 7as 2st 2bl 2trey 5-9fg
PG,"Irving, Kyrie^",37,"$6,600",BOSTON CELTICS,@ tor, 101-113,35:56,   21pt 4rb 6as 1bl 1to 1trey 10-20fg
PG/SG,"Brogdon, Malcolm^",34.5,"$4,900",MILWAUKEE BUCKS,v ind, 118-101,27:26,   15pt 4rb 7as 2st 2to 2trey 6-9fg 1-1ft
PG/SG,"Oladipo, Victor^",34.25,"$8,400",INDIANA PACERS,@ mil, 101-118,31:41,   25pt 5rb 1as 1bl 2to 1trey 10-23fg 4-6ft
PG,"Fox, De'Aaron^",33.75,"$6,500",SACRAMENTO KINGS,@ nor, 129-149,26:55,   18pt 7rb 6as 4to 6-12fg 6-7ft
PG/SG,"Russell, D'Angelo^",33.25,"$6,400",BROOKLYN NETS,v nyk, 107-105,33:46,   15pt 5rb 6as 1st 1bl 4to 2trey 5-12fg 3-3ft
PG,"Rubio, Ricky^",33.25,"$6,300",UTAH JAZZ,v gsw, 123-124,32:51,   13pt 3rb 10as 3to 3trey 5-12fg
PG,"Lowry, Kyle^",33,"$7,500",TORONTO RAPTORS,v bos, 113-101,34:19,   15pt 6rb 6as 3trey 5-8fg 2-4ft
PG/SG,"Mitchell, Donovan^",32,"$7,800",UTAH JAZZ,v gsw, 123-124,34:41,   19pt 2rb 3as 2st 4trey 7-23fg 1-2ft
PG,"Mason III, Frank",30.75,"$3,600",SACRAMENTO KINGS,@ nor, 129-149,21:05,   18pt 1rb 6as 1st 1trey 7-13fg 3-4ft
PG/SG,"VanVleet, Fred",29,"$4,600",TORONTO RAPTORS,v bos, 113-101,27:43,   11pt 6rb 7as 2to 2trey 4-11fg 1-3ft
PG,"Payton, Elfrid^",29,"$5,800",NEW ORLEANS PELICANS,v sac, 149-129,24:05,   11pt 6rb 6as 1bl 2to 1trey 5-7fg
PG,"Rose, Derrick",29,"$3,900",MINNESOTA TIMBERWOLVES,v cle, 131-123,23:23,   12pt 4rb 8as 3-6fg 6-6ft
