position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Paul, Chris^",51.75,"$7,800",HOUSTON ROCKETS,v por, 111-104,33:37,   11pt 11rb 10as 3st 1bl 1to 2-12fg 7-8ft
PG/SG,"Forbes, Bryn^",47.25,"$3,800",SAN ANTONIO SPURS,v pho, 111-86,32:25,   24pt 11rb 3as 1st 2to 5trey 8-14fg 3-3ft
PG,"Lowry, Kyle^",42.75,"$7,200",TORONTO RAPTORS,@ lac, 123-99,32:21,   21pt 5rb 7as 1st 1bl 2to 4trey 8-13fg 1-1ft
PG,"Lillard, Damian^",40,"$9,700",PORTLAND TRAIL BLAZERS,@ hou, 104-111,38:36,   34pt 2rb 2as 3to 4trey 12-25fg 6-7ft
PG/SG,"Harden, James^",39.25,"$10,700",HOUSTON ROCKETS,v por, 111-104,32:28,   29pt 1rb 4as 1st 2to 4trey 10-21fg 5-7ft
PG/SG,"Melton, De'Anthony^",37.75,"$4,300",PHOENIX SUNS,@ sas, 86-111,33:14,   17pt 7rb 6as 2st 5to 3trey 7-16fg
PG/SG,"VanVleet, Fred^",33,"$4,400",TORONTO RAPTORS,@ lac, 123-99,29:24,   5pt 6rb 14as 2to 1trey 2-5fg
PG/SG,"McCollum, C.J.^",32.25,"$6,800",PORTLAND TRAIL BLAZERS,@ hou, 104-111,39:16,   23pt 3rb 4as 1to 10-21fg 3-4ft
PG/SG,"Wallace, Tyrone",31.5,"$3,000",LOS ANGELES CLIPPERS,v tor, 99-123,24:15,   15pt 4rb 6as 2bl 3to 6-11fg 3-4ft
PG/SG,"Wright, Delon",26.5,"$3,200",TORONTO RAPTORS,@ lac, 123-99,20:37,   12pt 4rb 3as 2st 2trey 5-10fg
PG/SG,"White, Derrick^",23.75,"$3,800",SAN ANTONIO SPURS,v pho, 111-86,27:04,   4pt 3rb 7as 3st 1to 1-8fg 2-2ft
PG/SG,"Evans, Jawun",14.75,"$3,000",PHOENIX SUNS,@ sas, 86-111,26:11,   4pt 3rb 3as 2st 3to 2-7fg
PG/SG,"Gilgeous-Alexander, Shai^",14,"$4,900",LOS ANGELES CLIPPERS,v tor, 99-123,21:55,   7pt 2rb 2as 1st 2to 1trey 3-6fg
PG,"Teodosic, Milos",13.5,"$3,000",LOS ANGELES CLIPPERS,v tor, 99-123,19:04,   9pt 3as 3to 3trey 3-7fg 0-1ft
PG/SG,"Mills, Patty",12.25,"$3,900",SAN ANTONIO SPURS,v pho, 111-86,24:26,   7pt 1rb 3as 2to 1trey 1-3fg 4-4ft
PG/SG,"Curry, Seth",9.75,"$3,000",PORTLAND TRAIL BLAZERS,@ hou, 104-111,17:31,   6pt 3rb 2to 2trey 2-3fg
PG/SG,"Beverley, Patrick",7.25,"$3,600",LOS ANGELES CLIPPERS,v tor, 99-123,20:20,   2pt 3rb 2as 3to 1-4fg
