position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Thompson, Klay^",59.75,"$7,000",GOLDEN STATE WARRIORS,v dal, 127-107,31:33,   45pt 5rb 1as 2bl 1to 7trey 14-20fg 10-10ft
PG,"Westbrook, Russell^",57.5,"$10,600",OKLAHOMA CITY THUNDER,@ min, 126-123,36:40,   24pt 8rb 15as 4to 3trey 7-13fg 7-7ft
SG,"Bradley, Avery^",44.25,"$5,800",BOSTON CELTICS,v den, 111-103,39:05,   27pt 3rb 1as 4st 1bl 1to 5trey 11-20fg
PG,"LaVine, Zach",43.5,"$4,500",MINNESOTA TIMBERWOLVES,v okc, 123-126,29:26,   35pt 2rb 1as 1st 5trey 14-17fg 2-5ft
SG,"Green, Danny^",41,"$4,100",SAN ANTONIO SPURS,v hou, 130-99,28:04,   18pt 6rb 3as 3st 1bl 6trey 6-9fg
PG,"Curry, Stephen^",39,"$10,700",GOLDEN STATE WARRIORS,v dal, 127-107,31:48,   14pt 2rb 9as 3st 1bl 1to 3trey 4-11fg 3-3ft
SG,"Hood, Rodney^",38.5,"$5,900",UTAH JAZZ,v cha, 102-73,31:10,   24pt 4rb 4as 1st 1to 4trey 8-16fg 4-4ft
PG,"Paul, Chris^",37.5,"$9,700",LOS ANGELES CLIPPERS,@ atl, 85-83,32:49,   11pt 4rb 10as 3st 2to 5-15fg 1-1ft
SG,"Barton, Will",37.25,"$5,600",DENVER NUGGETS,@ bos, 103-111,26:15,   23pt 5rb 4as 1bl 3to 3trey 8-12fg 4-6ft
SG,"Smith, J.R.^",37.25,"$5,400",CLEVELAND CAVALIERS,v pho, 115-93,23:07,   18pt 3rb 4as 4st 1to 4trey 7-11fg
PG,"Jackson, Reggie^",37,"$7,000",DETROIT PISTONS,v phi, 110-97,31:01,   27pt 2rb 3as 1st 2to 4trey 9-18fg 5-5ft
PG,"Parker, Tony^",31.25,"$5,300",SAN ANTONIO SPURS,v hou, 130-99,23:10,   15pt 3rb 7as 1st 7-13fg 1-1ft
SG,"Turner, Evan",30.5,"$4,600",BOSTON CELTICS,v den, 111-103,29:58,   14pt 4rb 6as 2st 3to 7-11fg
