position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SF,"Simmons, Ben^",66.25,"$8,500",PHILADELPHIA 76ERS,v gsw, 117-120,40:44,   25pt 15rb 11as 3st 9to 10-15fg 5-6ft
PG/SG,"Mitchell, Donovan^",65.75,"$7,900",UTAH JAZZ,v mil, 115-111,39:12,   46pt 3rb 6as 2st 1bl 3to 5trey 15-32fg 11-14ft
PG/SG,"Holiday, Jrue^",47.25,"$7,700",NEW ORLEANS PELICANS,@ den, 120-112,34:35,   29pt 3rb 5as 3st 1bl 6to 4trey 10-23fg 5-5ft
PG/SG,"Curry, Stephen^",45.5,"$9,100",GOLDEN STATE WARRIORS,@ phi, 120-117,35:56,   28pt 4rb 2as 4st 2to 5trey 10-23fg 3-3ft
PG,"Collison, Darren^",42.75,"$5,800",INDIANA PACERS,v orl, 112-117,33:13,   23pt 3rb 10as 3to 2trey 8-12fg 5-6ft
PG,"Westbrook, Russell^",41.25,"$11,500",OKLAHOMA CITY THUNDER,@ sas, 102-116,33:45,   19pt 9rb 8as 1st 7to 1trey 7-17fg 4-7ft
PG/SF,"Doncic, Luka^",37.5,"$9,600",DALLAS MAVERICKS,v mem, 81-111,26:14,   22pt 4rb 2as 2st 2bl 2to 1trey 7-14fg 7-12ft
PG/SG,"Booker, Devin^",36,"$8,200",PHOENIX SUNS,v lal, 118-109,39:46,   25pt 4rb 4as 1st 4to 8-18fg 9-9ft
PG/SG,"Ingram, Brandon^",34.75,"$6,600",LOS ANGELES LAKERS,@ pho, 109-118,39:06,   25pt 7rb 1as 3to 2trey 10-19fg 3-4ft
PG/SG,"White, Derrick^",34.5,"$4,700",SAN ANTONIO SPURS,v okc, 116-102,29:32,   14pt 8rb 2as 3st 1bl 2to 1trey 6-10fg 1-1ft
PG/SG,"Murray, Jamal^",31.75,"$6,200",DENVER NUGGETS,v nor, 112-120,31:49,   20pt 3rb 4as 1st 1to 1trey 5-15fg 9-9ft
PG,"Payton, Elfrid^",30.75,"$5,700",NEW ORLEANS PELICANS,@ den, 120-112,32:18,   8pt 7rb 10as 2to 3-9fg 2-4ft
PG/SG,"Bradley, Avery^",30.25,"$4,300",MEMPHIS GRIZZLIES,@ dal, 111-81,32:03,   15pt 5rb 5as 3trey 5-12fg 2-2ft
PG/SG,"Schroder, Dennis^",29.75,"$5,000",OKLAHOMA CITY THUNDER,@ sas, 102-116,31:22,   18pt 5rb 3as 1st 3to 1trey 6-15fg 5-8ft
PG/SF,"Winslow, Justise^",28,"$5,000",MIAMI HEAT,v bkn, 117-88,26:51,   13pt 4rb 6as 1bl 3to 1trey 6-9fg 0-2ft
PG/SG,"Jackson, Frank",27.75,"$3,100",NEW ORLEANS PELICANS,@ den, 120-112,26:14,   16pt 7rb 2as 2to 2trey 6-10fg 2-2ft
PG/SG,"Carter, Jevon",26.25,"$3,200",MEMPHIS GRIZZLIES,@ dal, 111-81,11:44,   15pt 3rb 1st 2bl 1to 4trey 5-8fg 1-1ft
PG/SG,"Russell, D'Angelo^",25.75,"$8,300",BROOKLYN NETS,@ mia, 88-117,23:26,   10pt 1rb 8as 1st 1to 2trey 4-8fg
PG/SG,"Forbes, Bryn^",25.5,"$4,000",SAN ANTONIO SPURS,v okc, 116-102,26:19,   16pt 4rb 1as 1st 1to 3trey 6-9fg 1-2ft
PG,"Melton, De'Anthony",23.5,"$3,000",PHOENIX SUNS,v lal, 118-109,15:36,   6pt 6rb 4as 1st 1bl 3-5fg
PG/SG,"Wade, Dwyane",22.5,"$5,100",MIAMI HEAT,v bkn, 117-88,22:30,   9pt 4rb 4as 2st 4to 1trey 4-12fg
PG/SG,"Joseph, Cory",22.25,"$3,900",INDIANA PACERS,v orl, 112-117,22:16,   14pt 3rb 3as 6-9fg 2-3ft
PG,"Rubio, Ricky^",21.25,"$6,100",UTAH JAZZ,v mil, 115-111,19:58,   6pt 3rb 3as 3st 2trey 2-8fg
PG/SF,"LeVert, Caris^",21,"$5,500",BROOKLYN NETS,@ mia, 88-117,29:24,   8pt 2rb 6as 1st 1to 3-9fg 2-2ft
PG/SG,"Dinwiddie, Spencer",19.75,"$5,400",BROOKLYN NETS,@ mia, 88-117,24:45,   10pt 1rb 4as 1st 1bl 3to 2-12fg 6-7ft
PG/SG,"McConnell, T.J.",18.75,"$3,400",PHILADELPHIA 76ERS,v gsw, 117-120,18:35,   10pt 1rb 4as 1st 1to 4-6fg 2-2ft
PG,"Rondo, Rajon^",18,"$5,300",LOS ANGELES LAKERS,@ pho, 109-118,25:59,   4pt 4rb 4as 2st 2to 1-10fg 2-2ft
