position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",89.25,"$11,800",OKLAHOMA CITY THUNDER,v pho, 113-110,45:19,   51pt 13rb 10as 2st 5to 2trey 17-44fg 15-20ft
PG/SG,"Harden, James^",48.75,"$11,300",HOUSTON ROCKETS,@ dal, 106-98,35:51,   26pt 7rb 8as 1st 4to 4trey 9-18fg 4-5ft
PG,"Lin, Jeremy^",47.75,"$6,000",BROOKLYN NETS,v ind, 103-94,34:27,   21pt 9rb 9as 1bl 2to 2trey 6-12fg 7-8ft
SG,"DeRozan, DeMar^",46.25,"$7,200",TORONTO RAPTORS,v cle, 91-94,38:21,   32pt 7rb 2as 2st 3to 12-28fg 8-8ft
PG,"Frazier, Tim^",44,"$5,400",NEW ORLEANS PELICANS,v gsw, 114-122,34:21,   21pt 6rb 10as 3to 1trey 10-18fg 0-1ft
PG,"Irving, Kyrie^",41.5,"$7,700",CLEVELAND CAVALIERS,@ tor, 94-91,38:26,   26pt 6rb 6as 7to 5trey 10-23fg 1-1ft
SG,"Thompson, Klay^",41,"$6,500",GOLDEN STATE WARRIORS,@ nor, 122-114,38:57,   28pt 2rb 4as 2st 1to 2trey 11-21fg 4-4ft
PG,"Bledsoe, Eric^",37.75,"$7,400",PHOENIX SUNS,@ okc, 110-113,37:50,   17pt 5rb 6as 3st 1to 6-16fg 5-9ft
PG,"Curry, Stephen^",36.75,"$9,300",GOLDEN STATE WARRIORS,@ nor, 122-114,34:04,   23pt 1rb 7as 1st 4to 4trey 8-19fg 3-4ft
PG,"Walker, Kemba^",36.25,"$7,400",CHARLOTTE HORNETS,@ mia, 97-91,31:06,   24pt 1rb 4as 2st 2trey 7-18fg 8-9ft
PG/SG,"Oladipo, Victor^",34.75,"$6,600",OKLAHOMA CITY THUNDER,v pho, 113-110,43:42,   21pt 5rb 2as 2st 1bl 4to 1trey 7-17fg 6-7ft
PG,"Dragic, Goran^",34,"$6,600",MIAMI HEAT,v cha, 91-97,33:50,   14pt 4rb 9as 1st 4to 3trey 4-12fg 3-3ft
PG,"Hill, George^",33.75,"$5,500",UTAH JAZZ,v lal, 96-89,35:18,   23pt 3rb 3as 1bl 1to 2trey 7-14fg 7-9ft
SG,"Gordon, Eric^",32.5,"$5,200",HOUSTON ROCKETS,@ dal, 106-98,33:02,   18pt 4rb 6as 2to 3trey 4-9fg 7-8ft
PG,"Smith, Ishmael^",31.5,"$4,900",DETROIT PISTONS,v orl, 108-82,26:00,   16pt 2rb 8as 1st 2to 8-13fg
PG,"Payton, Elfrid^",31.25,"$5,700",ORLANDO MAGIC,@ det, 82-108,27:37,   15pt 5rb 6as 1st 3to 1trey 6-13fg 2-2ft
PG/SG,"Knight, Brandon",29.5,"$5,800",PHOENIX SUNS,@ okc, 110-113,35:26,   19pt 6rb 2as 1st 5to 1trey 7-18fg 4-4ft
SG,"Williams, Louis",29,"$4,300",LOS ANGELES LAKERS,@ uta, 89-96,27:16,   17pt 6as 1st 1to 3trey 6-12fg 2-2ft
SG,"Kilpatrick, Sean",28.75,"$3,600",BROOKLYN NETS,v ind, 103-94,25:22,   18pt 5rb 1as 1st 2to 4trey 7-11fg
SG,"Waiters, Dion^",28.25,"$4,100",MIAMI HEAT,v cha, 91-97,34:06,   13pt 7rb 3as 1st 3to 3trey 5-16fg 0-2ft
SG,"Hood, Rodney^",26.5,"$6,200",UTAH JAZZ,v lal, 96-89,32:21,   15pt 6rb 1as 1st 1to 2trey 5-14fg 3-5ft
PG/SG,"Barea, Jose^",26.25,"$3,900",DALLAS MAVERICKS,v hou, 98-106,29:09,   10pt 5rb 5as 1st 1trey 3-10fg 3-4ft
PG,"Russell, D'Angelo^",25.25,"$6,900",LOS ANGELES LAKERS,@ uta, 89-96,31:53,   9pt 5rb 5as 2st 4to 1trey 3-14fg 2-5ft
PG,"Udrih, Beno",23.5,"$3,300",DETROIT PISTONS,v orl, 108-82,19:32,   13pt 2rb 5as 1trey 6-10fg
PG,"Lowry, Kyle^",23,"$7,600",TORONTO RAPTORS,v cle, 91-94,39:25,   17pt 2rb 4as 6to 1trey 5-16fg 6-7ft
SG,"Ellis, Monta^",21.5,"$5,300",INDIANA PACERS,@ bkn, 94-103,32:57,   11pt 2rb 4as 2st 4to 5-12fg 1-2ft
PG,"Williams, Deron^",21,"$5,700",DALLAS MAVERICKS,v hou, 98-106,34:02,   14pt 4as 1st 3to 1trey 5-11fg 3-4ft
PG/SG,"Johnson, Tyler",20,"$4,300",MIAMI HEAT,v cha, 91-97,28:48,   12pt 6rb 1to 2trey 4-10fg 2-2ft
PG/SG,"Shumpert, Iman",19.5,"$3,300",CLEVELAND CAVALIERS,@ tor, 94-91,20:12,   6pt 4rb 2as 3st 2to 1trey 1-4fg 3-4ft
SG,"Belinelli, Marco",19.25,"$3,100",CHARLOTTE HORNETS,@ mia, 97-91,28:23,   12pt 1rb 2as 1st 2trey 4-9fg 2-2ft
PG,"Teague, Jeff^",18.75,"$6,200",INDIANA PACERS,@ bkn, 94-103,28:32,   4pt 3rb 7as 1st 3to 2-13fg
SG,"Moore, E'Twaun^",17.25,"$4,300",NEW ORLEANS PELICANS,v gsw, 114-122,26:06,   4pt 3rb 3as 3st 2to 2-6fg
PG,"Mack, Shelvin",17,"$3,100",UTAH JAZZ,v lal, 96-89,22:34,   9pt 4rb 1as 1st 1to 4-8fg 1-2ft
SG,"Fournier, Evan^",17,"$6,200",ORLANDO MAGIC,@ det, 82-108,27:18,   8pt 2rb 2as 2st 1to 4-12fg 0-1ft
SG,"McGruder, Rodney",16.5,"$3,000",MIAMI HEAT,v cha, 91-97,20:15,   9pt 2rb 1as 1bl 3trey 3-9fg
SG,"Young, Nick^",15.5,"$3,300",LOS ANGELES LAKERS,@ uta, 89-96,23:33,   13pt 1bl 1trey 3-7fg 6-6ft
SG,"McDaniels, K.J.",15,"$3,000",HOUSTON ROCKETS,@ dal, 106-98,22:14,   9pt 2rb 2st 2to 1trey 4-7fg
SG,"Smith, J.R.^",14.5,"$4,100",CLEVELAND CAVALIERS,@ tor, 94-91,33:48,   8pt 3st 1to 2trey 3-8fg
PG,"Sessions, Ramon",14,"$3,000",CHARLOTTE HORNETS,@ mia, 97-91,16:54,   3pt 4rb 4as 1-9fg 1-2ft
SG,"Harris, Joe",13.75,"$3,400",BROOKLYN NETS,v ind, 103-94,17:55,   6pt 3rb 1as 1st 1to 2trey 2-7fg
PG,"Huertas, Marcelo",12.5,"$3,000",LOS ANGELES LAKERS,@ uta, 89-96,15:03,   4pt 4rb 3as 2to 2-6fg
PG,"Joseph, Cory",11.25,"$3,300",TORONTO RAPTORS,v cle, 91-94,20:43,   8pt 1rb 1as 1st 3to 4-7fg
SG,"Caldwell-Pope, Kentavious^",11.25,"$4,400",DETROIT PISTONS,v orl, 108-82,23:57,   5pt 1rb 1as 2st 1to 2-5fg 1-1ft
PG,"Vasquez, Greivis",11.25,"$3,100",BROOKLYN NETS,v ind, 103-94,13:33,   5pt 1rb 2as 1bl 1to 1trey 1-3fg 2-3ft
SG,"Young, Joseph",10.5,"$3,000",INDIANA PACERS,@ bkn, 94-103,12:58,   6pt 2rb 1as 1trey 2-6fg 1-2ft
SG,"Curry, Seth",10,"$3,900",DALLAS MAVERICKS,v hou, 98-106,20:23,   8pt 1as 1trey 3-6fg 1-1ft
PG,"Augustin, D.J.",9.5,"$3,000",ORLANDO MAGIC,@ det, 82-108,15:58,   3pt 4as 1trey 1-5fg
PG/SG,"Clarkson, Jordan",7,"$5,900",LOS ANGELES LAKERS,@ uta, 89-96,25:28,   4pt 2rb 1bl 3to 2-9fg
PG,"Ennis, Tyler",6.75,"$3,000",HOUSTON ROCKETS,@ dal, 106-98,14:53,   0pt 1rb 4as 1to 0-2fg
