position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SF,"James, LeBron^",62.5,"$12,100",CLEVELAND CAVALIERS,v tor, 105-103,41:16,   38pt 6rb 7as 3st 1bl 4to 1trey 14-26fg 9-11ft
PG,"Lowry, Kyle^",44.75,"$7,700",TORONTO RAPTORS,@ cle, 103-105,41:11,   27pt 3rb 7as 2st 5to 4trey 9-13fg 5-6ft
PG/SF,"Simmons, Ben^",42,"$8,300",PHILADELPHIA 76ERS,v bos, 98-101,42:41,   16pt 8rb 8as 1st 2bl 4to 8-14fg
PG/SG,"Rozier, Terry^",36.25,"$8,500",BOSTON CELTICS,@ phi, 101-98,44:28,   18pt 7rb 3as 2st 2trey 7-15fg 2-2ft
PG/SG,"Smart, Marcus^",20,"$5,900",BOSTON CELTICS,@ phi, 101-98,31:27,   9pt 2rb 3as 2st 1bl 5to 1trey 4-11fg
PG/SG,"Hill, George^",17.75,"$3,700",CLEVELAND CAVALIERS,v tor, 105-103,34:38,   12pt 1rb 2as 1bl 3to 2trey 4-7fg 2-2ft
PG/SG,"VanVleet, Fred^",12.25,"$3,900",TORONTO RAPTORS,@ cle, 103-105,33:11,   8pt 1rb 2as 1to 1trey 2-9fg 3-4ft
PG/SG,"Clarkson, Jordan",11.75,"$2,900",CLEVELAND CAVALIERS,v tor, 105-103,11:20,   5pt 1rb 1as 2st 1to 1trey 2-7fg
PG,"Larkin, Shane",9.25,"$2,900",BOSTON CELTICS,@ phi, 101-98,14:27,   2pt 3rb 1as 1st 1-2fg
PG/SG,"Wright, Delon",8.75,"$4,000",TORONTO RAPTORS,@ cle, 103-105,8:22,   2pt 1rb 1as 2bl 0-1fg 2-2ft
PG/SG,"McConnell, T.J.",8.5,"$3,000",PHILADELPHIA 76ERS,v bos, 98-101,14:12,   4pt 2rb 2as 2to 2-2fg
PG,"Calderon, Jose",0,"$2,700",CLEVELAND CAVALIERS,v tor, 105-103,DNP,   
PG/SG,"Fultz, Markelle",0,"$2,500",PHILADELPHIA 76ERS,v bos, 98-101,DNP,   
PG/SG,"Bayless, Jerryd",0,"$2,500",PHILADELPHIA 76ERS,v bos, 98-101,DNP,   
