position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"James, LeBron^",84,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,42:35,   41pt 8rb 11as 4st 3bl 1to 3trey 16-27fg 6-8ft
NA,"Irving, Kyrie^",40,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,39:14,   23pt 4rb 3as 2st 2bl 3to 2trey 7-18fg 7-7ft
NA,"Thompson, Tristan^",39.5,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,42:38,   15pt 16rb 3as 3to 6-6fg 3-4ft
NA,"Curry, Stephen^",37,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,35:14,   30pt 2rb 1as 1st 4to 6trey 8-20fg 8-9ft
NA,"Thompson, Klay^",35.75,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,38:05,   25pt 3rb 1as 2st 1bl 4to 3trey 9-21fg 4-7ft
NA,"Smith, J.R.^",33.5,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,40:22,   14pt 4rb 3as 3st 1bl 4trey 5-11fg
NA,"Green, Draymond^",33,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,40:44,   8pt 10rb 6as 1st 1bl 1to 3-7fg 2-2ft
NA,"Barbosa, Leandro",20,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,18:42,   14pt 2rb 2as 1to 2trey 4-6fg 4-5ft
NA,"Jefferson, Richard",15.5,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,31:52,   3pt 6rb 1as 2st 1to 1-3fg 1-2ft
NA,"Iguodala, Andre^",14.5,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,30:19,   5pt 4rb 3as 1to 1trey 2-5fg 0-2ft
NA,"Love, Kevin^",13.75,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,11:55,   7pt 3rb 2as 1to 1trey 1-3fg 4-6ft
NA,"Livingston, Shaun",12,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,21:26,   3pt 4rb 3as 1to 1-6fg 1-2ft
NA,"Ezeli, Festus",10,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,14:42,   4pt 4rb 1as 1to 2-5fg
NA,"Speights, Marreese",8.25,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,2:19,   6pt 1rb 2trey 2-2fg
NA,"Jones, Dahntay",8.25,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,4:37,   5pt 1rb 1bl 1-1fg 3-3ft
NA,"Williams, Maurice",5.25,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,5:40,   4pt 1rb 2-2fg
NA,"Clark, Ian",5,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,3:23,   3pt 1as 1trey 1-1fg
NA,"Barnes, Harrison^",4.5,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,16:26,   0pt 2rb 1bl 0-8fg
NA,"Dellavedova, Matthew",4.5,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,2:19,   3pt 1as 1-2fg 1-2ft
NA,"Varejao, Anderson",4.25,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,6:49,   0pt 1rb 1as 1st 1to
NA,"Mozgov, Timofey",3.25,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,2:19,   0pt 1rb 1st 0-1fg
NA,"McAdoo, James Michael",3.25,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,3:23,   2pt 1rb 1-1fg
NA,"Rush, Brandon",2.25,N/A,GOLDEN STATE WARRIORS,@ cle, 101-115,8:28,   1pt 1rb 1-2ft
NA,"Shumpert, Iman",0.75,N/A,CLEVELAND CAVALIERS,v gsw, 115-101,14:10,   0pt 1rb 1to 0-2fg
