position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Batum, Nicolas^",57.5,"$7,400",CHARLOTTE HORNETS,@ phi, 100-85,37:35,   19pt 12rb 12as 1st 3to 1trey 8-16fg 2-2ft
PG,"Curry, Stephen^",55.75,"$10,500",GOLDEN STATE WARRIORS,v was, 102-94,34:42,   26pt 7rb 7as 5st 5to 6trey 9-20fg 2-2ft
PG,"Irving, Kyrie^",49.5,"$6,900",CLEVELAND CAVALIERS,v hou, 100-106,37:14,   31pt 2rb 8as 1st 1bl 5to 5trey 9-23fg 8-9ft
SG,"Harden, James^",48,"$10,400",HOUSTON ROCKETS,@ cle, 106-100,44:20,   27pt 6rb 8as 1st 4to 3trey 8-16fg 8-10ft
PG,"Payton, Elfrid^",40.25,"$5,800",ORLANDO MAGIC,v bkn, 139-105,26:05,   11pt 5rb 12as 2st 1to 4-11fg 3-3ft
PG,"Wall, John^",39.75,"$9,900",WASHINGTON WIZARDS,@ gsw, 94-102,34:13,   8pt 5rb 11as 1st 4bl 2to 4-14fg 0-2ft
PG,"Westbrook, Russell^",39.5,"$10,300",OKLAHOMA CITY THUNDER,@ det, 82-88,34:42,   24pt 4rb 6as 1st 3to 2trey 8-28fg 6-9ft
PG,"Beverley, Patrick^",34.25,"$4,300",HOUSTON ROCKETS,@ cle, 106-100,31:11,   10pt 7rb 6as 2st 1bl 1to 2trey 4-10fg
PG,"Smith, Ishmael^",33.75,"$5,900",PHILADELPHIA 76ERS,v cha, 85-100,40:42,   15pt 3rb 6as 3bl 3to 3trey 6-17fg
SG,"Lee, Courtney^",32.5,"$3,700",CHARLOTTE HORNETS,@ phi, 100-85,36:57,   15pt 6rb 3as 2st 1bl 3to 2trey 6-10fg 1-1ft
PG,"Walker, Kemba^",30.25,"$8,200",CHARLOTTE HORNETS,@ phi, 100-85,35:41,   16pt 5rb 2as 2st 2to 4trey 5-19fg 2-2ft
SG,"Thompson, Hollis^",29,"$4,300",PHILADELPHIA 76ERS,v cha, 85-100,29:21,   8pt 10rb 3as 1st 1bl 2to 2trey 2-11fg 2-2ft
SG,"Oladipo, Victor^",28.25,"$7,500",ORLANDO MAGIC,v bkn, 139-105,26:05,   7pt 3rb 8as 3st 2to 1trey 3-7fg
SG,"Ellis, Monta^",27.75,"$6,300",INDIANA PACERS,v chi, 96-98,31:30,   8pt 5rb 4as 3st 1bl 1to 3-12fg 2-2ft
SG,"Butler, Jimmy^",27,"$7,200",CHICAGO BULLS,@ ind, 98-96,35:30,   14pt 4rb 3as 2st 1to 6-10fg 2-2ft
SG,"Caldwell-Pope, Kentavious^",26.75,"$5,300",DETROIT PISTONS,v okc, 88-82,37:33,   8pt 7rb 6as 1st 2to 3-16fg 2-2ft
SG,"Thompson, Klay^",26.5,"$7,100",GOLDEN STATE WARRIORS,v was, 102-94,31:38,   16pt 4rb 1as 1st 1bl 2to 2trey 7-19fg
SG,"Beal, Bradley^",26.5,"$5,400",WASHINGTON WIZARDS,@ gsw, 94-102,31:11,   17pt 2rb 4as 1st 3to 1trey 6-16fg 4-4ft
PG,"Jennings, Brandon",26,"$3,600",ORLANDO MAGIC,v bkn, 139-105,16:01,   11pt 2rb 6as 1st 3trey 4-8fg
PG,"Jackson, Reggie^",25.75,"$5,800",DETROIT PISTONS,v okc, 88-82,27:36,   13pt 1rb 6as 1st 1bl 4to 1trey 4-15fg 4-4ft
SG,"Shumpert, Iman^",24.25,"$3,200",CLEVELAND CAVALIERS,v hou, 100-106,34:41,   11pt 3rb 2as 1st 2bl 1to 2trey 4-14fg 1-2ft
PG,"Foye, Randy",23.75,"$3,000",OKLAHOMA CITY THUNDER,@ det, 82-88,23:20,   9pt 5rb 3as 2bl 1to 1trey 3-9fg 2-4ft
SG,"Hezonja, Mario",23.75,"$3,300",ORLANDO MAGIC,v bkn, 139-105,24:45,   10pt 3rb 3as 2st 1bl 2to 1trey 4-8fg 1-2ft
