position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",75,"$10,400",HOUSTON ROCKETS,v det, 103-93,38,   38pt 12rb 12as 1st 7to 2trey 10-21fg 16-18ft
SG,"Oladipo, Victor^",61.75,"$7,000",ORLANDO MAGIC,v sac, 119-114,40,   32pt 3rb 10as 5st 3to 2trey 14-24fg 2-2ft
SG,"Bledsoe, Eric^",43,"$8,200",PHOENIX SUNS,@ bkn, 108-100,37,   19pt 10rb 6as 2st 7to 1trey 5-10fg 8-11ft
PG,"Wall, John^",42.75,"$8,800",WASHINGTON WIZARDS,v mia, 99-97,35,   6pt 7rb 12as 3st 2bl 2-7fg 2-2ft
PG,"Curry, Stephen^",42,"$9,500",GOLDEN STATE WARRIORS,v dal, 104-89,31,   22pt 2rb 7as 2st 1bl 3to 5trey 6-11fg 5-6ft
PG,"Parker, Tony^",41.75,"$4,800",SAN ANTONIO SPURS,v den, 120-111,36,   24pt 3rb 7as 2st 1to 10-15fg 4-5ft
PG,"Lowry, Kyle^",40.75,"$6,800",TORONTO RAPTORS,@ cha, 94-103,38,   25pt 5rb 5as 1to 5trey 9-22fg 2-2ft
SG,"DeRozan, DeMar^",40.5,"$7,200",TORONTO RAPTORS,@ cha, 94-103,39,   30pt 2rb 3as 1st 1bl 1to 14-26fg 2-2ft
PG,"Clarkson, Jordan^",38.5,"$4,700",LOS ANGELES LAKERS,@ mem, 90-97,36,   25pt 4rb 6as 2to 1trey 12-18fg 0-0ft
PG,"Payton, Elfrid^",38,"$4,800",ORLANDO MAGIC,v sac, 119-114,42,   10pt 4rb 12as 1st 1bl 1to 5-10fg 0-1ft
PG,"Lawson, Ty^",37.25,"$7,000",DENVER NUGGETS,@ sas, 111-120,33,   23pt 1rb 9as 2to 1trey 7-13fg 8-8ft
PG,"Williams, Maurice^",37.25,"$7,300",CHARLOTTE HORNETS,v tor, 103-94,36,   23pt 1rb 7as 1bl 3to 4trey 7-14fg 5-5ft
PG,"Dragic, Goran^",35.25,"$6,600",MIAMI HEAT,@ was, 97-99,29,   18pt 5rb 7as 1st 4to 1trey 7-12fg 3-7ft
PG,"Jackson, Reggie^",33.75,"$6,600",DETROIT PISTONS,@ hou, 93-103,34,   17pt 3rb 7as 1st 1bl 4to 1trey 7-16fg 2-2ft
PG,"Thomas, Isaiah",33.25,"$6,000",BOSTON CELTICS,@ nor, 104-98,29,   27pt 1rb 3as 3to 4trey 8-13fg 7-8ft
PG,"Livingston, Shaun",33,"$3,500",GOLDEN STATE WARRIORS,v dal, 104-89,28,   10pt 10rb 4as 3bl 6to 4-10fg 2-2ft
PG,"Rondo, Rajon^",32.5,"$5,700",DALLAS MAVERICKS,@ gsw, 89-104,32,   14pt 4rb 6as 2st 1trey 6-15fg 1-2ft
PG,"Turner, Evan^",31,"$5,200",BOSTON CELTICS,@ nor, 104-98,36,   16pt 6rb 6as 4to 1trey 6-11fg 3-3ft
