position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"James, LeBron^",60.25,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,40:04,   32pt 11rb 6as 1st 2bl 5to 1trey 14-26fg 3-5ft
NA,"Irving, Kyrie^",49.5,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,36:36,   30pt 4rb 8as 1st 2to 3trey 12-25fg 3-3ft
NA,"Smith, J.R.^",35,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,37:59,   20pt 4rb 1as 3st 5trey 7-13fg 1-2ft
NA,"Thompson, Tristan^",34.75,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,31:01,   14pt 13rb 2as 5-6fg 4-5ft
NA,"Barnes, Harrison^",33,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,33:22,   18pt 8rb 3as 1to 2trey 7-11fg 2-3ft
NA,"Curry, Stephen^",27.25,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,30:59,   19pt 1rb 3as 2st 6to 3trey 6-13fg 4-4ft
NA,"Green, Draymond^",26.25,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,35:56,   6pt 7rb 7as 1bl 2to 2-8fg 2-4ft
NA,"Jefferson, Richard^",26,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,33:13,   9pt 8rb 2as 2st 1to 1trey 4-7fg
NA,"Livingston, Shaun",17.5,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,19:46,   5pt 6rb 3as 1bl 3to 2-3fg 1-2ft
NA,"Barbosa, Leandro",17,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,16:42,   8pt 2as 2st 1bl 2-5fg 4-6ft
NA,"Thompson, Klay^",15.5,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,30:39,   10pt 2rb 1as 1st 2to 1trey 4-13fg 1-3ft
NA,"Iguodala, Andre",13.5,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,28:25,   11pt 2rb 1to 1trey 5-7fg
NA,"Shumpert, Iman",10.25,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,17:39,   3pt 5rb 1as 2to 1trey 1-5fg
NA,"Bogut, Andrew^",8,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,12:01,   4pt 2rb 1bl 1to 2-6fg
NA,"Speights, Marreese",6.75,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,7:55,   5pt 1rb 1trey 1-4fg 2-2ft
NA,"Varejao, Anderson",6,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,9:56,   1pt 2rb 2as 1to 0-1fg 1-2ft
NA,"Williams, Maurice",5.5,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,4:38,   3pt 2rb 1to 1trey 1-2fg
NA,"Mozgov, Timofey",5.5,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,6:37,   2pt 2rb 1st 2to 1-2fg
NA,"McRae, Jordan",5.25,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,2:57,   4pt 1rb 2-2fg
NA,"Dellavedova, Matthew",4.75,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,7:39,   2pt 1rb 1as 1-2fg
NA,"Jones, James",4,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,4:38,   1pt 2as 1-2ft
NA,"Clark, Ian",3,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,5:39,   3pt 1to 1trey 1-3fg
NA,"Frye, Channing",2,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,12:21,   0pt 1bl
NA,"Rush, Brandon",1.25,N/A,GOLDEN STATE WARRIORS,@ cle, 90-120,5:53,   0pt 1rb 0-1fg
NA,"Jones, Dahntay",1.25,N/A,CLEVELAND CAVALIERS,v gsw, 120-90,4:38,   0pt 1rb 0-1fg
