position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",59,"$8,900",WASHINGTON WIZARDS,v tor, 116-120,45,   28pt 8rb 12as 1st 2to 1trey 8-16fg 11-15ft
SG,"Ellis, Monta^",55.5,"$7,200",DALLAS MAVERICKS,@ orl, 108-93,37,   25pt 2rb 13as 3st 1bl 3to 1trey 11-20fg 2-2ft
SG,"Harden, James^",53.25,"$11,000",HOUSTON ROCKETS,@ det, 101-114,36,   26pt 7rb 9as 2st 1bl 4to 2trey 10-17fg 4-5ft
PG,"Augustin, D.J.^",52,"$6,000",DETROIT PISTONS,v hou, 114-101,37,   28pt 2rb 12as 2st 5to 1trey 8-13fg 11-13ft
SG,"Caldwell-Pope, Kentavious^",51.25,"$3,800",DETROIT PISTONS,v hou, 114-101,40,   28pt 5rb 4as 1st 3bl 6trey 10-21fg 2-4ft
PG,"Curry, Stephen^",48,"$10,100",GOLDEN STATE WARRIORS,v pho, 106-87,37,   25pt 4rb 7as 2st 1bl 1to 4trey 9-23fg 3-3ft
PG,"Lillard, Damian^",44.25,"$8,800",PORTLAND TRAIL BLAZERS,@ mil, 88-95,38,   19pt 5rb 9as 3st 1bl 6to 1trey 6-19fg 6-7ft
SG,"Beal, Bradley^",40.75,"$5,900",WASHINGTON WIZARDS,v tor, 116-120,45,   26pt 3rb 4as 2st 3to 5trey 9-17fg 3-3ft
SG,"DeRozan, DeMar^",40,"$6,900",TORONTO RAPTORS,@ was, 120-116,43,   15pt 10rb 7as 1bl 3to 5-16fg 5-9ft
PG,"Collison, Darren^",39.75,"$6,500",SACRAMENTO KINGS,@ ind, 99-94,40,   23pt 5rb 5as 1st 1to 3trey 9-15fg 2-4ft
PG,"Carter-Williams, Michael^",36,"$8,200",PHILADELPHIA 76ERS,@ atl, 85-91,37,   13pt 6rb 8as 2st 3to 2trey 5-13fg 1-2ft
SG,"Matthews, Wes^",35.5,"$5,900",PORTLAND TRAIL BLAZERS,@ mil, 88-95,34,   19pt 4rb 3as 2st 1bl 2to 4trey 7-15fg 1-3ft
PG,"Lowry, Kyle^",34.75,"$8,500",TORONTO RAPTORS,@ was, 120-116,42,   23pt 3rb 3as 2st 2to 1trey 8-15fg 6-8ft
