position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"Embiid, Joel^",57.75,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,35:01,   31pt 13rb 5as 1st 3to 2trey 12-21fg 5-6ft
NA,"Rozier, Terry^",56.5,N/A,BOSTON CELTICS,v phi, 117-101,34:53,   29pt 8rb 6as 2st 1bl 2to 7trey 11-18fg
NA,"Horford, Al^",40.75,N/A,BOSTON CELTICS,v phi, 117-101,32:59,   26pt 7rb 4as 2to 2trey 10-12fg 4-4ft
NA,"Simmons, Ben^",38.25,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,41:52,   18pt 7rb 6as 2st 1bl 7to 6-11fg 6-11ft
NA,"Tatum, Jayson^",35.25,N/A,BOSTON CELTICS,v phi, 117-101,39:38,   28pt 3rb 2as 1bl 4to 1trey 8-16fg 11-12ft
NA,"Smart, Marcus^",28.75,N/A,BOSTON CELTICS,v phi, 117-101,32:09,   9pt 3rb 9as 1st 1to 2trey 3-12fg 1-1ft
NA,"Redick, J.J.^",28.75,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,34:04,   20pt 3rb 3as 1to 2trey 7-13fg 4-5ft
NA,"Saric, Dario^",28.75,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,33:01,   12pt 7rb 4as 1st 5-11fg 2-2ft
NA,"Ilyasova, Ersan",21.75,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,21:15,   6pt 9rb 2as 1st 1to 2-9fg 2-4ft
NA,"Morris, Marcus",21.25,N/A,BOSTON CELTICS,v phi, 117-101,27:52,   11pt 5rb 1as 1bl 1trey 5-12fg
NA,"Baynes, Aron^",17.5,N/A,BOSTON CELTICS,v phi, 117-101,29:17,   6pt 6rb 1as 1bl 1to 2trey 2-4fg
NA,"Larkin, Shane",15.25,N/A,BOSTON CELTICS,v phi, 117-101,18:07,   5pt 3rb 4as 1trey 1-6fg 2-2ft
NA,"Belinelli, Marco",14.25,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,28:02,   11pt 1rb 1as 1trey 3-9fg 4-4ft
NA,"Covington, Robert^",13,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,26:54,   3pt 2rb 1as 2st 1bl 0-6fg 3-3ft
NA,"Ojeleye, Semi",6.75,N/A,BOSTON CELTICS,v phi, 117-101,21:37,   3pt 1rb 1st 1trey 1-4fg
NA,"Anderson, Justin",2.5,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,5:16,   0pt 2rb 0-1fg
NA,"McConnell, T.J.",1.25,N/A,PHILADELPHIA 76ERS,@ bos, 101-117,6:08,   0pt 1rb 0-1fg
