position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",59.5,"$8,200",WASHINGTON WIZARDS,@ cle, 115-119,38:17,   28pt 4rb 14as 3st 6to 2trey 10-20fg 6-6ft
PG/SG,"Oladipo, Victor^",45.5,"$14,000",INDIANA PACERS,v gsw, 126-106,33:14,   21pt 6rb 7as 3st 2to 3trey 9-17fg
PG/SG,"Beal, Bradley^",43.75,"$7,300",WASHINGTON WIZARDS,@ cle, 115-119,42:36,   19pt 9rb 8as 1to 4trey 7-15fg 1-1ft
PG/SG,"Harden, James^",41.5,"$11,400",HOUSTON ROCKETS,v por, 96-94,34:21,   24pt 6rb 7as 1st 8to 3trey 7-13fg 7-10ft
PG,"Paul, Chris^",40,"$8,000",HOUSTON ROCKETS,v por, 96-94,31:08,   27pt 4rb 5as 2to 3trey 11-19fg 2-2ft
PG/SG,"Bledsoe, Eric^",38.75,"$7,900",MILWAUKEE BUCKS,v bkn, 111-119,35:54,   18pt 3rb 6as 4st 2to 2trey 6-13fg 4-4ft
PG/SG,"Mitchell, Donovan^",33.75,"$7,100",UTAH JAZZ,v lac, 117-95,28:21,   19pt 5rb 5as 1st 2to 6-15fg 7-8ft
PG,"Collison, Darren^",32.75,"$7,400",INDIANA PACERS,v gsw, 126-106,23:37,   15pt 5rb 5as 2st 1to 1trey 6-8fg 2-2ft
PG/SG,"Russell, D'Angelo^",30.25,"$6,500",BROOKLYN NETS,@ mil, 119-111,28:44,   22pt 1rb 5as 5to 4trey 9-16fg 0-1ft
SG,"Thompson, Klay^",29.75,"$9,400",GOLDEN STATE WARRIORS,@ ind, 106-126,30:04,   16pt 7rb 1as 1st 1to 4trey 6-16fg
PG/SG,"Murray, Jamal^",29,"$6,300",DENVER NUGGETS,v min, 100-96,35:37,   22pt 2rb 1as 1bl 1to 3trey 8-16fg 3-3ft
PG/SG,"McCollum, C.J.^",28.25,"$7,500",PORTLAND TRAIL BLAZERS,@ hou, 94-96,32:58,   16pt 5rb 4as 1bl 6to 2trey 7-25fg
PG/SG,"Exum, Dante",27,"$3,700",UTAH JAZZ,v lac, 117-95,24:23,   10pt 4rb 5as 2bl 1trey 4-9fg 1-4ft
PG,"Cook, Quinn^",26.75,"$8,000",GOLDEN STATE WARRIORS,@ ind, 106-126,36:07,   12pt 3rb 6as 1st 2to 2trey 5-12fg
PG/SG,"Harris, Devin",26.75,"$3,700",DENVER NUGGETS,v min, 100-96,20:03,   20pt 3rb 1as 2to 5trey 6-11fg 3-3ft
PG,"Teague, Jeff^",26.75,"$6,800",MINNESOTA TIMBERWOLVES,@ den, 96-100,35:31,   15pt 3rb 6as 2to 6-14fg 3-5ft
PG/SG,"Baldwin, Wade",23.75,"$3,300",PORTLAND TRAIL BLAZERS,@ hou, 94-96,31:34,   14pt 1rb 3as 2st 2to 2trey 6-10fg
PG/SG,"Rivers, Austin^",23.75,"$5,000",LOS ANGELES CLIPPERS,@ uta, 95-117,32:24,   19pt 1rb 3as 4to 2trey 6-12fg 5-6ft
PG/SG,"Dinwiddie, Spencer",21,"$4,900",BROOKLYN NETS,@ mil, 119-111,24:36,   9pt 2rb 6as 1to 2trey 3-7fg 1-1ft
PG/SG,"Napier, Shabazz^",18,"$5,300",PORTLAND TRAIL BLAZERS,@ hou, 94-96,28:47,   8pt 4rb 2as 1st 1to 1trey 2-9fg 3-3ft
PG/SG,"Burks, Alec",17.5,"$3,000",UTAH JAZZ,v lac, 117-95,16:57,   13pt 2rb 1as 2to 3trey 5-8fg
PG/SG,"Williams, Louis",15.75,"$6,600",LOS ANGELES CLIPPERS,@ uta, 95-117,30:28,   12pt 1rb 3as 4to 3-12fg 6-7ft
PG/SG,"Satoransky, Tomas",15.5,"$4,500",WASHINGTON WIZARDS,@ cle, 115-119,15:54,   5pt 2rb 4as 1bl 1to 1trey 2-4fg
PG/SG,"Livingston, Shaun",15.25,"$2,500",GOLDEN STATE WARRIORS,@ ind, 106-126,15:03,   6pt 3rb 3as 1bl 2to 2-6fg 2-2ft
PG,"Rubio, Ricky^",15,"$7,000",UTAH JAZZ,v lac, 117-95,8:08,   9pt 2rb 2as 1trey 3-5fg 2-2ft
PG/SG,"Clarkson, Jordan",14.5,"$5,000",CLEVELAND CAVALIERS,v was, 119-115,21:57,   10pt 1as 2st 2to 5-12fg
PG,"Joseph, Cory",14.25,"$3,700",INDIANA PACERS,v gsw, 126-106,24:23,   5pt 1rb 4as 1st 1to 1trey 2-8fg
PG/SG,"Wallace, Tyrone^",12.5,"$4,500",LOS ANGELES CLIPPERS,@ uta, 95-117,26:24,   8pt 2rb 2as 2to 3-4fg 2-2ft
