position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Mitchell, Donovan^",57.5,"$7,700",UTAH JAZZ,v hou, 101-104,41:48,   34pt 6rb 5as 3st 1bl 3to 4trey 9-27fg 12-17ft
PG/SG,"Harden, James^",56.5,"$10,800",HOUSTON ROCKETS,@ uta, 104-101,38:48,   22pt 4rb 10as 6st 1bl 4to 2trey 3-20fg 14-16ft
PG/SG,"Russell, D'Angelo^",45.75,"$8,100",BROOKLYN NETS,v phi, 108-112,36:56,   21pt 7rb 6as 2st 1bl 2to 4trey 6-19fg 5-5ft
PG/SF,"Simmons, Ben^",37,"$8,500",PHILADELPHIA 76ERS,@ bkn, 112-108,38:53,   15pt 8rb 8as 1st 4to 7-12fg 1-1ft
PG/SG,"Jackson, Reggie^",36.5,"$5,400",DETROIT PISTONS,v mil, 103-119,29:42,   15pt 6rb 8as 1st 3to 3trey 6-15fg
PG/SG,"Murray, Jamal^",36.5,"$6,300",DENVER NUGGETS,@ sas, 117-103,33:06,   24pt 2rb 6as 1to 3trey 8-14fg 5-5ft
PG,"Bledsoe, Eric^",36,"$6,600",MILWAUKEE BUCKS,@ det, 119-103,29:38,   19pt 6rb 5as 2st 4to 8-19fg 3-3ft
PG,"Paul, Chris^",35,"$7,000",HOUSTON ROCKETS,@ uta, 104-101,32:37,   18pt 4rb 4as 3st 2to 2trey 7-15fg 2-2ft
PG,"Rubio, Ricky^",25.5,"$6,000",UTAH JAZZ,v hou, 101-104,30:41,   10pt 4rb 6as 2st 5to 3-6fg 4-6ft
PG/SG,"Dinwiddie, Spencer",25.5,"$5,000",BROOKLYN NETS,v phi, 108-112,27:26,   18pt 4rb 1st 2to 3trey 7-12fg 1-2ft
PG/SG,"Hill, George",25.25,"$3,800",MILWAUKEE BUCKS,@ det, 119-103,23:29,   11pt 5rb 5as 1trey 3-7fg 4-4ft
SG,"Harris, Gary^",21.5,"$5,300",DENVER NUGGETS,@ sas, 117-103,34:08,   8pt 6rb 2as 1st 2trey 2-9fg 2-2ft
