position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",53.25,"$9,000",GOLDEN STATE WARRIORS,@ den, 125-101,29:56,   33pt 5rb 7as 1st 4to 7trey 10-17fg 6-6ft
PG,"Rondo, Rajon^",45.5,"$5,700",CHICAGO BULLS,@ mia, 98-95,36:43,   16pt 12rb 6as 2st 1to 1trey 6-14fg 3-4ft
PG,"Frazier, Tim^",39.75,"$6,000",NEW ORLEANS PELICANS,@ mil, 112-106,34:01,   15pt 5rb 10as 1st 2to 2trey 3-8fg 7-7ft
PG,"Antetokounmpo, Giannis^",37,"$9,700",MILWAUKEE BUCKS,v nor, 106-112,34:31,   17pt 10rb 1as 1st 2bl 3to 7-16fg 3-4ft
SG,"Waiters, Dion^",32,"$4,300",MIAMI HEAT,v chi, 95-98,35:50,   16pt 4rb 6as 1st 2to 2trey 6-15fg 2-4ft
PG/SG,"Johnson, Tyler",30.5,"$4,900",MIAMI HEAT,v chi, 95-98,31:54,   14pt 8rb 4as 1to 2trey 4-11fg 4-7ft
PG/SG,"Murray, Jamal",30.25,"$3,000",DENVER NUGGETS,v gsw, 101-125,29:04,   14pt 3rb 6as 1st 1bl 3to 2trey 5-15fg 2-2ft
PG/SG,"Dellavedova, Matthew^",30.25,"$4,500",MILWAUKEE BUCKS,v nor, 106-112,28:50,   7pt 5rb 12as 2to 2-7fg 3-5ft
SG,"Williams, Louis",30,"$5,100",LOS ANGELES LAKERS,@ sac, 101-91,23:01,   21pt 2rb 1as 3st 5to 3trey 6-12fg 6-8ft
SG,"Moore, E'Twaun^",29.5,"$4,100",NEW ORLEANS PELICANS,@ mil, 112-106,32:15,   20pt 2rb 3as 1st 1to 2trey 8-18fg 2-2ft
SG,"Wade, Dwyane^",28.25,"$6,500",CHICAGO BULLS,@ mia, 98-95,32:24,   13pt 7rb 4as 1st 3to 5-17fg 3-3ft
SG,"Thompson, Klay^",26,"$6,200",GOLDEN STATE WARRIORS,@ den, 125-101,31:37,   19pt 2rb 3as 3to 3trey 7-14fg 2-2ft
PG,"Collison, Darren",25,"$6,000",SACRAMENTO KINGS,v lal, 91-101,22:51,   6pt 2rb 9as 2st 2to 2-11fg 2-2ft
SG,"Young, Nick^",24.75,"$4,500",LOS ANGELES LAKERS,@ sac, 101-91,29:43,   16pt 3rb 1as 1st 1to 4trey 6-11fg
PG,"Mudiay, Emmanuel^",22.5,"$6,300",DENVER NUGGETS,v gsw, 101-125,24:28,   10pt 4rb 4as 1st 3to 2trey 4-15fg
SG,"Brogdon, Malcolm",19.25,"$3,300",MILWAUKEE BUCKS,v nor, 106-112,22:23,   10pt 3rb 3as 1st 2to 4-6fg 2-2ft
PG/SG,"Clarkson, Jordan",19.25,"$5,000",LOS ANGELES LAKERS,@ sac, 101-91,21:32,   7pt 3rb 5as 1st 3to 1trey 3-7fg
SG,"Harris, Gary^",17.5,"$4,600",DENVER NUGGETS,v gsw, 101-125,18:04,   11pt 2rb 3as 2to 1trey 5-7fg 0-2ft
PG,"Lawson, Ty^",17.25,"$3,500",SACRAMENTO KINGS,v lal, 91-101,25:09,   11pt 1rb 1as 2st 3to 2trey 4-6fg 1-2ft
SG,"Hield, Buddy",17,"$3,700",NEW ORLEANS PELICANS,@ mil, 112-106,16:07,   9pt 4rb 1st 1to 3trey 3-7fg
PG,"Beasley, Malik",17,"$3,000",DENVER NUGGETS,v gsw, 101-125,14:47,   12pt 2rb 1as 2trey 5-10fg
SG,"Afflalo, Arron^",16.5,"$3,300",SACRAMENTO KINGS,v lal, 91-101,31:23,   9pt 6rb 1to 1trey 3-10fg 2-2ft
PG,"Russell, D'Angelo^",16.5,"$6,400",LOS ANGELES LAKERS,@ sac, 101-91,22:45,   17pt 1as 5to 1trey 7-12fg 2-3ft
PG,"Dragic, Goran^",14,"$6,700",MIAMI HEAT,v chi, 95-98,22:02,   6pt 4as 2st 4to 3-9fg
SG,"Miller, Mike",13.25,"$3,000",DENVER NUGGETS,v gsw, 101-125,9:14,   9pt 1rb 1as 3trey 3-4fg
PG,"Galloway, Langston",13.25,"$3,200",NEW ORLEANS PELICANS,@ mil, 112-106,13:41,   5pt 5rb 1as 1trey 2-7fg
PG,"Livingston, Shaun",10,"$3,500",GOLDEN STATE WARRIORS,@ den, 125-101,18:03,   6pt 2rb 1st 1to 3-4fg
PG,"Nelson, Jameer",8.75,"$3,800",DENVER NUGGETS,v gsw, 101-125,16:01,   0pt 3rb 4as 2to 0-4fg
SG,"Vaughn, Rashad",8.5,"$3,000",MILWAUKEE BUCKS,v nor, 106-112,15:03,   6pt 2rb 3-5fg
PG/SG,"Temple, Garrett",8,"$3,000",SACRAMENTO KINGS,v lal, 91-101,16:37,   2pt 2rb 1as 1st 0-3fg 2-2ft
PG/SG,"Clark, Ian",8,"$3,000",GOLDEN STATE WARRIORS,@ den, 125-101,11:22,   3pt 3as 1trey 1-4fg
PG,"Canaan, Isaiah",1.25,"$3,000",CHICAGO BULLS,@ mia, 98-95,9:04,   0pt 1rb 0-1fg
PG,"Grant, Jerian",0,"$3,000",CHICAGO BULLS,@ mia, 98-95,DNP,   
SG,"McLemore, Ben",0,"$3,000",SACRAMENTO KINGS,v lal, 91-101,DNP,   
PG,"Calderon, Jose",0,"$3,000",LOS ANGELES LAKERS,@ sac, 101-91,DNP,   
PG,"Terry, Jason",0,"$3,000",MILWAUKEE BUCKS,v nor, 106-112,DNP,   
PG,"Holiday, Jrue",0,"$6,600",NEW ORLEANS PELICANS,@ mil, 112-106,DNP,   
SG,"Goodwin, Archie",0,"$3,000",NEW ORLEANS PELICANS,@ mil, 112-106,DNP,   
SG,"McGruder, Rodney",0,"$3,000",MIAMI HEAT,v chi, 95-98,DNP,   
PG,"Huertas, Marcelo",0,"$3,000",LOS ANGELES LAKERS,@ sac, 101-91,DNP,   
SG,"Richardson, Malachi",0,"$3,000",SACRAMENTO KINGS,v lal, 91-101,NA,   
SG,"Middleton, Khris",0,"$3,000",MILWAUKEE BUCKS,v nor, 106-112,NA,   
SG,"Hunter, R.J.",0,"$3,000",CHICAGO BULLS,@ mia, 98-95,NA,   
PG,"Carter-Williams, Michael",0,"$3,200",CHICAGO BULLS,@ mia, 98-95,NA,   
SG,"Ellington, Wayne",0,"$3,000",MIAMI HEAT,v chi, 95-98,NA,   
SF/PF,"Parker, Jabari^",51.25,"$5,900",MILWAUKEE BUCKS,v nor, 106-112,35:14,   33pt 9rb 1as 1st 1bl 3trey 13-26fg 4-4ft
SF/PF,"Durant, Kevin^",42.25,"$9,400",GOLDEN STATE WARRIORS,@ den, 125-101,29:32,   18pt 9rb 5as 1st 2bl 1to 8-16fg 2-2ft
SF,"Winslow, Justise^",38.75,"$5,400",MIAMI HEAT,v chi, 95-98,37:34,   15pt 5rb 6as 4st 2to 3trey 6-12fg
