position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SF,"Simmons, Ben^",78.25,"$9,700",PHILADELPHIA 76ERS,v cle, 132-130,36:08,   27pt 15rb 13as 4st 1bl 3to 12-17fg 3-5ft
PG/SG,"Holiday, Jrue^",55,"$8,500",NEW ORLEANS PELICANS,@ pho, 122-103,31:43,   22pt 6rb 10as 2st 2bl 2to 4trey 8-15fg 2-4ft
PG,"Teague, Jeff^",46.5,"$6,900",MINNESOTA TIMBERWOLVES,@ lal, 113-96,33:19,   25pt 4rb 8as 2st 1to 2trey 9-16fg 5-5ft
PG/SG,"Beal, Bradley^",43.25,"$7,900",WASHINGTON WIZARDS,v atl, 97-103,40:25,   32pt 3rb 3as 1st 1bl 3to 1trey 12-24fg 7-9ft
PG/SG,"Monk, Malik",42.75,"$4,400",CHARLOTTE HORNETS,@ orl, 137-100,26:23,   26pt 1rb 8as 1bl 1to 4trey 8-14fg 6-6ft
SG,"Brooks, MarShon^",42.5,"$5,200",MEMPHIS GRIZZLIES,v sac, 93-94,36:43,   23pt 8rb 3as 1st 2bl 3to 1trey 11-20fg
PG,"Grant, Jerian",38.75,"$4,200",CHICAGO BULLS,@ bos, 104-111,28:21,   15pt 1rb 8as 5st 1trey 7-12fg 0-2ft
PG,"Jackson, Reggie^",34.5,"$5,800",DETROIT PISTONS,v dal, 113-106,35:05,   24pt 7as 1to 1trey 11-18fg 1-2ft
PG,"Lowry, Kyle^",33.25,"$7,700",TORONTO RAPTORS,v ind, 92-73,28:19,   9pt 5rb 9as 1st 2bl 6to 3trey 3-11fg
PG,"Ulis, Tyler^",31.75,"$5,900",PHOENIX SUNS,v nor, 103-122,30:17,   16pt 5rb 4as 2st 3to 2trey 7-13fg
PG/SG,"Kilpatrick, Sean",31.75,"$4,300",CHICAGO BULLS,@ bos, 104-111,25:01,   24pt 3rb 1st 1to 5trey 8-13fg 3-4ft
PG/SG,"Dorsey, Tyler",31.25,"$3,900",ATLANTA HAWKS,@ was, 103-97,32:20,   22pt 3rb 1as 1bl 4trey 7-14fg 4-4ft
