position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",59.75,"$9,700",WASHINGTON WIZARDS,v phi, 106-94,33:03,   18pt 13rb 10as 2st 1bl 3to 3trey 7-13fg 1-2ft
PG,"Rose, Derrick^",54.25,"$6,200",CHICAGO BULLS,@ den, 110-115,35:20,   30pt 9rb 8as 1st 2to 13-27fg 4-6ft
SG,"Turner, Evan",46,"$5,100",BOSTON CELTICS,@ cle, 104-103,32:11,   19pt 12rb 6as 1bl 1to 8-16fg 3-4ft
PG,"Rondo, Rajon^",45.75,"$8,200",SACRAMENTO KINGS,@ bkn, 119-128,34:48,   15pt 1rb 15as 3st 2to 1trey 7-15fg
PG,"Smith, Ishmael^",42.75,"$7,100",PHILADELPHIA 76ERS,@ was, 94-106,32:09,   22pt 5rb 5as 3st 1bl 2to 11-25fg
PG,"Paul, Chris^",40.5,"$9,500",LOS ANGELES CLIPPERS,@ orl, 107-93,35:38,   21pt 4rb 6as 4st 6to 1trey 8-15fg 4-5ft
PG,"Walker, Kemba^",40.25,"$8,300",CHARLOTTE HORNETS,v mia, 95-98,36:10,   20pt 5rb 6as 2st 2to 4trey 7-18fg 2-2ft
PG,"Dragic, Goran^",39.5,"$5,400",MIAMI HEAT,@ cha, 98-95,32:00,   12pt 8rb 9as 2st 5-10fg 2-2ft
PG,"Calderon, Jose^",37,"$4,000",NEW YORK KNICKS,v mem, 85-91,35:11,   18pt 8rb 5as 1st 4to 3trey 7-14fg 1-1ft
PG,"Mudiay, Emmanuel^",37,"$5,300",DENVER NUGGETS,v chi, 115-110,38:51,   22pt 5as 2st 2bl 2to 1trey 8-18fg 5-11ft
SG,"Wade, Dwyane^",35.75,"$7,200",MIAMI HEAT,@ cha, 98-95,29:40,   22pt 3rb 5as 2st 3to 11-20fg
PG,"Collison, Darren",34.25,"$4,600",SACRAMENTO KINGS,@ bkn, 119-128,25:22,   25pt 3rb 1as 2st 2to 2trey 7-9fg 9-9ft
PG,"Thomas, Isaiah^",33.5,"$7,500",BOSTON CELTICS,@ cle, 104-103,35:47,   22pt 4rb 4as 1st 4to 1trey 5-19fg 11-11ft
SG,"Hood, Rodney^",33.25,"$5,900",UTAH JAZZ,v mil, 84-81,41:14,   23pt 3rb 1as 2st 1to 3trey 9-18fg 2-2ft
SG,"Butler, Jimmy^",32.5,"$8,600",CHICAGO BULLS,@ den, 110-115,18:29,   19pt 2rb 5as 2st 1to 6-8fg 7-9ft
SG,"Bogdanovic, Bojan",32,"$3,500",BROOKLYN NETS,v sac, 128-119,27:28,   23pt 4rb 1as 2to 7trey 8-10fg
PG,"Irving, Kyrie^",30.75,"$6,800",CLEVELAND CAVALIERS,v bos, 103-104,37:29,   19pt 3rb 6as 2to 7-15fg 5-6ft
SG,"Shumpert, Iman",30.5,"$3,400",CLEVELAND CAVALIERS,v bos, 103-104,34:34,   4pt 8rb 3as 5st 1bl 1to 1trey 1-6fg 1-2ft
SG,"Middleton, Khris^",30.5,"$6,900",MILWAUKEE BUCKS,@ uta, 81-84,39:32,   18pt 6rb 2as 3st 9to 1trey 6-16fg 5-5ft
SG,"Crawford, Jamal",30.25,"$4,800",LOS ANGELES CLIPPERS,@ orl, 107-93,35:02,   20pt 1rb 2as 3st 1bl 4to 8-14fg 4-4ft
SG,"Beal, Bradley^",30.25,"$6,100",WASHINGTON WIZARDS,v phi, 106-94,31:53,   22pt 3rb 2as 1st 1to 10-16fg 2-2ft
SG,"Fournier, Evan",30,"$4,500",ORLANDO MAGIC,v lac, 93-107,32:07,   16pt 6rb 3as 1st 2to 2trey 6-13fg 2-4ft
PG,"Carter-Williams, Michael^",30,"$6,100",MILWAUKEE BUCKS,@ uta, 81-84,28:35,   10pt 6rb 4as 3st 1bl 3to 5-14fg 0-1ft
PG,"Canaan, Isaiah",28.75,"$4,000",PHILADELPHIA 76ERS,@ was, 94-106,31:50,   18pt 3rb 3as 1st 3to 4trey 5-12fg 4-4ft
SG,"Smith, J.R.^",28.25,"$5,300",CLEVELAND CAVALIERS,v bos, 103-104,33:15,   20pt 3rb 1as 1bl 3to 5trey 7-15fg 1-2ft
SG,"Barton, Will",28.25,"$5,700",DENVER NUGGETS,v chi, 115-110,29:40,   18pt 5rb 1as 1bl 1to 2trey 8-17fg
PG,"Teague, Jeff^",28.25,"$5,900",ATLANTA HAWKS,v ind, 102-96,30:11,   16pt 5rb 4as 1st 4to 5-9fg 6-7ft
SG,"Redick, J.J.^",27.25,"$4,900",LOS ANGELES CLIPPERS,@ orl, 107-93,27:14,   20pt 3rb 1st 1to 4trey 6-14fg 4-5ft
SG,"Oladipo, Victor^",26.75,"$6,900",ORLANDO MAGIC,v lac, 93-107,36:11,   18pt 3rb 3as 1st 4to 1trey 5-12fg 7-8ft
PG,"Bayless, Jerryd",25.75,"$4,200",MILWAUKEE BUCKS,@ uta, 81-84,25:24,   15pt 3rb 2as 1st 1to 5trey 5-8fg 0-1ft
PG,"Conley, Mike^",25.5,"$6,200",MEMPHIS GRIZZLIES,@ nyk, 91-85,31:21,   8pt 2rb 9as 1st 1to 2-9fg 4-4ft
PG,"Sloan, Donald^",24,"$4,300",BROOKLYN NETS,v sac, 128-119,30:43,   17pt 4rb 1as 3to 4trey 6-10fg 1-1ft
SG,"Ellis, Monta^",23.75,"$6,700",INDIANA PACERS,@ atl, 96-102,34:33,   11pt 3rb 1as 3st 1bl 4to 3trey 4-13fg
SG,"Afflalo, Arron^",23.75,"$4,700",NEW YORK KNICKS,v mem, 85-91,41:17,   14pt 5rb 2as 1to 2trey 4-15fg 4-4ft
PG,"Schroder, Dennis",23.5,"$5,000",ATLANTA HAWKS,v ind, 102-96,18:38,   9pt 2rb 7as 1st 2to 1trey 4-9fg
PG,"Hill, George^",22.75,"$5,700",INDIANA PACERS,@ atl, 96-102,35:10,   7pt 3rb 8as 1to 1trey 3-8fg
SG,"Bradley, Avery^",22.25,"$5,500",BOSTON CELTICS,@ cle, 104-103,35:41,   14pt 3rb 1as 1bl 2to 4trey 5-12fg
PG,"Mills, Patty",22,"$3,700",SAN ANTONIO SPURS,@ dal, 116-90,15:24,   16pt 4rb 2trey 6-8fg 2-3ft
PG,"Foye, Randy",21.5,"$3,400",DENVER NUGGETS,v chi, 115-110,22:32,   6pt 2rb 6as 2st 3-5fg
SG,"Stauskas, Nik^",20.5,"$4,000",PHILADELPHIA 76ERS,@ was, 94-106,27:46,   9pt 4rb 3as 1st 3to 3trey 3-6fg
SG,"Neal, Gary",20.5,"$3,300",WASHINGTON WIZARDS,v phi, 106-94,15:39,   11pt 2rb 2as 2st 5-10fg 1-2ft
PG,"McConnell, T.J.",19.5,"$3,400",PHILADELPHIA 76ERS,@ was, 94-106,17:31,   9pt 2rb 4as 1st 1to 1trey 4-6fg
PG,"Neto, Raul^",19.25,"$3,400",UTAH JAZZ,v mil, 84-81,33:04,   8pt 3rb 4as 1st 2to 1trey 3-8fg 1-2ft
SG,"Belinelli, Marco^",18.5,"$4,500",SACRAMENTO KINGS,@ bkn, 119-128,34:38,   13pt 1as 2st 5-12fg 3-3ft
PG,"Smart, Marcus",17.75,"$5,100",BOSTON CELTICS,@ cle, 104-103,21:14,   8pt 1rb 3as 2st 1to 1trey 3-7fg 1-1ft
PG,"Chalmers, Mario",17.75,"$4,500",MEMPHIS GRIZZLIES,@ nyk, 91-85,16:39,   8pt 3rb 2st 1bl 3-6fg 2-2ft
SG,"Ellington, Wayne^",17.5,"$4,100",BROOKLYN NETS,v sac, 128-119,26:07,   10pt 2rb 3as 1trey 2-10fg 5-5ft
