position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Bledsoe, Eric^",75.75,"$8,400",PHOENIX SUNS,@ lac, 120-121,45,   27pt 11rb 16as 2st 2bl 5to 2trey 8-16fg 9-9ft
PG,"Wall, John^",63.75,"$10,300",WASHINGTON WIZARDS,v bos, 133-132,44,   26pt 7rb 17as 3st 9to 1trey 10-17fg 5-8ft
PG,"Lawson, Ty^",52.5,"$9,500",DENVER NUGGETS,@ tor, 107-112,49,   22pt 6rb 12as 2st 3to 2trey 8-19fg 4-6ft
PG,"Paul, Chris^",46.25,"$10,200",LOS ANGELES CLIPPERS,v pho, 121-120,43,   20pt 7rb 10as 1st 3to 1trey 8-23fg 3-4ft
PG,"Curry, Stephen^",43.5,"$10,500",GOLDEN STATE WARRIORS,@ min, 102-86,31,   21pt 4rb 7as 3st 1bl 3to 1trey 10-20fg 0-0ft
PG,"Smart, Marcus",41.5,"$3,000",BOSTON CELTICS,@ was, 132-133,35,   23pt 4rb 5as 2st 4trey 7-14fg 5-5ft
PG,"Teague, Jeff^",41.25,"$8,000",ATLANTA HAWKS,@ ind, 108-92,32,   21pt 3rb 7as 3st 1to 1trey 8-11fg 4-5ft
SG,"Waiters, Dion",39.75,"$3,600",CLEVELAND CAVALIERS,@ bkn, 110-88,30,   26pt 1rb 4as 2st 1bl 1trey 11-21fg 3-3ft
PG,"Lowry, Kyle^",37.75,"$10,100",TORONTO RAPTORS,v den, 112-107,41,   13pt 3rb 13as 1bl 4to 3-13fg 7-8ft
PG,"Dragic, Goran^",37.25,"$8,100",PHOENIX SUNS,@ lac, 120-121,39,   17pt 3rb 8as 2st 2to 3trey 7-14fg 0-0ft
SG,"Afflalo, Arron^",36,"$5,500",DENVER NUGGETS,@ tor, 107-112,44,   25pt 6rb 2as 3to 4trey 9-14fg 3-3ft
SG,"Williams, Louis",33.75,"$5,200",TORONTO RAPTORS,v den, 112-107,28,   26pt 3rb 1as 1bl 2to 3trey 7-16fg 9-10ft
PG,"Livingston, Shaun",33.25,"$3,200",GOLDEN STATE WARRIORS,@ min, 102-86,26,   12pt 5rb 6as 4st 4to 5-8fg 2-2ft
PG,"Williams, Deron^",32.5,"$8,200",BROOKLYN NETS,v cle, 88-110,35,   13pt 2rb 11as 3to 1trey 3-14fg 6-6ft
SG,"Burks, Alec^",29,"$6,000",UTAH JAZZ,@ sac, 92-101,31,   16pt 4rb 3as 2st 1to 5-11fg 6-9ft
SG,"Redick, J.J.^",29,"$4,300",LOS ANGELES CLIPPERS,v pho, 121-120,43,   17pt 4rb 3as 1st 1to 2trey 5-13fg 5-6ft
PG,"LaVine, Zach^",29,"$4,700",MINNESOTA TIMBERWOLVES,v gsw, 86-102,41,   9pt 4rb 8as 3st 6to 4-16fg 1-2ft
SG,"Stauskas, Nik",28.5,"$3,000",SACRAMENTO KINGS,v uta, 101-92,30,   15pt 8rb 1as 1st 2to 2trey 6-12fg 1-1ft
PG,"Collison, Darren^",28.5,"$6,600",SACRAMENTO KINGS,v uta, 101-92,32,   16pt 2rb 6as 1st 2to 6-12fg 4-4ft
SG,"Beal, Bradley^",28.25,"$5,700",WASHINGTON WIZARDS,v bos, 133-132,46,   14pt 3rb 5as 2st 3to 1trey 5-12fg 3-4ft
SG,"Thompson, Klay^",27.75,"$7,100",GOLDEN STATE WARRIORS,@ min, 102-86,30,   21pt 1rb 3as 1to 3trey 7-15fg 4-4ft
SG,"Stuckey, Rodney^",26,"$4,600",INDIANA PACERS,v atl, 92-108,28,   15pt 4rb 3as 1st 2to 1trey 6-11fg 2-4ft
SG,"Korver, Kyle^",25.75,"$5,900",ATLANTA HAWKS,@ ind, 108-92,30,   13pt 3rb 4as 1st 1to 3trey 4-7fg 2-2ft
PG,"Vasquez, Greivis^",25.75,"$5,100",TORONTO RAPTORS,v den, 112-107,33,   9pt 5rb 2as 2st 2bl 1to 4-9fg 1-2ft
SG,"Green, Gerald",25,"$4,700",PHOENIX SUNS,@ lac, 120-121,32,   15pt 2rb 3as 1st 2trey 5-11fg 3-4ft
PG,"Burke, Trey^",23,"$5,400",UTAH JAZZ,@ sac, 92-101,32,   13pt 2rb 5as 1to 1trey 4-13fg 4-4ft
PG,"Watson, C.J.",21.25,"$3,900",INDIANA PACERS,v atl, 92-108,19,   7pt 3rb 4as 2st 1to 2trey 2-7fg 1-2ft
SG,"Jones, James",20,"$3,000",CLEVELAND CAVALIERS,@ bkn, 110-88,14,   12pt 2rb 1as 1st 4trey 4-5fg 0-0ft
PG,"Irving, Kyrie^",17.25,"$9,100",CLEVELAND CAVALIERS,@ bkn, 110-88,28,   7pt 1rb 5as 1st 1to 2-10fg 3-3ft
PG,"Sessions, Ramon",16.75,"$3,700",SACRAMENTO KINGS,v uta, 101-92,16,   6pt 3rb 4as 1st 2to 2-5fg 2-5ft
SG,"Sefolosha, Thabo",16.5,"$3,000",ATLANTA HAWKS,@ ind, 108-92,16,   8pt 6rb 1st 2to 4-7fg 0-0ft
