position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Butler, Jimmy^",53,"$8,000",MINNESOTA TIMBERWOLVES,v phi, 112-118,45:30,   38pt 6rb 3as 1st 1to 3trey 15-33fg 5-5ft
PG,"Ball, Lonzo^",43,"$6,600",LOS ANGELES LAKERS,@ nyk, 109-113,39:31,   17pt 8rb 6as 2st 1bl 1to 3trey 6-13fg 2-3ft
PG/SG,"Dinwiddie, Spencer^",43,"$6,100",BROOKLYN NETS,v was, 103-98,32:17,   11pt 6rb 12as 2st 1bl 3to 1trey 4-14fg 2-4ft
SG,"Caldwell-Pope, Kentavious^",41,"$5,500",LOS ANGELES LAKERS,@ nyk, 109-113,38:22,   24pt 4rb 3as 3st 1to 4trey 8-20fg 4-4ft
PG/SG,"Murray, Jamal^",40.5,"$5,500",DENVER NUGGETS,@ det, 103-84,31:56,   28pt 4rb 3as 1bl 2to 4trey 11-19fg 2-2ft
SG,"Beal, Bradley^",39.5,"$8,600",WASHINGTON WIZARDS,@ bkn, 98-103,36:17,   28pt 2rb 4as 2st 2to 11-33fg 6-8ft
PG/SG,"Hill, George^",36.75,"$4,000",SACRAMENTO KINGS,v pho, 99-92,28:00,   18pt 7rb 3as 3st 3to 2trey 6-9fg 4-6ft
SG,"Harris, Gary^",36.5,"$6,700",DENVER NUGGETS,@ det, 103-84,30:57,   8pt 6rb 9as 4st 1to 3-10fg 2-2ft
PG/SG,"Barea, Jose",33,"$5,100",DALLAS MAVERICKS,v sas, 95-89,24:55,   16pt 6rb 6as 1to 2trey 6-11fg 2-2ft
PG/SG,"Ferrell, Yogi^",32,"$3,800",DALLAS MAVERICKS,v sas, 95-89,35:12,   16pt 8rb 2as 1st 2trey 7-14fg
PG/SG,"Ntilikina, Frank",29.75,"$3,600",NEW YORK KNICKS,v lal, 113-109,28:39,   13pt 5rb 5as 1st 1to 3trey 5-11fg
PG,"James, Mike",25.75,"$4,300",PHOENIX SUNS,@ sac, 92-99,19:40,   17pt 1rb 5as 1to 1trey 7-12fg 2-3ft
SG,"Meeks, Jodie",25.5,"$3,300",WASHINGTON WIZARDS,@ bkn, 98-103,26:14,   6pt 6rb 3as 3st 1bl 1to 2-9fg 2-2ft
PG,"Calderon, Jose^",25.25,"$3,000",CLEVELAND CAVALIERS,v atl, 123-114,31:37,   14pt 1rb 4as 1st 4trey 5-7fg
PG,"Jack, Jarrett^",24.5,"$4,500",NEW YORK KNICKS,v lal, 113-109,26:03,   3pt 6rb 10as 2to 1-6fg 1-2ft
PG/SG,"Clarkson, Jordan",24,"$4,900",LOS ANGELES LAKERS,@ nyk, 109-113,20:17,   12pt 6rb 3as 1to 1trey 5-11fg 1-1ft
PG,"Schroder, Dennis^",23.75,"$7,600",ATLANTA HAWKS,@ cle, 114-123,27:17,   14pt 1rb 5as 2trey 6-15fg
PG,"Teague, Jeff^",23.75,"$6,500",MINNESOTA TIMBERWOLVES,v phi, 112-118,37:49,   17pt 1rb 3as 1st 3to 1trey 8-14fg
PG/SG,"Galloway, Langston",23,"$3,100",DETROIT PISTONS,v den, 84-103,22:02,   18pt 2rb 5trey 5-9fg 3-3ft
PG,"Jackson, Reggie^",21.5,"$5,900",DETROIT PISTONS,v den, 84-103,24:33,   12pt 4rb 2as 1bl 2to 1trey 4-10fg 3-3ft
PG/SF,"Simmons, Ben^",21.25,"$9,800",PHILADELPHIA 76ERS,@ min, 118-112,40:20,   7pt 3rb 8as 1st 7to 3-8fg 1-3ft
PG/SG,"Mason III, Frank",20.5,"$3,900",SACRAMENTO KINGS,v pho, 99-92,26:47,   6pt 4rb 4as 1st 1bl 1to 2-8fg 2-2ft
PG,"Smith, Ishmael",20,"$3,800",DETROIT PISTONS,v den, 84-103,23:27,   8pt 4rb 5as 1to 4-14fg
PG,"Ulis, Tyler^",19.75,"$4,200",PHOENIX SUNS,@ sac, 92-99,31:45,   10pt 3rb 3as 1st 1to 3-8fg 4-4ft
PG/SG,"Harris, Devin",19.25,"$3,500",DALLAS MAVERICKS,v sas, 95-89,19:26,   5pt 3rb 3as 2st 1bl 1to 1trey 1-9fg 2-2ft
PG/SG,"Satoransky, Tomas",18.5,"$3,800",WASHINGTON WIZARDS,@ bkn, 98-103,21:40,   8pt 4rb 3as 2trey 2-5fg 2-2ft
PG,"Mills, Patty",18.25,"$4,200",SAN ANTONIO SPURS,@ dal, 89-95,24:19,   8pt 3rb 3as 1st 2to 2trey 3-8fg
PG,"Parker, Tony^",18.25,"$4,000",SAN ANTONIO SPURS,@ dal, 89-95,23:41,   6pt 5rb 3as 1st 1to 3-9fg 0-1ft
