position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",64.25,"$11,800",OKLAHOMA CITY THUNDER,v por, 101-90,38,   36pt 11rb 7as 2st 5to 2trey 13-27fg 8-8ft
SG,"Thompson, Klay^",57.75,"$7,000",GOLDEN STATE WARRIORS,v mem, 111-107,30,   42pt 5rb 3as 1st 2to 8trey 15-20fg 4-4ft
SG,"Harden, James^",51,"$10,600",HOUSTON ROCKETS,@ cha, 100-90,37,   29pt 6rb 6as 1st 2bl 2to 1trey 7-20fg 14-16ft
PG,"Carter-Williams, Michael^",50.75,"$6,600",MILWAUKEE BUCKS,@ phi, 107-97,30,   30pt 5rb 5as 3st 1bl 2to 11-17fg 8-13ft
SG,"Oladipo, Victor^",50,"$7,500",ORLANDO MAGIC,@ mia, 93-100,42,   30pt 6rb 1as 4st 2bl 4to 2trey 10-23fg 8-12ft
PG,"Clarkson, Jordan^",49.75,"$7,000",LOS ANGELES LAKERS,@ sac, 85-102,47,   23pt 5rb 6as 5st 1bl 3to 2trey 10-21fg 1-2ft
PG,"Galloway, Langston^",44.75,"$5,600",NEW YORK KNICKS,@ atl, 112-108,32,   26pt 5rb 6as 1st 3to 6trey 10-12fg 0-0ft
PG,"Paul, Chris^",43.25,"$9,700",LOS ANGELES CLIPPERS,v den, 110-103,37,   17pt 7rb 9as 2st 1to 1trey 6-11fg 4-4ft
PG,"Teague, Jeff^",42.25,"$6,000",ATLANTA HAWKS,v nyk, 108-112,34,   19pt 5rb 9as 2st 2to 1trey 7-17fg 4-4ft
PG,"LaVine, Zach^",40.25,"$6,400",MINNESOTA TIMBERWOLVES,v nor, 88-100,45,   24pt 5rb 7as 3to 2trey 8-24fg 6-6ft
SG,"Foye, Randy^",39.75,"$4,800",DENVER NUGGETS,@ lac, 103-110,39,   16pt 7rb 8as 1st 1to 3trey 6-21fg 1-2ft
SG,"Smith, J.R.^",39,"$5,600",CLEVELAND CAVALIERS,v det, 109-97,31,   28pt 2rb 2as 1bl 1to 8trey 10-15fg 0-0ft
PG,"Evans, Tyreke^",36.25,"$7,700",NEW ORLEANS PELICANS,@ min, 100-88,31,   22pt 3rb 5as 2st 3to 1trey 8-14fg 5-6ft
SG,"Hardaway Jr., Tim^",36,"$3,900",NEW YORK KNICKS,@ atl, 112-108,36,   23pt 2rb 5as 1bl 1to 3trey 9-17fg 2-3ft
SG,"Wade, Dwyane^",36,"$7,200",MIAMI HEAT,v orl, 100-93,34,   22pt 4rb 5as 2bl 5to 8-21fg 6-7ft
PG,"Roberts, Brian",35.25,"$3,100",CHARLOTTE HORNETS,v hou, 90-100,28,   23pt 5rb 3as 2to 5trey 8-19fg 2-2ft
PG,"Curry, Stephen^",34,"$9,600",GOLDEN STATE WARRIORS,v mem, 111-107,29,   15pt 4rb 8as 1st 3to 3trey 6-10fg 0-0ft
SG,"Waiters, Dion^",33.25,"$5,000",OKLAHOMA CITY THUNDER,v por, 101-90,39,   13pt 7rb 4as 3st 1to 4-21fg 5-5ft
PG,"Dragic, Goran^",33.25,"$6,800",MIAMI HEAT,v orl, 100-93,39,   13pt 7rb 8as 1to 6-15fg 1-1ft
