position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Wright, Delon",61.25,"$3,700",TORONTO RAPTORS,@ chi, 124-115,29:31,   25pt 13rb 5as 4st 1bl 2to 4trey 10-15fg 1-1ft
PG/SG,"Curry, Stephen^",53.75,"$8,900",GOLDEN STATE WARRIORS,@ dal, 125-122,34:29,   32pt 5rb 8as 1st 3to 6trey 11-19fg 4-5ft
PG,"Dragic, Goran^",51.25,"$6,100",MIAMI HEAT,v det, 111-104,36:41,   24pt 5rb 13as 3to 3trey 9-19fg 3-4ft
SG,"Harris, Gary^",49,"$6,300",DENVER NUGGETS,v pho, 134-111,32:17,   36pt 4rb 3as 2st 4to 3trey 14-17fg 5-5ft
PG,"Westbrook, Russell^",48,"$11,700",OKLAHOMA CITY THUNDER,@ lal, 133-96,27:58,   20pt 6rb 12as 1st 2to 10-17fg
SG,"Beal, Bradley^",47.5,"$7,700",WASHINGTON WIZARDS,v nyk, 121-103,35:52,   27pt 4rb 6as 3st 1to 2trey 11-14fg 3-4ft
PG,"Wall, John^",45.25,"$8,700",WASHINGTON WIZARDS,v nyk, 121-103,34:21,   25pt 3rb 9as 1st 1bl 3to 1trey 9-18fg 6-9ft
SG,"Butler, Jimmy^",44.75,"$8,600",MINNESOTA TIMBERWOLVES,@ bkn, 97-98,38:45,   30pt 3rb 4as 2st 1bl 2to 7-17fg 16-18ft
PG/SF,"Simmons, Ben^",44.25,"$8,800",PHILADELPHIA 76ERS,v sas, 112-106,33:42,   26pt 5rb 4as 3st 1bl 4to 8-18fg 10-15ft
SG,"Thompson, Klay^",44.25,"$6,600",GOLDEN STATE WARRIORS,@ dal, 125-122,36:27,   25pt 5rb 4as 2st 1bl 1to 3trey 11-19fg
PG/SG,"Dinwiddie, Spencer^",43.25,"$6,100",BROOKLYN NETS,v min, 98-97,36:06,   26pt 1rb 9as 1st 3to 4trey 9-14fg 4-4ft
PG/SG,"Holiday, Jrue^",39.5,"$6,800",NEW ORLEANS PELICANS,@ uta, 108-98,37:17,   24pt 6rb 5as 1st 5to 2trey 10-16fg 2-2ft
PG/SG,"Paul, Chris^",39.25,"$9,600",HOUSTON ROCKETS,@ orl, 116-98,31:32,   8pt 7rb 13as 2st 3to 1trey 3-13fg 1-1ft
SG,"Gordon, Eric^",35.75,"$6,800",HOUSTON ROCKETS,@ orl, 116-98,30:23,   17pt 5rb 6as 2st 4to 3trey 5-16fg 4-5ft
PG/SG,"Mitchell, Donovan^",32.75,"$7,300",UTAH JAZZ,v nor, 98-108,38:18,   24pt 3rb 2as 1st 3to 3trey 6-17fg 9-10ft
PG,"Payton, Elfrid^",32.5,"$6,900",ORLANDO MAGIC,v hou, 98-116,22:16,   14pt 4rb 4as 5st 5to 5-9fg 4-4ft
PG,"Irving, Kyrie^",32.25,"$8,500",BOSTON CELTICS,v cle, 102-88,28:15,   11pt 9rb 6as 1st 2to 5-14fg 1-2ft
