position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"James, LeBron^",86,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,42:38,   41pt 16rb 7as 3st 3bl 2to 4trey 16-30fg 5-8ft
NA,"Irving, Kyrie^",60.25,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,39:47,   41pt 3rb 6as 2st 1bl 4to 5trey 17-24fg 2-2ft
NA,"Curry, Stephen^",46.25,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,40:07,   25pt 7rb 4as 3bl 4to 5trey 8-21fg 4-4ft
NA,"Thompson, Klay^",44.75,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,40:31,   37pt 3rb 1as 1to 6trey 11-20fg 9-9ft
NA,"Iguodala, Andre^",42.25,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,41:02,   15pt 11rb 6as 2st 3to 1trey 6-13fg 2-2ft
NA,"Thompson, Tristan^",30.75,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,41:32,   6pt 15rb 1st 2bl 1-3fg 4-10ft
NA,"Barnes, Harrison^",17.25,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,37:54,   5pt 5rb 1as 1st 1bl 1trey 2-14fg 0-2ft
NA,"Livingston, Shaun",17,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,21:13,   7pt 4rb 3as 1st 3to 3-7fg 1-1ft
NA,"Smith, J.R.^",16,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,30:43,   10pt 2rb 1as 1st 1to 1trey 3-9fg 3-3ft
NA,"Jefferson, Richard",13.75,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,14:18,   8pt 1rb 3st 3to 4-6fg
NA,"Shumpert, Iman",10.75,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,25:41,   4pt 1rb 1st 2bl 1to 2-4fg
NA,"Bogut, Andrew^",8.75,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,7:35,   0pt 3rb 3bl 2to
NA,"Love, Kevin^",8.25,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,32:53,   2pt 3rb 1as 1bl 2to 1-5fg
NA,"Speights, Marreese",7.75,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,11:20,   0pt 3rb 2as 1st 2to 0-6fg
NA,"Ezeli, Festus",7.75,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,9:31,   2pt 3rb 1bl 1-3fg
NA,"Varejao, Anderson",5.75,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,8:37,   3pt 1rb 1as 3-8ft
NA,"Rush, Brandon",5.25,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,4:41,   0pt 1rb 1st 1bl 0-1fg
NA,"Barbosa, Leandro",2.5,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,9:53,   3pt 2to 1trey 1-3fg
NA,"McAdoo, James Michael",2.5,N/A,GOLDEN STATE WARRIORS,v cle, 97-112,7:37,   0pt 2rb
NA,"Williams, Maurice",-0.5,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,3:23,   0pt 1to
NA,"Dellavedova, Matthew",-1,N/A,CLEVELAND CAVALIERS,@ gsw, 112-97,3:28,   0pt 2to 0-2fg
