position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SF,"Antetokounmpo, Giannis^",56.75,"$10,300",MILWAUKEE BUCKS,v tor, 89-92,46:39,   34pt 9rb 3as 2st 2bl 3to 1trey 13-23fg 7-13ft
SG,"DeRozan, DeMar^",50,"$8,100",TORONTO RAPTORS,@ mil, 92-89,40:22,   32pt 4rb 3as 5st 3to 12-24fg 8-9ft
PG,"Conley, Mike^",38.5,"$8,600",MEMPHIS GRIZZLIES,v sas, 96-103,44:54,   26pt 2rb 5as 1st 2to 3trey 7-18fg 9-10ft
PG,"Parker, Tony^",35.5,"$4,900",SAN ANTONIO SPURS,@ mem, 103-96,31:09,   27pt 2rb 4as 1to 1trey 11-14fg 4-4ft
PG,"Lowry, Kyle^",29.5,"$7,800",TORONTO RAPTORS,@ mil, 92-89,44:07,   13pt 4rb 4as 2st 1bl 2to 1trey 5-9fg 2-4ft
PG/SG,"Dellavedova, Matthew",25,"$2,800",MILWAUKEE BUCKS,v tor, 89-92,33:57,   12pt 4rb 4as 1st 1to 1trey 4-9fg 3-4ft
SG,"Terry, Jason",18,"$2,000",MILWAUKEE BUCKS,v tor, 89-92,17:34,   8pt 4rb 1st 1bl 2trey 3-8fg
SG,"Green, Danny^",16.5,"$3,500",SAN ANTONIO SPURS,@ mem, 103-96,26:54,   7pt 4rb 1as 1st 2trey 2-6fg 1-2ft
PG,"Brogdon, Malcolm^",13.5,"$5,000",MILWAUKEE BUCKS,v tor, 89-92,22:50,   6pt 2rb 1as 2st 1to 3-9fg
PG,"Mills, Patty",13.25,"$3,700",SAN ANTONIO SPURS,@ mem, 103-96,21:45,   10pt 1rb 1as 1to 2trey 4-6fg
SG,"Daniels, Troy",11,"$2,100",MEMPHIS GRIZZLIES,v sas, 96-103,21:08,   3pt 2rb 2as 1st 1trey 1-1fg
PG/SG,"Joseph, Cory",9.5,"$2,600",TORONTO RAPTORS,@ mil, 92-89,14:37,   5pt 2rb 1as 1trey 1-4fg 2-2ft
