position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Paul, Chris^",53.75,"$9,900",LOS ANGELES CLIPPERS,v sas, 107-92,38,   32pt 7rb 6as 2st 3to 3trey 13-20fg 3-4ft
PG,"Thomas, Isaiah",45.25,"$6,400",BOSTON CELTICS,@ cle, 100-113,32,   22pt 5rb 10as 1st 5to 2trey 6-14fg 8-8ft
PG,"Irving, Kyrie^",42.75,"$7,700",CLEVELAND CAVALIERS,v bos, 113-100,41,   30pt 3rb 2as 1st 1bl 1to 5trey 11-21fg 3-5ft
SG,"Korver, Kyle^",41.75,"$4,600",ATLANTA HAWKS,v bkn, 99-92,37,   21pt 7rb 3as 2st 1bl 2to 5trey 6-12fg 4-5ft
PG,"Udrih, Beno",39.75,"$3,000",MEMPHIS GRIZZLIES,v por, 100-86,24,   20pt 7rb 7as 1trey 9-14fg 1-2ft
SG,"Johnson, Joe^",37.5,"$5,500",BROOKLYN NETS,@ atl, 92-99,42,   17pt 6rb 6as 2st 6-17fg 5-8ft
SG,"Ginobili, Manu",32.25,"$4,100",SAN ANTONIO SPURS,@ lac, 92-107,19,   10pt 7rb 6as 2st 1to 2trey 3-10fg 2-4ft
PG,"Turner, Evan^",29.75,"$6,500",BOSTON CELTICS,@ cle, 100-113,34,   12pt 7rb 5as 1st 2to 1trey 4-12fg 3-3ft
PG,"Lillard, Damian^",28.5,"$7,900",PORTLAND TRAIL BLAZERS,@ mem, 86-100,39,   14pt 8rb 3as 5-21fg 4-7ft
PG,"Teague, Jeff^",22,"$6,800",ATLANTA HAWKS,v bkn, 99-92,29,   17pt 3as 1st 4to 1trey 6-12fg 4-4ft
PG,"Williams, Deron^",21,"$6,800",BROOKLYN NETS,@ atl, 92-99,33,   13pt 4rb 2as 2to 2trey 5-11fg 1-1ft
SG,"Crawford, Jamal",20,"$4,500",LOS ANGELES CLIPPERS,v sas, 107-92,23,   17pt 1bl 1to 3trey 7-10fg 0-0ft
PG,"Conley, Mike^",19.75,"$6,000",MEMPHIS GRIZZLIES,v por, 100-86,24,   16pt 1rb 1as 1st 2to 6-11fg 4-5ft
PG,"Jack, Jarrett",18,"$3,800",BROOKLYN NETS,@ atl, 92-99,16,   13pt 2rb 2as 1st 5to 5-8fg 3-3ft
PG,"Smart, Marcus^",17,"$4,500",BOSTON CELTICS,@ cle, 100-113,26,   10pt 2rb 2as 1st 2to 1trey 4-6fg 1-4ft
SG,"Redick, J.J.^",16.75,"$6,000",LOS ANGELES CLIPPERS,v sas, 107-92,36,   10pt 3rb 2as 2to 2trey 4-13fg 0-0ft
PG,"Schroder, Dennis",16.5,"$4,600",ATLANTA HAWKS,v bkn, 99-92,24,   13pt 2as 1st 4to 1trey 5-9fg 2-2ft
SG,"Lee, Courtney^",16.25,"$3,500",MEMPHIS GRIZZLIES,v por, 100-86,29,   9pt 3rb 2as 1to 2trey 2-5fg 3-3ft
SG,"Smith, J.R.^",16,"$5,000",CLEVELAND CAVALIERS,v bos, 113-100,19,   9pt 4rb 1as 1to 2trey 3-9fg 1-2ft
SG,"Belinelli, Marco",16,"$3,000",SAN ANTONIO SPURS,@ lac, 92-107,19,   11pt 2rb 1as 1to 3trey 4-7fg 0-0ft
SG,"Shumpert, Iman",16,"$3,600",CLEVELAND CAVALIERS,v bos, 113-100,32,   7pt 6rb 1as 1to 1trey 1-4fg 4-4ft
SG,"Green, Danny^",14.25,"$4,600",SAN ANTONIO SPURS,@ lac, 92-107,22,   6pt 3rb 2as 1st 2to 1trey 2-11fg 1-2ft
PG,"Mills, Patty",14,"$3,000",SAN ANTONIO SPURS,@ lac, 92-107,11,   9pt 2rb 1as 1to 3trey 3-5fg 0-0ft
SG,"Bradley, Avery^",14,"$5,300",BOSTON CELTICS,@ cle, 100-113,31,   7pt 2rb 3as 1to 1trey 3-10fg 0-0ft
