position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",46.5,"$9,100",PORTLAND TRAIL BLAZERS,v lal, 108-96,35:46,   29pt 4rb 7as 1bl 5to 5trey 9-19fg 6-7ft
PG,"Lowry, Kyle^",46.25,"$8,500",TORONTO RAPTORS,@ was, 84-82,33:56,   27pt 7rb 3as 2st 1bl 6to 6trey 9-19fg 3-4ft
SG,"Beal, Bradley^",41.5,"$6,600",WASHINGTON WIZARDS,v tor, 82-84,40:44,   20pt 6rb 6as 3st 4to 2trey 5-9fg 8-8ft
PG,"Jack, Jarrett^",40.25,"$6,100",BROOKLYN NETS,@ cle, 88-90,35:24,   12pt 5rb 14as 3to 2trey 3-13fg 4-4ft
PG,"Curry, Stephen^",40,"$10,900",GOLDEN STATE WARRIORS,v sac, 120-101,29:48,   19pt 4rb 6as 3st 1to 3trey 4-7fg 8-8ft
SG,"Clarkson, Jordan^",36.75,"$5,100",LOS ANGELES LAKERS,@ por, 96-108,36:26,   19pt 3rb 4as 4st 2to 2trey 8-15fg 1-2ft
SG,"McCollum, C.J.^",35.5,"$6,500",PORTLAND TRAIL BLAZERS,v lal, 108-96,33:42,   28pt 2rb 1as 1st 1to 4trey 12-20fg
SG,"Barton, Will",35,"$5,600",DENVER NUGGETS,@ dal, 81-92,30:15,   14pt 8rb 4as 1st 1bl 2to 4trey 4-13fg 2-2ft
PG,"Williams, Deron^",34.5,"$5,800",DALLAS MAVERICKS,v den, 92-81,30:57,   22pt 4rb 4as 1to 4trey 7-15fg 4-4ft
PG,"Wall, John^",34.25,"$7,900",WASHINGTON WIZARDS,v tor, 82-84,39:09,   18pt 3rb 5as 3st 3to 1trey 6-25fg 5-8ft
SG,"Burks, Alec",32.75,"$5,000",UTAH JAZZ,v nor, 101-87,31:57,   21pt 5rb 4as 2to 1trey 9-14fg 2-2ft
PG,"Smith, Ishmael",32.5,"$6,600",NEW ORLEANS PELICANS,@ uta, 87-101,36:32,   13pt 6rb 6as 2st 2to 5-14fg 3-5ft
SG,"Hollis-Jefferson, Rondae^",32,"$4,400",BROOKLYN NETS,@ cle, 88-90,29:45,   6pt 10rb 1as 5st 1bl 2-4fg 2-2ft
