position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Harden, James^",62,"$11,400",HOUSTON ROCKETS,@ mem, 119-95,33:53,   29pt 6rb 10as 3st 2bl 6to 4trey 7-9fg 11-12ft
SG,"Wade, Dwyane^",56.5,"$6,300",CHICAGO BULLS,v sac, 102-99,35:16,   30pt 6rb 4as 3st 4bl 2to 9-20fg 12-15ft
PG,"Thomas, Isaiah^",52.75,"$8,900",BOSTON CELTICS,v por, 123-127,43:32,   41pt 3rb 6as 6to 4trey 14-28fg 9-11ft
PG,"Irving, Kyrie^",50.75,"$8,100",CLEVELAND CAVALIERS,v sas, 115-118,41:02,   29pt 3rb 9as 2st 2to 3trey 13-22fg 0-1ft
PG/SG,"McCollum, C.J.^",49.5,"$7,100",PORTLAND TRAIL BLAZERS,@ bos, 127-123,45:39,   35pt 2rb 3as 3st 3trey 11-21fg 10-13ft
PG,"Hill, George^",48,"$6,400",UTAH JAZZ,v ind, 109-100,34:21,   30pt 6rb 5as 1st 1to 3trey 9-16fg 9-11ft
PG,"Antetokounmpo, Giannis^",46.5,"$10,400",MILWAUKEE BUCKS,@ mia, 97-109,37:56,   24pt 10rb 3as 2st 2to 2trey 8-19fg 6-8ft
PG,"Wall, John^",46.25,"$9,500",WASHINGTON WIZARDS,@ det, 112-113,38:39,   19pt 7rb 10as 2st 4to 6-15fg 7-9ft
PG,"Bledsoe, Eric^",42.25,"$8,500",PHOENIX SUNS,@ nyk, 107-105,38:40,   23pt 5rb 7as 1bl 1trey 6-14fg 10-10ft
PG,"Lillard, Damian^",41.25,"$8,300",PORTLAND TRAIL BLAZERS,@ bos, 127-123,37:19,   28pt 1rb 7as 1bl 3to 2trey 9-21fg 8-8ft
PG,"Teague, Jeff^",40.5,"$7,100",INDIANA PACERS,@ uta, 100-109,37:33,   19pt 4rb 7as 3st 1to 1trey 6-13fg 6-8ft
SG,"Gordon, Eric",37.25,"$5,300",HOUSTON ROCKETS,@ mem, 119-95,30:04,   21pt 3rb 5as 1st 1bl 1to 3trey 7-16fg 4-4ft
PG,"Rose, Derrick^",37.25,"$6,400",NEW YORK KNICKS,v pho, 105-107,36:05,   26pt 3rb 5as 12-26fg 2-2ft
PG,"Dragic, Goran^",37.25,"$7,000",MIAMI HEAT,v mil, 109-97,33:22,   25pt 1rb 6as 1st 3to 3trey 8-13fg 6-7ft
PG,"McConnell, T.J.^",36,"$5,400",PHILADELPHIA 76ERS,@ atl, 93-110,37:00,   8pt 6rb 11as 3st 4to 3-7fg 2-2ft
PG/SG,"Smart, Marcus^",36,"$5,400",BOSTON CELTICS,v por, 123-127,41:20,   17pt 6rb 6as 2st 4to 1trey 5-15fg 6-6ft
PG,"Schroder, Dennis^",35.75,"$6,100",ATLANTA HAWKS,v phi, 110-93,30:41,   15pt 1rb 9as 2st 1bl 1to 1trey 6-18fg 2-2ft
PG,"Jackson, Reggie^",35.25,"$6,600",DETROIT PISTONS,v was, 113-112,31:40,   19pt 3rb 8as 1st 4to 1trey 8-21fg 2-2ft
SG,"Beal, Bradley^",35.25,"$6,600",WASHINGTON WIZARDS,@ det, 112-113,37:32,   17pt 5rb 4as 2st 1bl 4-15fg 9-11ft
SG,"Booker, Devin^",33.25,"$6,700",PHOENIX SUNS,@ nyk, 107-105,37:12,   26pt 1rb 2as 1st 1bl 5to 3trey 10-21fg 3-3ft
PG,"Conley, Mike^",30,"$7,400",MEMPHIS GRIZZLIES,v hou, 95-119,34:36,   15pt 4rb 6as 1to 3trey 6-17fg
SG,"Kilpatrick, Sean^",30,"$4,100",BROOKLYN NETS,@ cha, 105-112,27:14,   13pt 4rb 5as 2st 2to 3trey 5-14fg
PG,"Walker, Kemba^",29,"$8,000",CHARLOTTE HORNETS,v bkn, 112-105,32:41,   16pt 4rb 6as 4to 2trey 6-17fg 2-3ft
