position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",52,"$10,100",HOUSTON ROCKETS,v dal, 95-92,37,   32pt 8rb 4as 2st 4to 4trey 8-18fg 12-13ft
PG,"Williams, Louis",50,"$3,100",TORONTO RAPTORS,@ cle, 110-93,29,   36pt 4rb 1as 3st 3trey 9-19fg 15-15ft
PG,"Wall, John^",48.5,"$9,400",WASHINGTON WIZARDS,@ mil, 111-100,37,   19pt 4rb 9as 5st 1bl 4to 2trey 6-16fg 5-6ft
PG,"Williams, Deron^",48.25,"$7,500",BROOKLYN NETS,@ sas, 87-99,37,   24pt 5rb 7as 2st 2bl 3to 2trey 10-21fg 2-2ft
PG,"Knight, Brandon^",45.25,"$7,200",MILWAUKEE BUCKS,v was, 100-111,37,   27pt 5rb 6as 1st 1bl 5to 3trey 10-18fg 4-5ft
PG,"Chalmers, Mario^",44.25,"$5,800",MIAMI HEAT,@ orl, 99-92,34,   24pt 5rb 8as 1st 2to 2trey 10-16fg 2-4ft
PG,"Holiday, Jrue^",42,"$7,500",NEW ORLEANS PELICANS,@ uta, 106-94,35,   19pt 6rb 9as 1st 2to 2trey 7-16fg 3-4ft
PG,"Lowry, Kyle^",41.75,"$7,800",TORONTO RAPTORS,@ cle, 110-93,37,   23pt 3rb 8as 1bl 2trey 5-14fg 11-12ft
SG,"McLemore, Ben^",40.25,"$4,100",SACRAMENTO KINGS,@ min, 113-101,41,   22pt 9rb 3as 1st 3to 4trey 9-17fg 0-0ft
SG,"Green, Danny",40.25,"$4,600",SAN ANTONIO SPURS,v bkn, 99-87,33,   21pt 7rb 2as 3bl 2to 5trey 8-10fg 0-0ft
PG,"Irving, Kyrie^",39.25,"$8,800",CLEVELAND CAVALIERS,v tor, 93-110,37,   21pt 3rb 6as 1st 2bl 3to 2trey 7-14fg 5-7ft
SG,"Antetokounmpo, Giannis^",37.5,"$6,300",MILWAUKEE BUCKS,v was, 100-111,36,   20pt 4rb 5as 3st 2to 6-11fg 8-8ft
PG,"Parker, Tony^",36,"$6,700",SAN ANTONIO SPURS,v bkn, 99-87,39,   22pt 2rb 7as 1st 3to 1trey 9-18fg 3-3ft
PG,"Beverley, Patrick^",34.25,"$4,800",HOUSTON ROCKETS,v dal, 95-92,31,   20pt 5rb 1as 2st 1to 6trey 7-16fg 0-0ft
PG,"Collison, Darren^",33,"$6,700",SACRAMENTO KINGS,@ min, 113-101,33,   19pt 2rb 7as 1st 4to 2trey 6-10fg 5-6ft
SG,"Green, Gerald",32.25,"$5,000",PHOENIX SUNS,@ ind, 106-83,22,   23pt 3rb 2as 5trey 8-15fg 2-3ft
PG,"Williams, Maurice^",31.5,"$4,700",MINNESOTA TIMBERWOLVES,v sac, 101-113,35,   11pt 2rb 12as 4to 1trey 5-16fg 0-0ft
SG,"DeRozan, DeMar^",31.25,"$7,200",TORONTO RAPTORS,@ cle, 110-93,42,   20pt 5rb 3as 1st 3to 7-18fg 6-7ft
SG,"Ellis, Monta^",31,"$7,700",DALLAS MAVERICKS,@ hou, 92-95,35,   17pt 6rb 4as 1st 4to 1trey 7-21fg 2-4ft
SG,"Beal, Bradley",28,"$6,200",WASHINGTON WIZARDS,@ mil, 111-100,34,   17pt 2rb 6as 1to 7-14fg 3-3ft
PG,"Payton, Elfrid",27.25,"$3,300",ORLANDO MAGIC,v mia, 92-99,23,   9pt 3rb 4as 5st 3to 4-6fg 1-4ft
SG,"Evans, Tyreke^",27.25,"$7,300",NEW ORLEANS PELICANS,@ uta, 106-94,39,   9pt 7rb 3as 3st 2to 4-13fg 1-2ft
SG,"Johnson, Joe^",27,"$6,500",BROOKLYN NETS,@ sas, 87-99,35,   12pt 4rb 5as 1bl 1to 2trey 5-16fg 0-0ft
PG,"Burke, Trey^",27,"$5,500",UTAH JAZZ,v nor, 94-106,34,   20pt 4as 1bl 4to 2trey 8-12fg 2-3ft
SG,"Fournier, Evan^",26.5,"$5,100",ORLANDO MAGIC,v mia, 92-99,38,   11pt 6rb 6as 3to 1trey 5-15fg 0-0ft
SG,"Oladipo, Victor^",25,"$6,400",ORLANDO MAGIC,v mia, 92-99,34,   14pt 4rb 2as 2st 3to 1trey 5-11fg 3-5ft
SG,"Bledsoe, Eric^",24.75,"$7,500",PHOENIX SUNS,@ ind, 106-83,25,   9pt 9rb 5as 6to 2-10fg 5-5ft
PG,"Jack, Jarrett",24,"$5,000",BROOKLYN NETS,@ sas, 87-99,25,   6pt 6rb 5as 1st 1bl 2to 2-7fg 2-2ft
PG,"Thomas, Isaiah",23.25,"$5,500",PHOENIX SUNS,@ ind, 106-83,23,   16pt 3rb 2as 1to 2trey 5-11fg 4-4ft
PG,"Nelson, Jameer^",23,"$4,300",DALLAS MAVERICKS,@ hou, 92-95,28,   11pt 2rb 6as 2to 3trey 4-9fg 0-0ft
SG,"Stuckey, Rodney",22.5,"$3,300",INDIANA PACERS,v pho, 83-106,20,   14pt 6rb 1as 2to 1trey 3-10fg 7-8ft
PG,"Dragic, Goran^",22,"$7,100",PHOENIX SUNS,@ ind, 106-83,23,   11pt 2rb 3as 2st 1to 1trey 5-12fg 0-0ft
SG,"Mayo, O.J.",21.25,"$4,400",MILWAUKEE BUCKS,v was, 100-111,23,   10pt 1rb 4as 1st 1bl 4-9fg 2-2ft
SG,"Shumpert, Iman^",21,"$5,100",NEW YORK KNICKS,v phi, 91-83,32,   7pt 2rb 3as 4st 2to 3-7fg 1-3ft
PG,"Wroten, Tony^",20,"$5,600",PHILADELPHIA 76ERS,@ nyk, 83-91,37,   5pt 2rb 7as 2st 4to 2-9fg 1-2ft
PG,"Napier, Shabazz",19,"$3,400",MIAMI HEAT,@ orl, 99-92,28,   12pt 2rb 1as 2st 4to 2trey 4-8fg 2-4ft
PG,"Rivers, Austin",17.75,"$3,000",NEW ORLEANS PELICANS,@ uta, 106-94,33,   8pt 3rb 2as 1st 2trey 3-8fg 0-0ft
SG,"Terry, Jason",16.5,"$3,200",HOUSTON ROCKETS,v dal, 95-92,25,   7pt 2rb 5as 2to 1trey 3-10fg 0-0ft
PG,"Sloan, Donald^",16.5,"$4,900",INDIANA PACERS,v pho, 83-106,29,   8pt 2rb 2as 1st 2trey 3-12fg 0-0ft
SG,"Ginobili, Manu",16.25,"$5,000",SAN ANTONIO SPURS,v bkn, 99-87,24,   5pt 3rb 4as 1bl 2to 1trey 2-2fg 0-0ft
