position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Jack, Jarrett^",67.5,"$6,200",BROOKLYN NETS,v tor, 122-127,52,   35pt 8rb 13as 1st 2to 1trey 13-30fg 8-8ft
PG,"Curry, Stephen^",57.25,"$10,100",GOLDEN STATE WARRIORS,@ uta, 100-110,34,   32pt 7rb 6as 3st 2to 5trey 10-22fg 7-9ft
PG,"Paul, Chris^",51.5,"$9,400",LOS ANGELES CLIPPERS,@ nor, 103-108,38,   24pt 8rb 7as 3st 1to 3trey 10-20fg 1-2ft
PG,"Carter-Williams, Michael^",50.5,"$8,200",PHILADELPHIA 76ERS,v min, 103-94,35,   17pt 10rb 10as 1st 1bl 5to 6-13fg 5-6ft
SG,"DeRozan, DeMar^",46,"$6,900",TORONTO RAPTORS,@ bkn, 127-122,41,   26pt 4rb 9as 1st 1to 9-17fg 8-9ft
SG,"Gordon, Eric^",44,"$5,900",NEW ORLEANS PELICANS,v lac, 108-103,38,   28pt 2rb 7as 1st 3to 5trey 10-20fg 3-3ft
PG,"Lillard, Damian^",44,"$8,800",PORTLAND TRAIL BLAZERS,@ atl, 99-105,40,   13pt 6rb 11as 3st 1bl 6to 1trey 6-20fg 0-0ft
SG,"Evans, Tyreke^",42,"$7,900",NEW ORLEANS PELICANS,v lac, 108-103,37,   11pt 8rb 12as 1st 2to 1trey 5-13fg 0-0ft
SG,"Bledsoe, Eric^",42,"$8,300",PHOENIX SUNS,v chi, 99-93,37,   23pt 4rb 6as 3st 4to 2trey 8-16fg 5-5ft
SG,"Butler, Jimmy^",40.25,"$7,500",CHICAGO BULLS,@ pho, 93-99,42,   22pt 7rb 4as 2st 2to 1trey 8-18fg 5-8ft
SG,"Smith, J.R.^",36.25,"$5,000",CLEVELAND CAVALIERS,v sac, 101-90,37,   16pt 3rb 5as 4st 2to 4trey 6-12fg 0-0ft
PG,"Teague, Jeff^",36.25,"$7,600",ATLANTA HAWKS,v por, 105-99,34,   13pt 7rb 8as 1st 1bl 4to 1trey 6-17fg 0-0ft
SG,"Williams, Louis",35.5,"$4,700",TORONTO RAPTORS,@ bkn, 127-122,29,   25pt 4rb 3as 1to 3trey 6-12fg 10-11ft
PG,"Dragic, Goran^",35.5,"$6,400",PHOENIX SUNS,v chi, 99-93,36,   21pt 2rb 4as 1st 2bl 1to 1trey 9-18fg 2-2ft
SG,"Harden, James^",34.5,"$11,000",HOUSTON ROCKETS,@ bos, 93-87,39,   14pt 6rb 7as 2st 5to 2trey 4-21fg 4-5ft
PG,"Irving, Kyrie^",33.75,"$9,000",CLEVELAND CAVALIERS,v sac, 101-90,32,   21pt 3rb 6as 3to 3trey 8-13fg 2-4ft
PG,"Lowry, Kyle^",32.5,"$8,500",TORONTO RAPTORS,@ bkn, 127-122,44,   10pt 6rb 8as 2st 3to 1trey 4-17fg 1-2ft
PG,"Rose, Derrick^",32.25,"$7,800",CHICAGO BULLS,@ pho, 93-99,36,   23pt 5rb 3as 3to 8-23fg 7-9ft
PG,"Brooks, Aaron",32,"$3,800",CHICAGO BULLS,@ pho, 93-99,32,   21pt 2rb 2as 2st 3trey 8-13fg 2-2ft
SG,"Thornton, Marcus",29.25,"$3,000",BOSTON CELTICS,v hou, 87-93,23,   17pt 7rb 1st 1to 4trey 6-13fg 1-1ft
PG,"Burke, Trey",29,"$4,600",UTAH JAZZ,v gsw, 110-100,34,   15pt 2rb 7as 1to 3trey 6-16fg 0-2ft
SG,"Bazemore, Kent",28.25,"$3,000",ATLANTA HAWKS,v por, 105-99,40,   12pt 5rb 3as 2st 1bl 2to 1trey 5-6fg 1-3ft
SG,"Ellis, Monta^",28.25,"$7,200",DALLAS MAVERICKS,@ mia, 93-72,31,   12pt 1rb 7as 2st 1trey 4-9fg 3-6ft
SG,"Martin, Kevin",28,"$4,600",MINNESOTA TIMBERWOLVES,@ phi, 94-103,30,   19pt 2rb 5as 4to 2trey 5-18fg 7-8ft
SG,"Korver, Kyle^",27.5,"$5,100",ATLANTA HAWKS,v por, 105-99,39,   16pt 6rb 1as 1st 1to 2trey 5-7fg 4-5ft
SG,"Johnson, Joe^",26.5,"$5,700",BROOKLYN NETS,v tor, 122-127,46,   17pt 4rb 3as 1to 1trey 8-16fg 0-0ft
SG,"Bogdanovic, Bojan",24.5,"$3,200",BROOKLYN NETS,v tor, 122-127,40,   11pt 8rb 2as 1trey 3-8fg 4-4ft
PG,"Chalmers, Mario^",23.25,"$4,800",MIAMI HEAT,v dal, 72-93,35,   10pt 3rb 6as 1st 5to 2trey 3-11fg 2-4ft
PG,"Harris, Devin",23,"$3,000",DALLAS MAVERICKS,@ mia, 93-72,27,   9pt 6rb 2as 1st 3trey 3-8fg 0-0ft
SG,"Matthews, Wes^",22.25,"$5,900",PORTLAND TRAIL BLAZERS,@ atl, 99-105,38,   16pt 1rb 3as 2to 3trey 4-13fg 5-6ft
SG,"Ennis, James",21.5,"$3,000",MIAMI HEAT,v dal, 72-93,32,   15pt 4rb 3trey 6-12fg 0-0ft
PG,"Beverley, Patrick^",21,"$5,000",HOUSTON ROCKETS,@ bos, 93-87,33,   8pt 4rb 4as 1st 1to 1trey 2-7fg 3-4ft
SG,"Redick, J.J.^",20.75,"$4,000",LOS ANGELES CLIPPERS,@ nor, 103-108,28,   12pt 1rb 4as 1bl 1to 5-13fg 2-2ft
PG,"Collison, Darren^",20.5,"$6,500",SACRAMENTO KINGS,@ cle, 90-101,26,   11pt 2rb 4as 1bl 3to 1trey 5-12fg 0-0ft
PG,"Blake, Steve",20.25,"$3,000",PORTLAND TRAIL BLAZERS,@ atl, 99-105,21,   8pt 1rb 7as 1to 2trey 3-4fg 0-0ft
SG,"Pondexter, Quincy",19.5,"$3,000",NEW ORLEANS PELICANS,v lac, 108-103,23,   8pt 4rb 1as 2st 2trey 3-8fg 0-0ft
PG,"Schroder, Dennis",19,"$3,300",ATLANTA HAWKS,v por, 105-99,24,   6pt 7as 2st 3to 3-8fg 0-0ft
PG,"Rondo, Rajon^",18,"$6,700",DALLAS MAVERICKS,@ mia, 93-72,23,   4pt 4rb 4as 2st 2to 2-4fg 0-0ft
PG,"Barbosa, Leandro",17.25,"$3,000",GOLDEN STATE WARRIORS,@ uta, 100-110,13,   15pt 1rb 1to 3trey 6-8fg 0-0ft
PG,"Smart, Marcus",17.25,"$4,200",BOSTON CELTICS,v hou, 87-93,27,   4pt 3rb 4as 1st 1bl 2to 1trey 1-6fg 1-2ft
