position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Martin, Kevin^",58.25,"$6,000",MINNESOTA TIMBERWOLVES,@ sac, 111-116,44,   37pt 5rb 8as 1st 1to 3trey 13-31fg 8-11ft
PG,"Curry, Stephen^",49.5,"$9,200",GOLDEN STATE WARRIORS,@ nor, 100-103,35,   25pt 6rb 9as 1st 2to 5trey 9-18fg 2-2ft
PG,"LaVine, Zach^",46.75,"$5,900",MINNESOTA TIMBERWOLVES,@ sac, 111-116,41,   21pt 5rb 11as 1st 2to 1trey 9-18fg 2-4ft
PG,"Paul, Chris^",45.75,"$9,800",LOS ANGELES CLIPPERS,v lal, 105-100,35,   19pt 5rb 10as 2st 5-11fg 9-9ft
PG,"Dragic, Goran^",43.5,"$6,600",MIAMI HEAT,v cha, 105-100,35,   28pt 4rb 5as 2st 2to 10-16fg 8-8ft
PG,"Evans, Tyreke^",39.5,"$7,900",NEW ORLEANS PELICANS,v gsw, 103-100,28,   12pt 6rb 9as 4st 3to 4-8fg 4-5ft
SG,"Redick, J.J.^",38,"$6,400",LOS ANGELES CLIPPERS,v lal, 105-100,30,   27pt 2as 2st 1bl 4trey 9-14fg 5-6ft
SG,"Henderson, Gerald^",35.25,"$5,700",CHARLOTTE HORNETS,@ mia, 100-105,31,   29pt 3rb 1as 2trey 11-18fg 5-5ft
PG,"McCallum, Ray^",34.25,"$4,600",SACRAMENTO KINGS,v min, 116-111,36,   13pt 9rb 4as 2st 2to 2trey 5-13fg 1-2ft
PG,"Clarkson, Jordan^",33.5,"$6,700",LOS ANGELES LAKERS,@ lac, 100-105,36,   20pt 4rb 6as 2to 1trey 7-17fg 5-6ft
PG,"Westbrook, Russell^",33,"$11,800",OKLAHOMA CITY THUNDER,v sas, 88-113,26,   17pt 2rb 2as 6st 4to 1trey 7-16fg 2-4ft
PG,"Walker, Kemba^",32.5,"$7,800",CHARLOTTE HORNETS,@ mia, 100-105,39,   17pt 4rb 4as 3st 3to 7-20fg 3-5ft
SG,"Wade, Dwyane^",28.75,"$6,800",MIAMI HEAT,v cha, 105-100,35,   19pt 3rb 5as 1st 7to 6-17fg 7-10ft
PG,"Williams, Maurice",26.25,"$5,500",CHARLOTTE HORNETS,@ mia, 100-105,28,   15pt 5rb 4as 2to 5-17fg 5-5ft
PG,"Teague, Jeff^",26,"$5,800",ATLANTA HAWKS,v pho, 96-69,25,   16pt 4rb 2as 1st 1to 1trey 6-13fg 3-4ft
PG,"Lin, Jeremy^",25.5,"$5,700",LOS ANGELES LAKERS,@ lac, 100-105,24,   14pt 2rb 5as 1bl 3to 2trey 3-10fg 6-6ft
PG,"Joseph, Cory",23.75,"$3,200",SAN ANTONIO SPURS,@ okc, 113-88,15,   6pt 5rb 6as 1st 1trey 2-5fg 1-2ft
SG,"Waiters, Dion^",22,"$4,700",OKLAHOMA CITY THUNDER,v sas, 88-113,27,   10pt 4rb 3as 2st 4to 1trey 4-11fg 1-4ft
SG,"Pondexter, Quincy^",21.5,"$4,000",NEW ORLEANS PELICANS,v gsw, 103-100,34,   20pt 1as 4to 4trey 6-7fg 4-5ft
SG,"Ennis, James",21.25,"$3,000",MIAMI HEAT,v cha, 105-100,26,   9pt 5rb 2as 1bl 2trey 2-6fg 3-4ft
SG,"Gordon, Eric^",20.25,"$5,100",NEW ORLEANS PELICANS,v gsw, 103-100,34,   11pt 3rb 2as 1st 1to 2trey 4-12fg 1-1ft
SG,"Roberson, Andre",18.75,"$3,000",OKLAHOMA CITY THUNDER,v sas, 88-113,18,   5pt 7rb 1as 2st 2to 1trey 2-4fg 0-0ft
SG,"Ginobili, Manu",18.5,"$4,000",SAN ANTONIO SPURS,@ okc, 113-88,18,   10pt 4rb 2as 1to 2trey 4-8fg 0-0ft
PG,"Miller, Andre",18.5,"$3,000",SACRAMENTO KINGS,v min, 116-111,21,   4pt 2rb 8as 1-2fg 2-2ft
PG,"Mills, Patty",18.5,"$3,000",SAN ANTONIO SPURS,@ okc, 113-88,20,   10pt 2rb 3as 1st 2to 1trey 4-11fg 1-2ft
SG,"Korver, Kyle^",17.75,"$4,500",ATLANTA HAWKS,v pho, 96-69,27,   5pt 3rb 3as 2bl 1trey 2-9fg 0-0ft
SG,"Green, Gerald",17,"$3,400",PHOENIX SUNS,@ atl, 69-96,22,   15pt 1as 1to 2trey 6-16fg 1-2ft
SG,"Bledsoe, Eric^",16.5,"$7,600",PHOENIX SUNS,@ atl, 69-96,26,   9pt 2rb 5as 5to 4-9fg 1-2ft
SG,"Johnson, Tyler",16.25,"$3,000",MIAMI HEAT,v cha, 105-100,25,   2pt 5rb 3as 1st 1bl 1to 1-3fg 0-0ft
PG,"Augustin, D.J.",16,"$3,600",OKLAHOMA CITY THUNDER,v sas, 88-113,22,   5pt 2rb 4as 1st 1trey 2-6fg 0-0ft
SG,"Lamb, Jeremy",16,"$3,000",OKLAHOMA CITY THUNDER,v sas, 88-113,13,   11pt 4rb 4-7fg 3-4ft
SG,"Goodwin, Archie",15,"$3,000",PHOENIX SUNS,@ atl, 69-96,25,   8pt 2rb 1as 2bl 2to 1-5fg 6-6ft
SG,"Thompson, Klay^",14.75,"$7,300",GOLDEN STATE WARRIORS,@ nor, 100-103,30,   7pt 3rb 1as 1st 1bl 4to 1trey 2-10fg 2-2ft
PG,"Cole, Norris",14.5,"$4,000",NEW ORLEANS PELICANS,v gsw, 103-100,21,   4pt 7as 1to 1trey 1-7fg 1-2ft
SG,"Belinelli, Marco",14.25,"$3,400",SAN ANTONIO SPURS,@ okc, 113-88,25,   12pt 1rb 1as 1to 6-12fg 0-0ft
SG,"Green, Danny^",14.25,"$5,400",SAN ANTONIO SPURS,@ okc, 113-88,17,   8pt 3rb 1as 2trey 3-4fg 0-0ft
PG,"Livingston, Shaun",13.75,"$3,400",GOLDEN STATE WARRIORS,@ nor, 100-103,19,   6pt 3rb 3as 1to 3-8fg 0-0ft
SG,"Williams, Reggie",13.25,"$3,000",SAN ANTONIO SPURS,@ okc, 113-88,11,   8pt 3rb 1as 3-4fg 2-2ft
PG,"Schroder, Dennis",13,"$5,000",ATLANTA HAWKS,v pho, 96-69,15,   6pt 2rb 4as 3to 2-6fg 2-2ft
SG,"McLemore, Ben^",12.75,"$4,000",SACRAMENTO KINGS,v min, 116-111,17,   7pt 1rb 2as 1st 2to 1trey 3-7fg 0-0ft
SG,"Bazemore, Kent",12.75,"$4,500",ATLANTA HAWKS,v pho, 96-69,19,   1pt 9rb 1st 3to 0-3fg 1-2ft
SG,"Brown, Jabari",12.5,"$3,600",LOS ANGELES LAKERS,@ lac, 100-105,24,   7pt 2rb 3as 4to 1trey 2-5fg 2-4ft
PG,"Rivers, Austin",12.5,"$3,000",LOS ANGELES CLIPPERS,v lal, 105-100,17,   7pt 2rb 2as 3-7fg 1-2ft
PG,"Barbosa, Leandro",11.75,"$3,000",GOLDEN STATE WARRIORS,@ nor, 100-103,18,   4pt 1rb 3as 1st 2-5fg 0-0ft
SG,"Stephenson, Lance",11.5,"$3,000",CHARLOTTE HORNETS,@ mia, 100-105,20,   8pt 2rb 2trey 3-9fg 0-0ft
PG,"Mack, Shelvin",11.25,"$3,900",ATLANTA HAWKS,v pho, 96-69,14,   4pt 1rb 4as 2-5fg 0-0ft
SG,"Morrow, Anthony",10.5,"$4,500",OKLAHOMA CITY THUNDER,v sas, 88-113,25,   7pt 1as 1st 2-8fg 3-3ft
SG,"Sefolosha, Thabo",9.75,"$3,500",ATLANTA HAWKS,v pho, 96-69,20,   2pt 5rb 1as 1-4fg 0-0ft
PG,"Brown, Lorenzo",8.5,"$3,900",MINNESOTA TIMBERWOLVES,@ sac, 111-116,12,   0pt 2rb 4as 0-2fg 0-0ft
PG,"Buycks, Dwight",8.25,"$3,000",LOS ANGELES LAKERS,@ lac, 100-105,13,   5pt 1rb 1as 1trey 1-4fg 2-2ft
SG,"Thornton, Marcus",8,"$3,000",PHOENIX SUNS,@ atl, 69-96,6,   5pt 2rb 1trey 2-4fg 0-0ft
SG,"Hairston, P.J.",6.5,"$3,000",CHARLOTTE HORNETS,@ mia, 100-105,7,   3pt 1as 1st 1to 1trey 1-1fg 0-0ft
PG,"Douglas, Toney",6.5,"$3,000",NEW ORLEANS PELICANS,v gsw, 103-100,11,   0pt 2rb 1st 1bl 0-2fg 0-0ft
SG,"Crawford, Jamal",5.5,"$4,800",LOS ANGELES CLIPPERS,v lal, 105-100,19,   4pt 1as 2-7fg 0-1ft
PG,"Parker, Tony^",4.5,"$5,400",SAN ANTONIO SPURS,@ okc, 113-88,16,   2pt 2as 1to 1-5fg 0-1ft
SG,"Stauskas, Nik",3.75,"$3,000",SACRAMENTO KINGS,v min, 116-111,13,   0pt 1rb 1as 1bl 2to 0-2fg 0-0ft
PG,"Chalmers, Mario",1.5,"$4,000",MIAMI HEAT,v cha, 105-100,9,   0pt 1as 0-0fg 0-0ft
SG,"Walker, Henry",1.25,"$3,500",MIAMI HEAT,v cha, 105-100,7,   0pt 1rb 0-2fg 0-0ft
PG,"McNeal, Jerel",0.75,"$3,000",PHOENIX SUNS,@ atl, 69-96,4,   0pt 1rb 1to 0-1fg 0-0ft
PF,"Davis, Anthony^",58,"$11,200",NEW ORLEANS PELICANS,v gsw, 103-100,40,   29pt 10rb 2as 2st 4bl 10-21fg 9-12ft
PF,"Green, Draymond^",54,"$7,000",GOLDEN STATE WARRIORS,@ nor, 100-103,35,   24pt 14rb 4as 1st 1bl 1to 3trey 10-18fg 1-2ft
SF,"Gay, Rudy^",53.75,"$7,500",SACRAMENTO KINGS,v min, 116-111,38,   33pt 7rb 5as 1st 2bl 5to 2trey 9-17fg 13-15ft
PF,"Griffin, Blake^",45.25,"$8,800",LOS ANGELES CLIPPERS,v lal, 105-100,36,   27pt 7rb 6as 1bl 3to 11-20fg 5-8ft
SF,"Casspi, Omri^",42.75,"$4,500",SACRAMENTO KINGS,v min, 116-111,35,   31pt 5rb 1as 1st 4trey 12-20fg 3-5ft
SF,"Leonard, Kawhi^",40,"$7,800",SAN ANTONIO SPURS,@ okc, 113-88,24,   26pt 2rb 2as 3st 1bl 3to 4trey 10-15fg 2-2ft
PF,"Duncan, Tim^",35.75,"$6,400",SAN ANTONIO SPURS,@ okc, 113-88,23,   12pt 9rb 3as 1st 4bl 4to 5-9fg 2-2ft
SF,"Wiggins, Andrew^",34.5,"$6,800",MINNESOTA TIMBERWOLVES,@ sac, 111-116,39,   26pt 8rb 3to 11-20fg 4-5ft
SF,"Williams, Derrick",31,"$3,200",SACRAMENTO KINGS,v min, 116-111,31,   18pt 8rb 1as 1bl 1to 8-12fg 2-4ft
