position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",64.75,"$10,500",HOUSTON ROCKETS,@ okc, 107-111,40:23,   24pt 7rb 16as 4st 5to 2trey 7-17fg 8-8ft
PG,"Westbrook, Russell^",64.25,"$10,600",OKLAHOMA CITY THUNDER,v hou, 111-107,36:52,   21pt 13rb 15as 1st 4to 7-18fg 7-8ft
PG,"Holiday, Jrue^",49.75,"$8,200",NEW ORLEANS PELICANS,v mia, 99-113,36:24,   24pt 5rb 7as 4st 1to 3trey 7-23fg 7-7ft
PG,"Dragic, Goran^",40.5,"$6,500",MIAMI HEAT,@ nor, 113-99,36:26,   21pt 8rb 5as 1st 3to 3trey 8-18fg 2-2ft
SG,"Wade, Dwyane^",39.75,"$6,500",MIAMI HEAT,@ nor, 113-99,31:12,   25pt 7rb 3as 1st 1to 10-21fg 5-6ft
PG,"Clarkson, Jordan^",33.25,"$5,100",LOS ANGELES LAKERS,v mem, 107-100,32:58,   22pt 5rb 1as 2st 3to 2trey 8-13fg 4-4ft
SG,"Kilpatrick, Sean",33,"$3,100",BROOKLYN NETS,v cha, 100-105,27:14,   25pt 2rb 1as 1bl 4trey 9-12fg 3-3ft
SG,"Batum, Nicolas^",32.5,"$7,300",CHARLOTTE HORNETS,@ bkn, 105-100,38:53,   23pt 2rb 2as 1st 4trey 7-16fg 5-5ft
PG,"Lin, Jeremy",31,"$3,300",CHARLOTTE HORNETS,@ bkn, 105-100,30:13,   21pt 2rb 4as 1st 2to 1trey 8-12fg 4-6ft
SG,"Waiters, Dion",30.5,"$3,200",OKLAHOMA CITY THUNDER,v hou, 111-107,25:03,   17pt 4rb 1as 2st 1bl 1to 3trey 7-11fg
PG,"Douglas, Toney^",28.25,"$5,100",NEW ORLEANS PELICANS,v mia, 99-113,31:18,   14pt 9rb 1as 1st 2to 1trey 4-16fg 5-6ft
PG,"Walker, Kemba^",27.25,"$8,300",CHARLOTTE HORNETS,@ bkn, 105-100,36:44,   14pt 3rb 4as 2st 2to 1trey 4-14fg 5-6ft
SG,"Bryant, Kobe^",27,"$5,300",LOS ANGELES LAKERS,v mem, 107-100,30:20,   20pt 2rb 1as 1st 1bl 4to 2trey 7-18fg 4-4ft
PG,"Beverley, Patrick^",26.25,"$4,600",HOUSTON ROCKETS,@ okc, 107-111,33:26,   16pt 3rb 2as 1st 1to 4trey 6-12fg
SG,"Bogdanovic, Bojan^",24.75,"$5,500",BROOKLYN NETS,v cha, 100-105,28:58,   20pt 3rb 1to 3trey 4-8fg 9-9ft
SG,"Lee, Courtney^",24.25,"$3,400",CHARLOTTE HORNETS,@ bkn, 105-100,27:19,   7pt 5rb 3as 3st 1trey 3-7fg
PG,"Larkin, Shane",20.25,"$3,000",BROOKLYN NETS,v cha, 100-105,21:16,   7pt 3rb 5as 1st 1to 1trey 2-4fg 2-2ft
