position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",51.5,"$9,600",HOUSTON ROCKETS,v uta, 103-94,34:07,   33pt 8rb 3as 2st 1bl 4to 13-25fg 7-10ft
SG,"Butler, Jimmy^",44.75,"$8,200",CHICAGO BULLS,v bos, 101-92,38:39,   19pt 5rb 10as 1st 1bl 3to 1trey 5-14fg 8-9ft
PG,"Rondo, Rajon^",43,"$8,400",SACRAMENTO KINGS,v lal, 118-115,35:32,   9pt 6rb 12as 4st 1bl 3to 4-10fg 1-2ft
PG,"Russell, D'Angelo",39.5,"$4,800",LOS ANGELES LAKERS,@ sac, 115-118,28:43,   27pt 2rb 4as 2st 3to 3trey 11-16fg 2-3ft
SG,"Bryant, Kobe^",36,"$6,300",LOS ANGELES LAKERS,@ sac, 115-118,30:56,   28pt 2rb 3as 1bl 4to 2trey 10-18fg 6-8ft
SG,"Turner, Evan^",31.75,"$5,800",BOSTON CELTICS,@ chi, 92-101,37:14,   10pt 5rb 6as 4st 3to 4-12fg 2-2ft
PG,"Schroder, Dennis",31,"$5,000",ATLANTA HAWKS,@ phi, 126-98,18:55,   14pt 4rb 6as 2st 4to 2trey 5-8fg 2-2ft
PG,"Rose, Derrick^",30.25,"$5,800",CHICAGO BULLS,v bos, 101-92,34:27,   18pt 7rb 3as 2to 9-16fg
SG,"Williams, Louis^",28,"$5,900",LOS ANGELES LAKERS,@ sac, 115-118,32:04,   20pt 3as 1bl 3trey 7-13fg 3-4ft
PG,"Clarkson, Jordan^",27.25,"$5,700",LOS ANGELES LAKERS,@ sac, 115-118,35:13,   15pt 5rb 4as 1st 4to 6-14fg 3-3ft
PG,"Smart, Marcus",24.25,"$4,300",BOSTON CELTICS,@ chi, 92-101,29:36,   10pt 5rb 2as 2st 2trey 3-11fg 2-2ft
PG,"Smith, Ishmael^",23.75,"$6,900",PHILADELPHIA 76ERS,v atl, 98-126,27:20,   12pt 1rb 7as 1st 4to 6-10fg
SG,"McLemore, Ben^",23.5,"$3,200",SACRAMENTO KINGS,v lal, 118-115,24:51,   16pt 4rb 1as 1st 3to 1trey 7-15fg 1-3ft
SG,"Belinelli, Marco",22,"$4,400",SACRAMENTO KINGS,v lal, 118-115,26:38,   11pt 2rb 3as 2st 1to 1trey 4-9fg 2-3ft
PG,"Neto, Raul^",21,"$3,100",UTAH JAZZ,@ hou, 94-103,23:59,   5pt 2rb 7as 2st 3to 1trey 2-3fg
PG,"Beverley, Patrick^",20.75,"$4,100",HOUSTON ROCKETS,v uta, 103-94,27:13,   9pt 1rb 4as 2st 1trey 4-4fg
PG,"Thomas, Isaiah^",20,"$7,800",BOSTON CELTICS,@ chi, 92-101,32:59,   14pt 2rb 1as 2st 4to 5-17fg 4-5ft
SG,"Hood, Rodney^",19.5,"$5,800",UTAH JAZZ,@ hou, 94-103,22:25,   10pt 2rb 2as 1st 1bl 1to 1trey 2-7fg 5-5ft
SG,"Hardaway Jr., Tim",17.5,"$3,000",ATLANTA HAWKS,@ phi, 126-98,18:43,   8pt 2rb 3as 1st 1to 2trey 3-5fg
SG,"Korver, Kyle^",17,"$4,200",ATLANTA HAWKS,@ phi, 126-98,20:49,   5pt 4rb 2as 2st 1to 1trey 2-5fg
PG,"Terry, Jason",17,"$3,300",HOUSTON ROCKETS,v uta, 103-94,20:17,   12pt 2rb 2as 3to 2trey 5-8fg
SG,"Stauskas, Nik^",16.25,"$3,500",PHILADELPHIA 76ERS,v atl, 98-126,23:51,   9pt 1rb 2as 1bl 2trey 3-7fg 1-2ft
PG,"Burke, Trey",16,"$4,900",UTAH JAZZ,@ hou, 94-103,24:26,   10pt 2rb 3as 3to 1trey 4-12fg 1-2ft
PG,"Teague, Jeff^",15.25,"$6,400",ATLANTA HAWKS,@ phi, 126-98,21:44,   7pt 1rb 4as 1st 3to 1trey 3-7fg
SG,"Ingles, Joe",14.75,"$3,100",UTAH JAZZ,@ hou, 94-103,21:24,   8pt 3rb 2as 2to 2trey 3-7fg
PG,"Mack, Shelvin",13.25,"$3,000",ATLANTA HAWKS,@ phi, 126-98,7:21,   8pt 1rb 2as 2trey 3-5fg
SG,"Thompson, Hollis",10,"$3,600",PHILADELPHIA 76ERS,v atl, 98-126,21:52,   9pt 1as 2to 1trey 4-7fg
PG,"Canaan, Isaiah",9.25,"$3,700",PHILADELPHIA 76ERS,v atl, 98-126,16:03,   5pt 1rb 1as 1st 1to 1-4fg 3-4ft
PG,"Collison, Darren",7.5,"$6,000",SACRAMENTO KINGS,v lal, 118-115,17:53,   3pt 2rb 2as 3to 1trey 1-3fg
PG,"Hinrich, Kirk",5.75,"$3,300",CHICAGO BULLS,v bos, 101-92,13:33,   3pt 1rb 1as 1to 1trey 1-3fg
PG,"McConnell, T.J.",4.75,"$3,600",PHILADELPHIA 76ERS,v atl, 98-126,9:16,   0pt 1rb 2as 1st 3to 0-1fg
SG,"Holiday, Justin",4,"$3,000",ATLANTA HAWKS,@ phi, 126-98,9:14,   1pt 1as 1st 1to 0-2fg 1-2ft
SG,"Anderson, James",3.5,"$3,000",SACRAMENTO KINGS,v lal, 118-115,12:48,   0pt 2rb 1as 1to
PG,"Marshall, Kendall",3,"$3,000",PHILADELPHIA 76ERS,v atl, 98-126,11:24,   0pt 2as 0-3fg
SG,"Young, James",0,"$3,000",BOSTON CELTICS,@ chi, 92-101,4:09,   0pt 0-1fg
SG,"Moore, E'Twaun",0,"$3,000",CHICAGO BULLS,v bos, 101-92,DNP,   0pt
PG,"Brooks, Aaron",0,"$4,000",CHICAGO BULLS,v bos, 101-92,DNP,   0pt
PG,"Lawson, Ty",0,"$3,900",HOUSTON ROCKETS,v uta, 103-94,DNP,   0pt
SG,"Young, Nick",0,"$3,400",LOS ANGELES LAKERS,@ sac, 115-118,DNP,   0pt
SG,"Hunter, R.J.",0,"$3,000",BOSTON CELTICS,@ chi, 92-101,DNP,   0pt
PG,"Huertas, Marcelo",0,"$3,100",LOS ANGELES LAKERS,@ sac, 115-118,DNP,   0pt
SG,"Bradley, Avery",0,"$5,200",BOSTON CELTICS,@ chi, 92-101,DNP,   
SG,"Burks, Alec",0,"$4,200",UTAH JAZZ,@ hou, 94-103,NA,   0pt
PG,"Rozier, Terry",0,"$3,000",BOSTON CELTICS,@ chi, 92-101,NA,   0pt
SG,"Patterson, Lamar",0,"$3,000",ATLANTA HAWKS,@ phi, 126-98,NA,   0pt
PG,"Exum, Dante",0,"$3,000",UTAH JAZZ,@ hou, 94-103,NA,   0pt
