position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",65,"$10,600",GOLDEN STATE WARRIORS,@ nor, 109-98,38,   39pt 8rb 9as 1st 5to 6trey 11-20fg 11-12ft
SG,"Butler, Jimmy^",53.25,"$8,200",CHICAGO BULLS,@ mil, 90-92,41,   33pt 7rb 2as 3st 1bl 4to 5trey 12-17fg 4-4ft
SG,"Johnson, Joe^",41.5,"$6,500",BROOKLYN NETS,v atl, 91-83,42,   16pt 10rb 5as 2st 2to 2trey 5-17fg 4-5ft
SG,"Gordon, Eric^",41.25,"$5,300",NEW ORLEANS PELICANS,v gsw, 98-109,35,   29pt 3rb 5as 1to 3trey 12-21fg 2-2ft
PG,"Lillard, Damian^",39.5,"$7,900",PORTLAND TRAIL BLAZERS,v mem, 109-115,41,   22pt 2rb 9as 1bl 3to 2trey 9-17fg 2-4ft
SG,"Mayo, O.J.",36.75,"$4,600",MILWAUKEE BUCKS,v chi, 92-90,24,   18pt 3rb 4as 4st 2to 4trey 6-11fg 2-2ft
PG,"McCollum, C.J.",36,"$4,400",PORTLAND TRAIL BLAZERS,v mem, 109-115,27,   26pt 4rb 2st 2trey 8-14fg 8-9ft
SG,"Thompson, Klay^",34.75,"$7,800",GOLDEN STATE WARRIORS,@ nor, 109-98,36,   25pt 3rb 1st 1bl 4trey 10-19fg 1-1ft
SG,"Bogdanovic, Bojan^",31.75,"$4,700",BROOKLYN NETS,v atl, 91-83,34,   19pt 3rb 1as 3st 3trey 7-13fg 2-2ft
PG,"Rose, Derrick^",30.25,"$7,700",CHICAGO BULLS,@ mil, 90-92,39,   14pt 5rb 6as 1st 1bl 8to 2trey 5-13fg 2-2ft
SG,"Lee, Courtney^",29.75,"$4,100",MEMPHIS GRIZZLIES,@ por, 115-109,33,   20pt 5rb 1as 1st 1to 1trey 5-8fg 9-9ft
PG,"Teague, Jeff^",28.75,"$7,000",ATLANTA HAWKS,@ bkn, 83-91,30,   12pt 3rb 6as 3st 4to 4-13fg 4-5ft
PG,"Conley, Mike^",26.25,"$5,700",MEMPHIS GRIZZLIES,@ por, 115-109,26,   14pt 3rb 4as 1st 1trey 6-14fg 1-1ft
PG,"Calathes, Nick",25.5,"$2,000",MEMPHIS GRIZZLIES,@ por, 115-109,27,   13pt 4rb 3as 1bl 2trey 4-9fg 3-6ft
SG,"Middleton, Khris^",24,"$6,000",MILWAUKEE BUCKS,v chi, 92-90,46,   10pt 4rb 1as 3st 1bl 2to 1trey 4-15fg 1-1ft
PG,"Williams, Deron^",23.75,"$6,700",BROOKLYN NETS,v atl, 91-83,26,   3pt 7rb 6as 2st 3to 1trey 1-8fg 0-0ft
PG,"Jack, Jarrett",22.75,"$4,500",BROOKLYN NETS,v atl, 91-83,27,   5pt 5rb 8as 2to 1trey 1-3fg 2-2ft
PG,"Bayless, Jerryd",21.25,"$3,400",MILWAUKEE BUCKS,v chi, 92-90,25,   10pt 3rb 5as 3-10fg 4-5ft
PG,"Evans, Tyreke^",20.75,"$7,600",NEW ORLEANS PELICANS,v gsw, 98-109,33,   4pt 5rb 5as 2st 2to 2-10fg 0-0ft
PG,"Carter-Williams, Michael^",19,"$6,700",MILWAUKEE BUCKS,v chi, 92-90,25,   8pt 2rb 5as 1st 2to 4-11fg 0-0ft
SG,"Korver, Kyle^",16,"$6,100",ATLANTA HAWKS,@ bkn, 83-91,38,   2pt 2rb 5as 2bl 1-8fg 0-0ft
SG,"Afflalo, Arron^",13.5,"$4,000",PORTLAND TRAIL BLAZERS,v mem, 109-115,27,   5pt 6rb 1as 2to 1trey 2-5fg 0-1ft
SG,"Bazemore, Kent",12.75,"$2,000",ATLANTA HAWKS,@ bkn, 83-91,19,   6pt 5rb 1as 2to 2-5fg 2-2ft
PG,"Holiday, Jrue",11,"$5,200",NEW ORLEANS PELICANS,v gsw, 98-109,17,   4pt 4as 1st 2to 2-5fg 0-0ft
SG,"Carter, Vince",10.75,"$3,100",MEMPHIS GRIZZLIES,@ por, 115-109,17,   5pt 3rb 1bl 2-2fg 1-1ft
PG,"Livingston, Shaun",9.75,"$2,600",GOLDEN STATE WARRIORS,@ nor, 109-98,17,   0pt 1rb 3as 1st 1bl 0-2fg 0-0ft
SG,"Anderson, Alan",9.75,"$3,100",BROOKLYN NETS,v atl, 91-83,20,   8pt 1rb 1as 2to 3-4fg 2-2ft
PG,"Barbosa, Leandro",7,"$2,600",GOLDEN STATE WARRIORS,@ nor, 109-98,11,   6pt 1as 1to 3-5fg 0-0ft
PG,"Blake, Steve",7,"$2,600",PORTLAND TRAIL BLAZERS,v mem, 109-115,9,   2pt 2as 1bl 0-1fg 2-2ft
PG,"Schroder, Dennis",6.25,"$4,400",ATLANTA HAWKS,@ bkn, 83-91,23,   3pt 1rb 2as 2to 1-9fg 1-2ft
PG,"Brooks, Aaron",3.5,"$3,700",CHICAGO BULLS,@ mil, 90-92,9,   0pt 1st 1bl 1to 0-2fg 0-1ft
PG,"Mack, Shelvin",0,"$2,000",ATLANTA HAWKS,@ bkn, 83-91,0,   0pt 0-0fg 0-0ft
PG,"Hinrich, Kirk",0,"$2,500",CHICAGO BULLS,@ mil, 90-92,1,   0pt 0-0fg 0-0ft
PG,"Cole, Norris",-2,"$4,500",NEW ORLEANS PELICANS,v gsw, 98-109,18,   0pt 4to 0-5fg 0-0ft
PF,"Davis, Anthony^",58.25,"$11,200",NEW ORLEANS PELICANS,v gsw, 98-109,40,   36pt 11rb 1as 3bl 1to 14-20fg 8-9ft
PF,"Millsap, Paul^",57.75,"$7,400",ATLANTA HAWKS,@ bkn, 83-91,35,   18pt 17rb 3as 5st 1bl 1to 2trey 7-18fg 2-2ft
PF,"Green, Draymond^",52.5,"$8,100",GOLDEN STATE WARRIORS,@ nor, 109-98,42,   22pt 10rb 8as 1st 1bl 2to 3trey 9-14fg 1-2ft
SF,"Batum, Nicolas^",43.5,"$6,300",PORTLAND TRAIL BLAZERS,v mem, 109-115,42,   27pt 6rb 4as 6trey 9-18fg 3-3ft
PF,"Aldridge, LaMarcus^",40.75,"$9,700",PORTLAND TRAIL BLAZERS,v mem, 109-115,45,   21pt 7rb 5as 2bl 1to 6-18fg 9-10ft
PF,"Gasol, Pau^",39.5,"$9,000",CHICAGO BULLS,@ mil, 90-92,34,   16pt 10rb 4as 1st 2bl 5to 5-10fg 6-7ft
PF,"Young, Thaddeus^",37.75,"$6,400",BROOKLYN NETS,v atl, 91-83,41,   18pt 11rb 3as 1st 4to 8-16fg 2-2ft
SF,"Carroll, DeMarre^",31,"$6,600",ATLANTA HAWKS,@ bkn, 83-91,33,   22pt 6rb 1st 4to 3trey 9-12fg 1-2ft
SF,"Dudley, Jared",29.5,"$3,100",MILWAUKEE BUCKS,v chi, 92-90,29,   13pt 2rb 5as 2st 1bl 2to 3trey 5-9fg 0-0ft
PF,"Anderson, Ryan",28,"$3,600",NEW ORLEANS PELICANS,v gsw, 98-109,35,   10pt 6rb 4as 2bl 1to 2trey 4-11fg 0-0ft
PF,"Randolph, Zach^",26,"$7,500",MEMPHIS GRIZZLIES,@ por, 115-109,32,   16pt 4rb 4as 2to 6-12fg 4-4ft
SF,"Cunningham, Dante",25,"$2,400",NEW ORLEANS PELICANS,v gsw, 98-109,26,   10pt 8rb 2as 1bl 4-4fg 2-2ft
SF,"Dunleavy, Mike^",24.75,"$4,800",CHICAGO BULLS,@ mil, 90-92,34,   10pt 5rb 3as 1st 1bl 2to 2trey 4-5fg 0-0ft
SF,"Antetokounmpo, Giannis^",24.5,"$6,200",MILWAUKEE BUCKS,v chi, 92-90,26,   10pt 8rb 2as 1st 1to 3-7fg 4-6ft
SF,"Barnes, Harrison^",24.5,"$4,700",GOLDEN STATE WARRIORS,@ nor, 109-98,35,   6pt 8rb 3as 1st 1bl 3-7fg 0-2ft
PF,"Henson, John",24.25,"$4,100",MILWAUKEE BUCKS,v chi, 92-90,26,   6pt 5rb 2as 1st 4bl 2to 3-7fg 0-2ft
PF,"Gibson, Taj",19.5,"$3,900",CHICAGO BULLS,@ mil, 90-92,25,   8pt 4rb 2as 1st 1bl 1to 3-7fg 2-4ft
SF,"Green, Jeff",17,"$5,500",MEMPHIS GRIZZLIES,@ por, 115-109,26,   9pt 6rb 1as 2to 2-9fg 5-5ft
SF,"Allen, Tony^",15.75,"$4,900",MEMPHIS GRIZZLIES,@ por, 115-109,24,   8pt 5rb 1st 1to 3-4fg 2-2ft
SF,"Iguodala, Andre",15.5,"$4,200",GOLDEN STATE WARRIORS,@ nor, 109-98,24,   8pt 2rb 2as 1st 3-8fg 2-2ft
PF,"Ilyasova, Ersan^",15.5,"$5,600",MILWAUKEE BUCKS,v chi, 92-90,17,   9pt 2rb 2st 1to 1trey 3-11fg 2-2ft
PF,"Scott, Mike",12.25,"$2,600",ATLANTA HAWKS,@ bkn, 83-91,12,   6pt 5rb 3-6fg 0-0ft
PF,"Mirotic, Nikola",12.25,"$4,300",CHICAGO BULLS,@ mil, 90-92,20,   5pt 1rb 2as 2st 3to 1trey 2-7fg 0-0ft
SF,"Pondexter, Quincy^",4.5,"$5,400",NEW ORLEANS PELICANS,v gsw, 98-109,21,   0pt 2rb 1st 0-2fg 0-0ft
PF,"Speights, Marreese",2.75,"$3,200",GOLDEN STATE WARRIORS,@ nor, 109-98,4,   0pt 1rb 1as 0-1fg 0-0ft
