position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Butler, Jimmy^",53,"$8,800",CHICAGO BULLS,v den, 106-101,40,   26pt 8rb 8as 2st 1bl 3to 1trey 8-14fg 9-9ft
SG,"Wiggins, Andrew^",48.25,"$5,800",MINNESOTA TIMBERWOLVES,v sac, 107-110,40,   27pt 9rb 2as 4st 3to 1trey 11-22fg 4-5ft
PG,"Rose, Derrick^",40.75,"$7,000",CHICAGO BULLS,v den, 106-101,32,   17pt 3rb 8as 2st 2bl 1to 1trey 7-25fg 2-2ft
PG,"Lawson, Ty^",40.75,"$9,700",DENVER NUGGETS,@ chi, 101-106,40,   20pt 7rb 7as 1st 2to 1trey 8-16fg 3-4ft
PG,"Collison, Darren^",34.5,"$6,600",SACRAMENTO KINGS,@ min, 110-107,39,   21pt 4rb 6as 2to 1trey 8-15fg 4-4ft
SG,"Afflalo, Arron^",28,"$6,000",DENVER NUGGETS,@ chi, 101-106,40,   19pt 4rb 1as 1st 1bl 4to 1trey 8-14fg 2-2ft
PG,"Brooks, Aaron",23.5,"$4,900",CHICAGO BULLS,v den, 106-101,23,   12pt 4rb 2st 1bl 1to 2trey 3-9fg 4-4ft
PG,"Williams, Maurice",22.5,"$4,200",MINNESOTA TIMBERWOLVES,v sac, 107-110,27,   8pt 8as 1bl 1to 2trey 3-10fg 0-0ft
SG,"McLemore, Ben^",21.5,"$5,200",SACRAMENTO KINGS,@ min, 110-107,38,   14pt 4rb 2as 2to 1trey 6-9fg 1-2ft
PG,"LaVine, Zach^",19.5,"$4,500",MINNESOTA TIMBERWOLVES,v sac, 107-110,21,   6pt 2rb 3as 4st 3to 3-5fg 0-0ft
PG,"Daniels, Troy",16.5,"$3,000",MINNESOTA TIMBERWOLVES,v sac, 107-110,13,   11pt 2rb 1as 3trey 3-7fg 2-2ft
PG,"Hinrich, Kirk",13.5,"$3,100",CHICAGO BULLS,v den, 106-101,27,   10pt 2rb 2trey 4-4fg 0-0ft
SG,"Harris, Gary",10.25,"$3,000",DENVER NUGGETS,@ chi, 101-106,17,   7pt 1rb 1as 1trey 2-7fg 2-2ft
PG,"Robinson, Nate",7,"$3,800",DENVER NUGGETS,@ chi, 101-106,14,   0pt 2rb 3as 0-7fg 0-1ft
PG,"McCallum, Ray",4.75,"$3,000",SACRAMENTO KINGS,@ min, 110-107,10,   2pt 1rb 1as 1-3fg 0-0ft
SG,"Snell, Tony",1.25,"$3,000",CHICAGO BULLS,v den, 106-101,5,   0pt 1rb 0-0fg 0-0ft
SG,"Stauskas, Nik",1,"$3,000",SACRAMENTO KINGS,@ min, 110-107,12,   0pt 1as 1to 0-4fg 0-0ft
PF,"Faried, Kenneth^",57.25,"$6,500",DENVER NUGGETS,@ chi, 101-106,36,   18pt 19rb 3as 2st 3bl 1to 7-14fg 4-4ft
PF,"Gasol, Pau^",51.75,"$8,900",CHICAGO BULLS,v den, 106-101,35,   17pt 9rb 4as 9bl 1to 7-17fg 3-4ft
