position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",52.75,"$9,400",WASHINGTON WIZARDS,v bos, 123-108,37:43,   27pt 7rb 7as 3st 1bl 4to 1trey 11-20fg 4-5ft
PG,"Thomas, Isaiah^",50.25,"$9,300",BOSTON CELTICS,@ was, 108-123,34:58,   25pt 1rb 13as 2st 3to 1trey 7-19fg 10-11ft
SG,"Wade, Dwyane^",49.25,"$6,800",CHICAGO BULLS,@ orl, 100-92,33:42,   21pt 7rb 3as 7st 1bl 3to 1trey 9-23fg 2-2ft
SG,"Beal, Bradley^",43.5,"$6,700",WASHINGTON WIZARDS,v bos, 123-108,34:32,   31pt 2rb 5as 2st 5to 2trey 12-18fg 5-5ft
PG,"Lowry, Kyle^",39.25,"$8,800",TORONTO RAPTORS,v sas, 106-108,41:45,   30pt 5rb 2as 1bl 5to 1trey 9-23fg 11-12ft
PG,"Rubio, Ricky^",37.5,"$6,600",MINNESOTA TIMBERWOLVES,@ pho, 112-111,33:42,   14pt 4rb 10as 1st 1to 1trey 4-8fg 5-6ft
SG,"Crawford, Jamal",34.75,"$4,400",LOS ANGELES CLIPPERS,@ phi, 110-121,33:14,   27pt 1rb 2as 1st 3to 6trey 9-14fg 3-3ft
SG,"Booker, Devin^",34.5,"$6,900",PHOENIX SUNS,v min, 111-112,43:17,   26pt 2rb 4as 4to 4trey 9-23fg 4-4ft
PG,"Nelson, Jameer^",30.25,"$4,000",DENVER NUGGETS,v uta, 103-93,30:33,   17pt 1rb 7as 3trey 6-8fg 2-2ft
PG,"Hill, George^",30.25,"$6,900",UTAH JAZZ,@ den, 93-103,34:50,   17pt 3rb 5as 1st 1to 1trey 6-18fg 4-4ft
PG/SG,"Rivers, Austin^",30,"$5,900",LOS ANGELES CLIPPERS,@ phi, 110-121,39:02,   20pt 2rb 3as 1st 2to 4trey 7-15fg 2-4ft
PG,"Bledsoe, Eric^",29.75,"$8,900",PHOENIX SUNS,v min, 111-112,29:26,   18pt 1rb 7as 1st 5to 1trey 5-18fg 7-7ft
PG,"Mills, Patty",29,"$4,200",SAN ANTONIO SPURS,@ tor, 108-106,30:06,   18pt 3as 3st 1to 2trey 8-15fg 0-1ft
PG/SG,"Smart, Marcus^",28.75,"$5,800",BOSTON CELTICS,@ was, 108-123,32:34,   13pt 5rb 1as 4st 2to 2trey 4-13fg 3-4ft
SG,"Redick, J.J.^",26.25,"$5,100",LOS ANGELES CLIPPERS,@ phi, 110-121,35:12,   22pt 1rb 1as 2to 5trey 6-15fg 5-6ft
SG,"Green, Danny^",25.25,"$3,500",SAN ANTONIO SPURS,@ tor, 108-106,34:37,   4pt 7rb 2as 1st 4bl 1to 2-12fg
SG,"Anderson, Kyle^",24.25,"$3,000",SAN ANTONIO SPURS,@ tor, 108-106,31:30,   8pt 7rb 4as 1bl 1to 2-6fg 4-4ft
PG,"McConnell, T.J.^",23.5,"$5,500",PHILADELPHIA 76ERS,v lac, 121-110,27:33,   9pt 10as 1to 4-9fg 1-1ft
PG,"Rodriguez, Sergio",23.25,"$3,800",PHILADELPHIA 76ERS,v lac, 121-110,20:27,   9pt 3rb 7as 1to 1trey 4-12fg
PG,"Payton, Elfrid^",22.25,"$6,400",ORLANDO MAGIC,v chi, 92-100,37:39,   10pt 7rb 5as 8to 5-16fg 0-2ft
SG,"LaVine, Zach^",21.75,"$6,500",MINNESOTA TIMBERWOLVES,@ pho, 112-111,33:55,   11pt 1rb 4as 2st 2to 1trey 5-9fg 0-2ft
SG,"Burks, Alec",21,"$3,000",UTAH JAZZ,@ den, 93-103,22:22,   13pt 2rb 2st 1bl 1to 5-9fg 3-4ft
PG,"Joseph, Cory",20.25,"$3,900",TORONTO RAPTORS,v sas, 106-108,26:06,   10pt 3rb 2as 2st 1to 5-6fg
PG/SG,"Watson, C.J.",19.25,"$3,700",ORLANDO MAGIC,v chi, 92-100,23:18,   7pt 3rb 6as 1to 3-6fg 1-2ft
PG,"Murray, Dejounte^",18.25,"$4,500",SAN ANTONIO SPURS,@ tor, 108-106,22:40,   11pt 3rb 2as 1bl 3to 4-7fg 3-4ft
PG/SG,"Murray, Jamal",16,"$3,900",DENVER NUGGETS,v uta, 103-93,17:27,   5pt 2rb 5as 1st 2to 1-3fg 3-4ft
PG/SG,"Knight, Brandon",16,"$3,200",PHOENIX SUNS,v min, 111-112,22:22,   10pt 2rb 1as 1st 3-7fg 4-4ft
SG,"Henderson, Gerald",15.75,"$3,100",PHILADELPHIA 76ERS,v lac, 121-110,22:27,   11pt 1rb 2as 1trey 3-7fg 4-4ft
SG,"Harris, Gary^",15.5,"$4,700",DENVER NUGGETS,v uta, 103-93,27:16,   10pt 2rb 2as 1to 1trey 4-10fg 1-2ft
SG,"Stauskas, Nik^",14.75,"$3,400",PHILADELPHIA 76ERS,v lac, 121-110,23:30,   8pt 1rb 2as 1st 1to 2trey 3-5fg
PG,"Rozier, Terry",14.25,"$3,000",BOSTON CELTICS,@ was, 108-123,18:13,   4pt 1rb 2as 3st 1-6fg 2-2ft
PG,"Burke, Trey",12.5,"$3,000",WASHINGTON WIZARDS,v bos, 123-108,10:16,   6pt 2rb 3as 1to 3-5fg
PG,"Rondo, Rajon",11.25,"$3,600",CHICAGO BULLS,@ orl, 100-92,14:36,   4pt 1rb 3as 1st 1to 2-3fg
SG,"Ginobili, Manu",11,"$3,600",SAN ANTONIO SPURS,@ tor, 108-106,22:09,   8pt 1as 1st 2to 1trey 3-11fg 1-3ft
PG,"Forbes, Bryn",10.25,"$3,000",SAN ANTONIO SPURS,@ tor, 108-106,12:14,   8pt 1rb 2trey 3-4fg
PG,"Felton, Raymond",9.75,"$5,600",LOS ANGELES CLIPPERS,@ phi, 110-121,16:53,   2pt 1rb 3as 1st 1-3fg
PG,"Grant, Jerian^",9.75,"$3,400",CHICAGO BULLS,@ orl, 100-92,19:57,   7pt 3rb 3to 1trey 1-4fg 4-5ft
SG,"Young, James",7.5,"$3,000",BOSTON CELTICS,@ was, 108-123,12:46,   5pt 2rb 1to 1trey 1-4fg 2-2ft
PG,"Dunn, Kris",6.25,"$4,900",MINNESOTA TIMBERWOLVES,@ pho, 112-111,14:18,   2pt 3rb 2as 5to 1-7fg
PG/SG,"Satoransky, Tomas",4.75,"$3,000",WASHINGTON WIZARDS,v bos, 123-108,13:30,   2pt 1rb 1as 1-1fg
PG,"Ulis, Tyler",4.25,"$3,000",PHOENIX SUNS,v min, 111-112,5:55,   3pt 1rb 1to 1trey 1-3fg
PG,"Mack, Shelvin",4,"$3,800",UTAH JAZZ,@ den, 93-103,12:01,   0pt 2rb 1as 0-3fg
PG/SG,"Barbosa, Leandro",2.75,"$3,000",PHOENIX SUNS,v min, 111-112,4:23,   0pt 1rb 1as 0-2fg
SG,"McClellan, Sheldon",0,"$3,000",WASHINGTON WIZARDS,v bos, 123-108,1:02,   0pt
PG,"Neto, Raul",0,"$3,000",UTAH JAZZ,@ den, 93-103,3:34,   0pt 0-1fg
PG,"VanVleet, Fred",0,"$3,000",TORONTO RAPTORS,v sas, 106-108,00:05,   0pt
PG,"Augustin, D.J.",0,"$3,500",ORLANDO MAGIC,v chi, 92-100,DNP,   
SG,"Rush, Brandon",0,"$3,000",MINNESOTA TIMBERWOLVES,@ pho, 112-111,DNP,   
SG,"Miller, Mike",0,"$3,000",DENVER NUGGETS,v uta, 103-93,DNP,   
PG,"Randle, Chasson",0,"$3,000",PHILADELPHIA 76ERS,v lac, 121-110,DNP,   
PG,"Beasley, Malik",0,"$3,000",DENVER NUGGETS,v uta, 103-93,DNP,   
PG,"Paul, Chris",0,"$7,900",LOS ANGELES CLIPPERS,@ phi, 110-121,DNP,   
SG,"Fournier, Evan",0,"$5,300",ORLANDO MAGIC,v chi, 92-100,DNP,   
PG,"Exum, Dante",0,"$3,000",UTAH JAZZ,@ den, 93-103,DNP,   
PG,"Carter-Williams, Michael",0,"$4,200",CHICAGO BULLS,@ orl, 100-92,DNP,   
