position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Harden, James^",67,"$11,000",HOUSTON ROCKETS,@ min, 126-108,35:49,   34pt 6rb 13as 1bl 1to 6trey 10-20fg 8-9ft
PG,"Westbrook, Russell^",52.75,"$11,400",OKLAHOMA CITY THUNDER,v cle, 112-120,38:58,   21pt 7rb 12as 2st 1to 7-19fg 7-8ft
PG/SG,"Barea, Jose^",48.75,"$4,700",DALLAS MAVERICKS,v sac, 109-114,31:47,   19pt 5rb 13as 1st 4to 5trey 7-13fg
PG,"Lowry, Kyle^",44.5,"$7,200",TORONTO RAPTORS,v mia, 115-112,32:40,   22pt 4rb 8as 2st 1to 4trey 8-17fg 2-3ft
PG,"Teague, Jeff^",43.75,"$6,000",MINNESOTA TIMBERWOLVES,v hou, 108-126,38:27,   25pt 5rb 8as 1to 2trey 10-15fg 3-3ft
PG,"Dragic, Goran^",38.5,"$6,400",MIAMI HEAT,@ tor, 112-115,31:12,   28pt 2rb 4as 1st 3to 3trey 10-19fg 5-6ft
PG/SG,"Bledsoe, Eric^",37.25,"$7,200",MILWAUKEE BUCKS,v atl, 97-92,34:40,   14pt 3rb 9as 1st 3bl 6to 2trey 5-14fg 2-2ft
PG,"Paul, Chris^",37,"$9,100",HOUSTON ROCKETS,@ min, 126-108,33:34,   13pt 8rb 7as 1st 1bl 2to 1trey 5-11fg 2-3ft
PG/SG,"Wade, Dwyane",32.25,"$4,700",MIAMI HEAT,@ tor, 112-115,21:26,   10pt 11rb 6as 4to 4-9fg 2-2ft
PG,"Murray, Dejounte^",30.5,"$5,700",SAN ANTONIO SPURS,@ den, 109-117,27:17,   12pt 6rb 2as 2st 3bl 4to 6-10fg
PG/SG,"VanVleet, Fred",30.25,"$4,600",TORONTO RAPTORS,v mia, 115-112,23:14,   10pt 5rb 6as 2st 2trey 4-8fg
PG/SG,"Murray, Jamal^",28.75,"$6,100",DENVER NUGGETS,v sas, 117-109,37:48,   17pt 5rb 1as 2st 3to 3trey 6-9fg 2-3ft
PG,"Schroder, Dennis^",28.25,"$7,000",ATLANTA HAWKS,@ mil, 92-97,31:22,   18pt 3rb 4as 1st 5to 2trey 8-16fg
PG,"Smith Jr., Dennis^",27.75,"$7,300",DALLAS MAVERICKS,v sac, 109-114,30:13,   17pt 3rb 3as 1st 1to 2trey 6-15fg 3-4ft
PG,"Fox, De'Aaron^",27.5,"$6,300",SACRAMENTO KINGS,@ dal, 114-109,31:12,   11pt 4rb 7as 1st 3to 1trey 5-12fg
PG,"Parker, Tony",26.25,"$3,900",SAN ANTONIO SPURS,@ den, 109-117,21:45,   17pt 1rb 4as 1st 7-11fg 3-4ft
SG,"Harris, Gary^",24,"$6,000",DENVER NUGGETS,v sas, 117-109,35:15,   15pt 3as 2st 1trey 7-17fg
PG/SG,"Clarkson, Jordan",23.75,"$5,100",CLEVELAND CAVALIERS,@ okc, 120-112,23:32,   14pt 3rb 4as 1to 1trey 6-10fg 1-2ft
PG/SG,"Wright, Delon",19.25,"$4,000",TORONTO RAPTORS,v mia, 115-112,21:01,   10pt 1rb 2as 1st 1bl 2trey 4-6fg
PG/SG,"Johnson, Tyler^",17,"$4,800",MIAMI HEAT,@ tor, 112-115,22:04,   7pt 4rb 2as 1st 3-8fg 1-2ft
PG/SG,"Hill, George^",16.75,"$4,900",CLEVELAND CAVALIERS,@ okc, 120-112,23:42,   7pt 1rb 4as 1st 1trey 3-7fg
PG/SG,"Gordon, Eric",16,"$5,000",HOUSTON ROCKETS,@ min, 126-108,30:17,   13pt 1as 3trey 3-10fg 4-4ft
PG,"Mills, Patty",15.75,"$4,700",SAN ANTONIO SPURS,@ den, 109-117,25:58,   8pt 1rb 3as 1st 2to 2trey 3-8fg
SG,"Crawford, Jamal",15.25,"$3,600",MINNESOTA TIMBERWOLVES,v hou, 108-126,19:53,   11pt 1rb 1as 1st 2to 1trey 5-13fg
PG/SG,"Terry, Jason",15.25,"$3,000",MILWAUKEE BUCKS,v atl, 97-92,13:20,   3pt 1rb 3as 2st 1bl 1trey 1-2fg
PG/SG,"Delaney, Malcolm",15.25,"$3,600",ATLANTA HAWKS,@ mil, 92-97,15:19,   4pt 7rb 2as 1to 0-3fg 4-5ft
PG/SG,"Harris, Devin",14.75,"$3,400",DENVER NUGGETS,v sas, 117-109,20:23,   7pt 1rb 3as 1st 1to 1trey 1-4fg 4-4ft
SG,"Brown, Sterling",14,"$3,500",MILWAUKEE BUCKS,v atl, 97-92,16:32,   3pt 4rb 1as 1st 1bl 1trey 1-6fg
PG/SG,"Forbes, Bryn",12.75,"$3,600",SAN ANTONIO SPURS,@ den, 109-117,19:32,   5pt 3rb 3as 1to 2-8fg 1-2ft
PG/SG,"Felton, Raymond",9.75,"$4,900",OKLAHOMA CITY THUNDER,v cle, 112-120,14:00,   6pt 3rb 2to 2trey 2-6fg
PG/SG,"Collinsworth, Kyle",6.75,"$3,300",DALLAS MAVERICKS,v sac, 109-114,19:02,   6pt 1rb 1to 3-5fg
PG/SG,"Jones, Tyus",5.5,"$4,000",MINNESOTA TIMBERWOLVES,v hou, 108-126,9:33,   0pt 2rb 2as 0-3fg
PG/SG,"Dorsey, Tyler",5.25,"$3,900",ATLANTA HAWKS,@ mil, 92-97,12:37,   0pt 3rb 1as 0-2fg
PG/SG,"Kilpatrick, Sean",4.75,"$3,400",MILWAUKEE BUCKS,v atl, 97-92,9:17,   2pt 1rb 1as 1-4fg
PG/SG,"Ferrell, Yogi",3.25,"$4,500",DALLAS MAVERICKS,v sac, 109-114,14:56,   0pt 1rb 1bl 0-2fg
PG/SG,"Beasley, Malik",2.75,"$3,300",DENVER NUGGETS,v sas, 117-109,13:03,   2pt 1rb 1to 1-2fg
PG/SG,"White, Derrick",2,"$4,000",SAN ANTONIO SPURS,@ den, 109-117,2:22,   2pt 1-1fg
PG/SG,"Brooks, Aaron",0,"$3,000",MINNESOTA TIMBERWOLVES,v hou, 108-126,1:18,   0pt
SG,"Paul, Brandon",0,"$3,200",SAN ANTONIO SPURS,@ den, 109-117,00:33,   0pt
PG,"Morris, Monte",0,"$3,000",DENVER NUGGETS,v sas, 117-109,00:33,   0pt
PG,"Perrantes, London",0,"$3,200",CLEVELAND CAVALIERS,@ okc, 120-112,DNP,   
PG/SG,"Munford, Xavier",0,"$3,000",MILWAUKEE BUCKS,v atl, 97-92,DNP,   
PG,"Calderon, Jose",0,"$3,400",CLEVELAND CAVALIERS,@ okc, 120-112,DNP,   
PG,"Mason III, Frank",0,"$3,700",SACRAMENTO KINGS,@ dal, 114-109,NA,   
PG/SG,"Curry, Seth",0,"$3,000",DALLAS MAVERICKS,v sac, 109-114,NA,   
PG/SG,"Waiters, Dion",0,"$3,000",MIAMI HEAT,@ tor, 112-115,NA,   
PG/SG,"Dozier, PJ",0,"$3,000",OKLAHOMA CITY THUNDER,v cle, 112-120,NA,   
PG,"Brown, Lorenzo",0,"$3,000",TORONTO RAPTORS,v mia, 115-112,NA,   
PG/SG,"Walton Jr., Derrick",0,"$3,000",MIAMI HEAT,@ tor, 112-115,NA,   
PG,"Magette, Josh",0,"$3,000",ATLANTA HAWKS,@ mil, 92-97,NA,   
PG/SG,"Shumpert, Iman",0,"$3,100",SACRAMENTO KINGS,@ dal, 114-109,NA,   
PG/SG,"Brogdon, Malcolm",0,"$4,900",MILWAUKEE BUCKS,v atl, 97-92,NA,   
SG,"Williams, Troy",0,"$3,000",HOUSTON ROCKETS,@ min, 126-108,NA,   
SG,"Hunter, R.J.",0,"$3,000",HOUSTON ROCKETS,@ min, 126-108,NA,   
