position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",58,"$9,300",WASHINGTON WIZARDS,v nor, 109-89,31:37,   16pt 12rb 11as 2st 1bl 3to 3trey 5-17fg 3-5ft
SG,"Harden, James^",56.75,"$10,400",HOUSTON ROCKETS,@ uta, 114-117,43:58,   42pt 5rb 4as 2st 5to 2trey 16-30fg 8-10ft
SG,"McCollum, C.J.^",52.25,"$7,200",PORTLAND TRAIL BLAZERS,v bkn, 112-104,37:39,   34pt 5rb 6as 1st 3to 5trey 13-20fg 3-3ft
PG,"Lillard, Damian^",47.5,"$9,600",PORTLAND TRAIL BLAZERS,v bkn, 112-104,36:44,   34pt 2rb 4as 3st 4to 2trey 9-18fg 14-14ft
SG,"Hood, Rodney^",41,"$6,000",UTAH JAZZ,v hou, 117-114,36:24,   18pt 4rb 5as 5st 2to 3trey 6-10fg 3-4ft
SG,"Oladipo, Victor^",38,"$6,700",ORLANDO MAGIC,@ phi, 124-115,40:42,   22pt 4rb 4as 3st 3to 1trey 6-12fg 9-9ft
SG,"Fournier, Evan^",35.75,"$5,800",ORLANDO MAGIC,@ phi, 124-115,42:43,   21pt 3rb 4as 2st 1to 3trey 8-13fg 2-2ft
PG,"Holiday, Jrue",34,"$7,400",NEW ORLEANS PELICANS,@ was, 89-109,31:59,   20pt 4rb 7as 3to 7-21fg 6-7ft
SG,"Barton, Will",32.5,"$5,800",DENVER NUGGETS,v sac, 110-114,26:48,   18pt 6rb 4as 2trey 6-18fg 4-6ft
PG,"Smith, Ishmael^",30.75,"$6,900",PHILADELPHIA 76ERS,v orl, 115-124,26:52,   22pt 1rb 5as 2to 2trey 7-15fg 6-8ft
PG,"Rondo, Rajon^",30.25,"$8,600",SACRAMENTO KINGS,@ den, 114-110,30:49,   4pt 5rb 12as 1st 1bl 4to 2-6fg
PG,"Beverley, Patrick^",29.75,"$4,700",HOUSTON ROCKETS,@ uta, 114-117,37:21,   14pt 3rb 4as 3st 2to 2trey 3-9fg 6-6ft
PG,"Sloan, Donald^",28.25,"$4,400",BROOKLYN NETS,@ por, 104-112,32:53,   14pt 5rb 4as 1st 6-10fg 2-4ft
SG,"Thompson, Hollis",24.25,"$3,600",PHILADELPHIA 76ERS,v orl, 115-124,28:57,   14pt 3rb 2as 1st 3trey 4-9fg 3-3ft
PG,"Collison, Darren",22.5,"$4,900",SACRAMENTO KINGS,@ den, 114-110,32:20,   9pt 4rb 5as 1st 2to 3-7fg 3-4ft
PG,"Douglas, Toney",22,"$3,300",NEW ORLEANS PELICANS,@ was, 89-109,25:31,   11pt 4rb 1as 2st 1trey 2-8fg 6-7ft
