position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",69.5,"$11,400",HOUSTON ROCKETS,@ sac, 113-109,48,   44pt 4rb 8as 3st 1bl 2to 3trey 14-32fg 13-15ft
PG,"Westbrook, Russell^",46.75,"$10,700",OKLAHOMA CITY THUNDER,v cle, 103-94,36,   26pt 7rb 8as 1st 4to 12-24fg 2-2ft
PG,"Collison, Darren^",42.25,"$6,800",SACRAMENTO KINGS,v hou, 109-113,42,   24pt 3rb 7as 3st 6to 2trey 10-20fg 2-2ft
PG,"Beverley, Patrick^",39.5,"$5,600",HOUSTON ROCKETS,@ sac, 113-109,40,   15pt 10rb 5as 1st 2to 4trey 5-12fg 1-4ft
PG,"Irving, Kyrie^",36.75,"$9,200",CLEVELAND CAVALIERS,@ okc, 94-103,40,   20pt 3rb 6as 2st 1to 1trey 7-21fg 5-6ft
PG,"Dellavedova, Matthew^",28.75,"$3,000",CLEVELAND CAVALIERS,@ okc, 94-103,34,   14pt 5rb 4as 1st 3to 4trey 5-8fg 0-0ft
SG,"McLemore, Ben^",26,"$5,100",SACRAMENTO KINGS,v hou, 109-113,46,   21pt 2rb 2as 3to 2trey 9-15fg 1-3ft
SG,"Lamb, Jeremy",25.5,"$4,000",OKLAHOMA CITY THUNDER,v cle, 103-94,19,   9pt 4rb 2as 3st 1bl 1trey 3-9fg 2-2ft
PG,"Jackson, Reggie",22.5,"$6,100",OKLAHOMA CITY THUNDER,v cle, 103-94,26,   13pt 4rb 3as 1to 1trey 5-11fg 2-2ft
SG,"Waiters, Dion",21.25,"$3,500",CLEVELAND CAVALIERS,@ okc, 94-103,26,   14pt 1rb 4as 2to 2trey 5-13fg 2-2ft
SG,"Morrow, Anthony",18.5,"$3,300",OKLAHOMA CITY THUNDER,v cle, 103-94,26,   11pt 2rb 1as 1st 3trey 4-8fg 0-0ft
SG,"Terry, Jason",14,"$5,800",HOUSTON ROCKETS,@ sac, 113-109,35,   13pt 1to 3trey 4-12fg 2-2ft
PG,"Daniels, Troy",8,"$3,000",HOUSTON ROCKETS,@ sac, 113-109,12,   6pt 1as 1to 2trey 2-5fg 0-0ft
PG,"Sessions, Ramon",8,"$3,000",SACRAMENTO KINGS,v hou, 109-113,11,   4pt 2rb 1as 2-4fg 0-0ft
SG,"Johnson, Nick",6.5,"$4,200",HOUSTON ROCKETS,@ sac, 113-109,8,   2pt 4rb 1to 1-3fg 0-0ft
SG,"Roberson, Andre^",6.5,"$3,300",OKLAHOMA CITY THUNDER,v cle, 103-94,15,   4pt 2rb 2-3fg 0-0ft
SG,"Jones, James",5.75,"$3,000",CLEVELAND CAVALIERS,@ okc, 94-103,14,   3pt 1rb 1as 0-4fg 3-3ft
SG,"Stauskas, Nik",5,"$3,000",SACRAMENTO KINGS,v hou, 109-113,14,   3pt 2as 3to 1trey 1-2fg 0-0ft
SG,"Harris, Joe",0,"$3,000",CLEVELAND CAVALIERS,@ okc, 94-103,7,   0pt 0-1fg 0-0ft
PG,"Price, A.J.",0,"$3,000",CLEVELAND CAVALIERS,@ okc, 94-103,2,   0pt 0-0fg 0-0ft
PF,"Love, Kevin^",46,"$9,300",CLEVELAND CAVALIERS,@ okc, 94-103,39,   18pt 16rb 2as 1st 1bl 3to 2trey 5-13fg 6-8ft
SF,"Durant, Kevin^",41,"$10,500",OKLAHOMA CITY THUNDER,v cle, 103-94,30,   19pt 6rb 5as 2st 2bl 3to 1trey 6-14fg 6-6ft
SF,"Gay, Rudy^",39.5,"$8,900",SACRAMENTO KINGS,v hou, 109-113,40,   13pt 8rb 8as 3st 4to 1trey 4-18fg 4-4ft
PF,"Thompson, Jason^",36.75,"$4,600",SACRAMENTO KINGS,v hou, 109-113,35,   13pt 15rb 1as 1st 2-4fg 9-11ft
PF,"Thompson, Tristan",35.75,"$5,100",CLEVELAND CAVALIERS,@ okc, 94-103,30,   14pt 13rb 1as 2bl 3to 4-8fg 6-8ft
SF,"Ariza, Trevor^",30.25,"$6,500",HOUSTON ROCKETS,@ sac, 113-109,43,   15pt 7rb 3st 2to 3trey 4-13fg 4-4ft
SF,"Williams, Derrick",25.25,"$3,500",SACRAMENTO KINGS,v hou, 109-113,34,   17pt 5rb 1as 1to 2trey 5-12fg 5-6ft
PF,"Dorsey, Joey",24.75,"$3,800",HOUSTON ROCKETS,@ sac, 113-109,33,   0pt 9rb 2as 5st 1bl 3to 0-2fg 0-4ft
PF,"Motiejunas, Donatas^",22.75,"$5,400",HOUSTON ROCKETS,@ sac, 113-109,30,   14pt 3rb 1as 1st 1bl 1to 6-11fg 2-2ft
PF,"Ibaka, Serge^",12,"$7,200",OKLAHOMA CITY THUNDER,v cle, 103-94,26,   7pt 1as 2bl 2to 1trey 3-6fg 0-0ft
PF,"Landry, Carl",11.25,"$4,000",SACRAMENTO KINGS,v hou, 109-113,18,   7pt 1rb 2bl 2to 3-5fg 1-2ft
SF,"Marion, Shawn^",5.25,"$3,600",CLEVELAND CAVALIERS,@ okc, 94-103,21,   2pt 3rb 1to 1-6fg 0-2ft
C,"Adams, Steven^",24.5,"$3,900",OKLAHOMA CITY THUNDER,v cle, 103-94,22,   8pt 10rb 2bl 2-5fg 4-4ft
C,"Varejao, Anderson^",23,"$5,000",CLEVELAND CAVALIERS,@ okc, 94-103,27,   9pt 6rb 2as 1st 1bl 1to 4-11fg 1-1ft
