position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",49.25,"$10,800",OKLAHOMA CITY THUNDER,v mem, 105-89,32,   24pt 9rb 9as 1st 4to 1trey 4-15fg 15-15ft
PG,"Curry, Stephen^",48.75,"$10,300",GOLDEN STATE WARRIORS,@ min, 94-91,36,   25pt 5rb 8as 3st 3to 2trey 9-23fg 5-5ft
SG,"Green, Danny^",45.5,"$4,700",SAN ANTONIO SPURS,@ det, 104-87,31,   19pt 8rb 4as 2st 2bl 5trey 7-13fg 0-0ft
PG,"Rubio, Ricky^",41.75,"$5,500",MINNESOTA TIMBERWOLVES,v gsw, 91-94,32,   18pt 9rb 5as 3st 4to 2trey 7-16fg 2-2ft
SG,"Williams, Louis",41.5,"$4,000",TORONTO RAPTORS,v was, 95-93,34,   27pt 4rb 1as 2st 1bl 4trey 8-16fg 7-7ft
PG,"Paul, Chris^",41,"$9,600",LOS ANGELES CLIPPERS,v hou, 110-95,37,   12pt 6rb 12as 2st 5to 1trey 4-14fg 3-4ft
PG,"Hill, George^",39.75,"$4,900",INDIANA PACERS,@ nor, 106-93,29,   17pt 3rb 9as 2st 1to 4trey 6-11fg 1-1ft
PG,"Wall, John^",38,"$9,000",WASHINGTON WIZARDS,@ tor, 93-95,36,   21pt 4rb 8as 1st 5to 1trey 7-15fg 6-8ft
SG,"Middleton, Khris^",38,"$6,300",MILWAUKEE BUCKS,v sac, 111-103,30,   15pt 10rb 3as 2st 1trey 4-11fg 6-6ft
SG,"Matthews, Wes^",35.75,"$5,800",PORTLAND TRAIL BLAZERS,v lal, 102-86,29,   20pt 5rb 3as 2st 1to 3trey 7-14fg 3-3ft
PG,"Turner, Evan^",35.25,"$4,800",BOSTON CELTICS,v atl, 89-88,31,   12pt 7rb 9as 1st 2to 4-11fg 4-4ft
SG,"DeRozan, DeMar^",34.75,"$7,000",TORONTO RAPTORS,v was, 95-93,35,   23pt 3rb 2as 3st 3to 1trey 6-18fg 10-10ft
PG,"Knight, Brandon^",34.5,"$7,400",MILWAUKEE BUCKS,v sac, 111-103,33,   20pt 6rb 5as 4to 3trey 8-14fg 1-2ft
SG,"Oladipo, Victor^",33.75,"$6,700",ORLANDO MAGIC,v nyk, 89-83,38,   19pt 5rb 4as 1st 1bl 3to 4-11fg 11-11ft
PG,"Augustin, D.J.^",33.25,"$7,200",DETROIT PISTONS,v sas, 87-104,34,   22pt 3rb 6as 5to 2trey 8-18fg 4-4ft
SG,"Mayo, O.J.",33.25,"$4,300",MILWAUKEE BUCKS,v sac, 111-103,25,   21pt 3rb 4as 1st 1to 2trey 6-14fg 7-7ft
PG,"Irving, Kyrie^",33,"$8,200",CLEVELAND CAVALIERS,v mia, 113-93,38,   15pt 4rb 6as 2st 3to 3trey 5-14fg 2-2ft
PG,"Burke, Trey",32.5,"$4,500",UTAH JAZZ,@ dal, 82-87,27,   16pt 6rb 4as 1st 2to 4trey 6-15fg 0-0ft
PG,"Barea, Jose^",32.5,"$4,900",DALLAS MAVERICKS,v uta, 87-82,35,   22pt 4rb 3as 2to 4trey 8-15fg 2-2ft
SG,"Crawford, Jamal",32.25,"$5,500",LOS ANGELES CLIPPERS,v hou, 110-95,32,   20pt 3rb 3as 2st 1to 1trey 6-15fg 7-8ft
SG,"Smith, J.R.^",31.5,"$4,400",CLEVELAND CAVALIERS,v mia, 113-93,33,   10pt 4rb 7as 3st 2to 2trey 4-10fg 0-0ft
SG,"Martin, Kevin^",31.25,"$6,100",MINNESOTA TIMBERWOLVES,v gsw, 91-94,36,   21pt 5rb 1as 1st 2to 3trey 9-19fg 0-0ft
PG,"Clarkson, Jordan^",31,"$5,100",LOS ANGELES LAKERS,@ por, 86-102,27,   17pt 6rb 4as 1trey 6-14fg 4-4ft
PG,"Lowry, Kyle^",31,"$7,200",TORONTO RAPTORS,v was, 95-93,32,   13pt 4rb 6as 1st 1bl 3to 3trey 5-12fg 0-0ft
SG,"Redick, J.J.^",30.25,"$3,300",LOS ANGELES CLIPPERS,v hou, 110-95,37,   20pt 3rb 4as 1to 2trey 9-16fg 0-0ft
PG,"Lillard, Damian^",29.25,"$8,700",PORTLAND TRAIL BLAZERS,v lal, 102-86,28,   15pt 1rb 8as 1st 2to 5-8fg 5-5ft
SG,"Ellington, Wayne^",29,"$4,900",LOS ANGELES LAKERS,@ por, 86-102,34,   16pt 8rb 1as 1st 3to 2trey 6-14fg 2-2ft
PG,"Chalmers, Mario^",28.5,"$4,600",MIAMI HEAT,@ cle, 93-113,38,   18pt 2rb 3as 2st 3to 2trey 6-16fg 4-5ft
SG,"Harden, James^",27.75,"$10,300",HOUSTON ROCKETS,@ lac, 95-110,36,   9pt 5rb 6as 3st 5to 3-12fg 3-5ft
PG,"Douglas, Toney",27.25,"$3,000",NEW ORLEANS PELICANS,v ind, 93-106,25,   14pt 1rb 7as 1st 2to 1trey 5-9fg 3-6ft
PG,"Parker, Tony^",27.25,"$4,900",SAN ANTONIO SPURS,@ det, 104-87,32,   17pt 3rb 6as 5to 6-10fg 5-5ft
