position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Irving, Kyrie^",58.75,"$7,200",CLEVELAND CAVALIERS,v sac, 120-100,35:00,   32pt 3rb 12as 1bl 2to 5trey 13-21fg 1-1ft
PG,"Walker, Kemba^",57.75,"$8,100",CHARLOTTE HORNETS,v chi, 108-91,36:23,   30pt 7rb 8as 3st 2to 4trey 8-19fg 10-13ft
PG,"Holiday, Jrue",55,"$6,900",NEW ORLEANS PELICANS,@ min, 116-102,27:56,   27pt 6rb 9as 3st 1to 3trey 11-23fg 2-2ft
PG,"Westbrook, Russell^",53,"$11,300",OKLAHOMA CITY THUNDER,@ pho, 122-106,36:14,   29pt 8rb 8as 2st 6to 2trey 8-19fg 11-12ft
PG,"Lillard, Damian^",50,"$9,000",PORTLAND TRAIL BLAZERS,@ mem, 112-106,42:40,   33pt 4rb 5as 1st 1bl 4to 5trey 9-22fg 10-12ft
PG,"Rondo, Rajon^",44.5,"$8,000",SACRAMENTO KINGS,@ cle, 100-120,32:46,   7pt 8rb 16as 3st 6to 1trey 1-8fg 4-8ft
PG,"Paul, Chris^",43.5,"$9,500",LOS ANGELES CLIPPERS,@ phi, 98-92,39:39,   19pt 6rb 7as 4st 3to 5-18fg 9-10ft
PG,"Payton, Elfrid^",43.5,"$5,000",ORLANDO MAGIC,@ atl, 117-110,41:22,   20pt 4rb 7as 3st 1bl 2to 2trey 8-15fg 2-4ft
PG,"Lowry, Kyle^",43.25,"$8,700",TORONTO RAPTORS,@ det, 103-89,37:45,   25pt 3rb 7as 2st 2to 2trey 9-14fg 5-5ft
SG,"McCollum, C.J.^",41.25,"$7,100",PORTLAND TRAIL BLAZERS,@ mem, 112-106,38:04,   21pt 3rb 6as 3st 1bl 2to 1trey 10-24fg
PG,"Russell, D'Angelo",39.75,"$4,600",LOS ANGELES LAKERS,@ ind, 87-89,32:20,   16pt 5rb 5as 4st 1bl 1to 1trey 6-18fg 3-4ft
PG,"Smith, Ishmael^",38.25,"$7,100",PHILADELPHIA 76ERS,v lac, 92-98,33:25,   16pt 9rb 5as 2st 2to 1trey 7-24fg 1-1ft
PG,"Conley, Mike^",36.25,"$6,100",MEMPHIS GRIZZLIES,v por, 106-112,33:22,   27pt 3rb 3as 1st 4to 2trey 10-17fg 5-6ft
SG,"Crawford, Jamal",35.25,"$4,900",LOS ANGELES CLIPPERS,@ phi, 98-92,39:06,   23pt 3rb 3as 2st 1to 1trey 9-21fg 4-5ft
SG,"Smith, J.R.^",35,"$5,500",CLEVELAND CAVALIERS,v sac, 120-100,30:49,   22pt 4rb 2as 1st 6trey 8-18fg
SG,"DeRozan, DeMar^",34.75,"$8,000",TORONTO RAPTORS,@ det, 103-89,33:16,   17pt 7rb 6as 1st 4to 5-14fg 7-8ft
SG,"Goodwin, Archie^",34.5,"$5,900",PHOENIX SUNS,v okc, 106-122,42:07,   20pt 4rb 7as 2to 6-14fg 8-10ft
PG,"Teague, Jeff^",34.25,"$6,000",ATLANTA HAWKS,v orl, 110-117,34:18,   21pt 3rb 5as 1st 3to 3trey 7-18fg 4-7ft
SG,"Fournier, Evan^",32.25,"$4,500",ORLANDO MAGIC,@ atl, 117-110,42:16,   16pt 3rb 4as 3st 2to 3trey 6-11fg 1-1ft
SG,"Ross, Terrence",32,"$4,200",TORONTO RAPTORS,@ det, 103-89,29:21,   18pt 4rb 2as 2st 4trey 7-13fg
SG,"Korver, Kyle^",31.25,"$4,100",ATLANTA HAWKS,v orl, 110-117,35:54,   16pt 3rb 4as 2st 1to 4trey 6-8fg
PG,"Hill, George^",31.25,"$5,700",INDIANA PACERS,v lal, 89-87,34:31,   15pt 1rb 6as 3st 2to 2trey 5-11fg 3-4ft
