position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",42.75,"$10,300",OKLAHOMA CITY THUNDER,v uta, 113-91,27:15,   15pt 7rb 9as 3st 2to 1trey 6-15fg 2-3ft
PG,"Paul, Chris^",41.75,"$9,500",LOS ANGELES CLIPPERS,v por, 96-94,30:56,   25pt 5rb 7as 1st 4to 8-15fg 9-9ft
PG,"Rose, Derrick^",41,"$5,800",CHICAGO BULLS,@ nyk, 94-106,38:58,   30pt 2rb 3as 2st 1to 1trey 13-23fg 3-4ft
PG,"Lillard, Damian^",35.25,"$9,000",PORTLAND TRAIL BLAZERS,@ lac, 94-96,35:13,   18pt 3rb 8as 1st 3to 2trey 4-16fg 8-9ft
SG,"Butler, Jimmy^",33.75,"$7,200",CHICAGO BULLS,@ nyk, 94-106,38:59,   19pt 3rb 3as 3st 1bl 4to 1trey 7-15fg 4-6ft
PG,"Calderon, Jose^",33.75,"$3,500",NEW YORK KNICKS,v chi, 106-94,32:59,   12pt 7rb 7as 1st 2to 3trey 4-9fg 1-2ft
SG,"Crawford, Jamal",32.25,"$4,300",LOS ANGELES CLIPPERS,v por, 96-94,33:09,   25pt 1rb 2as 1st 1to 3trey 11-21fg
SG,"McCollum, C.J.^",30.5,"$6,700",PORTLAND TRAIL BLAZERS,@ lac, 94-96,36:44,   17pt 6as 3st 4to 1trey 6-12fg 4-6ft
SG,"Waiters, Dion",30,"$3,300",OKLAHOMA CITY THUNDER,v uta, 113-91,29:23,   17pt 2rb 3as 3st 1to 1trey 8-16fg 0-2ft
PG,"Larkin, Shane^",29.75,"$3,000",BROOKLYN NETS,v cle, 104-95,30:45,   16pt 3rb 7as 2to 1trey 7-10fg 1-2ft
PG,"Douglas, Toney^",29.75,"$5,100",NEW ORLEANS PELICANS,@ ind, 84-92,28:43,   13pt 5rb 3as 3st 1to 1trey 5-13fg 2-2ft
PG,"Frazier, Tim",29.25,"$3,700",NEW ORLEANS PELICANS,@ ind, 84-92,28:40,   18pt 5rb 5as 6to 1trey 7-11fg 3-3ft
SG,"Ellis, Monta^",28,"$6,100",INDIANA PACERS,v nor, 92-84,31:53,   9pt 4rb 4as 3st 1bl 1to 1trey 3-12fg 2-2ft
SG,"Hollis-Jefferson, Rondae",27.75,"$3,700",BROOKLYN NETS,v cle, 104-95,16:31,   10pt 7rb 2as 3st 5-8fg
PG,"Irving, Kyrie^",25.75,"$6,800",CLEVELAND CAVALIERS,@ bkn, 95-104,36:11,   13pt 5rb 4as 1trey 6-22fg
PG,"Hill, George^",23.5,"$5,000",INDIANA PACERS,v nor, 92-84,32:38,   6pt 4rb 8as 1bl 5to 2trey 2-6fg
PG,"Sloan, Donald",22,"$3,700",BROOKLYN NETS,v cle, 104-95,17:15,   5pt 6rb 6as 1trey 2-3fg
SG,"Brown, Markel",22,"$3,000",BROOKLYN NETS,v cle, 104-95,13:19,   9pt 4rb 1as 1st 2bl 1trey 3-4fg 2-2ft
SG,"Vujacic, Sasha^",19.25,"$3,200",NEW YORK KNICKS,v chi, 106-94,18:53,   9pt 1rb 3as 2st 2to 3trey 3-5fg
PG,"Burke, Trey",18.75,"$3,000",UTAH JAZZ,@ okc, 91-113,12:00,   17pt 1rb 1trey 5-9fg 6-7ft
PG,"Mack, Shelvin^",18,"$6,300",UTAH JAZZ,@ okc, 91-113,24:25,   6pt 2rb 4as 3st 5to 3-9fg
SG,"Redick, J.J.^",18,"$4,900",LOS ANGELES CLIPPERS,v por, 96-94,25:09,   11pt 4rb 1st 1to 1trey 5-11fg
SG,"Afflalo, Arron",17.25,"$4,200",NEW YORK KNICKS,v chi, 106-94,29:07,   11pt 3rb 2as 2to 1trey 5-9fg
SG,"Crabbe, Allen",16.5,"$3,100",PORTLAND TRAIL BLAZERS,@ lac, 94-96,29:30,   7pt 4rb 3as 2to 2trey 2-11fg 1-2ft
SG,"Hood, Rodney^",15.5,"$5,100",UTAH JAZZ,@ okc, 91-113,28:49,   11pt 2rb 1as 1to 2trey 4-9fg 1-1ft
SG,"Smith, J.R.^",15.5,"$4,500",CLEVELAND CAVALIERS,@ bkn, 95-104,31:35,   8pt 2rb 2as 1st 2to 2trey 3-10fg
SG,"Holiday, Justin",15.25,"$3,000",CHICAGO BULLS,@ nyk, 94-106,13:16,   5pt 5rb 1as 1st 1trey 2-4fg
SG,"Galloway, Langston",14.5,"$3,600",NEW YORK KNICKS,v chi, 106-94,15:47,   6pt 4rb 1as 1bl 1-2fg 4-4ft
SG,"Henderson, Gerald",14.25,"$3,300",PORTLAND TRAIL BLAZERS,@ lac, 94-96,23:36,   9pt 3rb 1st 2to 1trey 3-8fg 2-4ft
PG,"Lawson, Ty",13.75,"$3,000",INDIANA PACERS,v nor, 92-84,15:22,   4pt 1rb 2as 3st 1to 2-6fg
SG,"Rivers, Austin",13.75,"$3,000",LOS ANGELES CLIPPERS,v por, 96-94,24:47,   6pt 3rb 2as 1bl 2to 3-7fg
SG,"Kilpatrick, Sean",13.5,"$3,300",BROOKLYN NETS,v cle, 104-95,22:07,   10pt 1as 1st 4-13fg 2-2ft
PG,"Brooks, Aaron",13.25,"$3,000",CHICAGO BULLS,@ nyk, 94-106,17:31,   6pt 3rb 1as 1st 3-8fg
SG,"Bogdanovic, Bojan^",13.25,"$5,500",BROOKLYN NETS,v cle, 104-95,25:53,   12pt 1rb 3to 3trey 4-11fg 1-2ft
SG,"Ingles, Joe",12.75,"$3,000",UTAH JAZZ,@ okc, 91-113,19:26,   0pt 7rb 2as 1st 2to 0-2fg
