position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Harden, James^",58,"$10,100",HOUSTON ROCKETS,v uta, 122-90,32:41,   29pt 8rb 10as 1bl 3to 4trey 11-26fg 3-3ft
PG,"Westbrook, Russell^",54,"$10,300",OKLAHOMA CITY THUNDER,@ por, 99-104,37:43,   24pt 10rb 10as 4to 8-17fg 8-8ft
PG,"Lillard, Damian^",46.5,"$8,400",PORTLAND TRAIL BLAZERS,v okc, 104-99,38:47,   30pt 4rb 4as 3st 6to 5trey 9-21fg 7-8ft
PG,"Irving, Kyrie^",40.25,"$8,100",BOSTON CELTICS,v ind, 84-74,33:59,   20pt 5rb 7as 2st 3to 2trey 6-17fg 6-6ft
PG/SG,"McCollum, C.J.^",36,"$5,800",PORTLAND TRAIL BLAZERS,v okc, 104-99,36:57,   24pt 6rb 3as 3to 3trey 9-24fg 3-5ft
PG,"Rubio, Ricky^",31.25,"$5,900",UTAH JAZZ,@ hou, 90-122,31:33,   15pt 3rb 6as 2st 2to 1trey 5-11fg 4-4ft
PG,"Paul, Chris^",30.25,"$6,900",HOUSTON ROCKETS,v uta, 122-90,31:48,   14pt 3rb 7as 1st 1bl 4to 7-12fg
PG,"Bledsoe, Eric^",29.25,"$6,200",MILWAUKEE BUCKS,v det, 121-86,25:02,   15pt 3rb 5as 1st 2trey 5-9fg 3-4ft
PG/SG,"Mitchell, Donovan^",26.25,"$8,200",UTAH JAZZ,@ hou, 90-122,35:17,   19pt 5rb 1st 5to 3trey 7-18fg 2-3ft
PG/SG,"Hill, George",25.25,"$3,700",MILWAUKEE BUCKS,v det, 121-86,23:20,   16pt 3rb 2as 1st 1trey 6-11fg 3-3ft
PG/SG,"Schroder, Dennis",23.75,"$5,500",OKLAHOMA CITY THUNDER,@ por, 99-104,36:12,   11pt 5rb 3as 1st 5-17fg 1-2ft
PG/SG,"Jackson, Reggie^",22.25,"$5,000",DETROIT PISTONS,@ mil, 86-121,21:33,   12pt 1rb 5as 1st 1to 6-14fg
PG,"Smith, Ishmael",19.25,"$3,900",DETROIT PISTONS,@ mil, 86-121,22:41,   4pt 1rb 6as 2st 1bl 2to 2-6fg
PG/SG,"Joseph, Cory",19,"$4,200",INDIANA PACERS,@ bos, 74-84,23:05,   14pt 2rb 1as 2trey 5-9fg 2-2ft
