position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Beal, Bradley^",61.75,"$8,500",WASHINGTON WIZARDS,@ bos, 125-124,47:24,   34pt 7rb 9as 2st 1bl 4to 3trey 14-27fg 3-6ft
PG/SG,"Rozier, Terry^",51.75,"$7,100",BOSTON CELTICS,v was, 124-125,47:44,   21pt 5rb 9as 2st 3bl 2to 4trey 8-21fg 1-3ft
PG/SG,"Augustin, D.J.^",47.25,"$4,800",ORLANDO MAGIC,v mil, 126-117,36:09,   32pt 3rb 4as 2st 3to 6trey 9-15fg 8-8ft
PG/SG,"Bledsoe, Eric^",45,"$7,400",MILWAUKEE BUCKS,@ orl, 117-126,31:32,   20pt 2rb 8as 4st 1bl 2to 3trey 8-16fg 1-2ft
PG,"Dragic, Goran^",40,"$7,200",MIAMI HEAT,@ sac, 119-123,38:59,   33pt 2rb 3as 3to 3trey 11-21fg 8-9ft
PG,"Ball, Lonzo^",37.75,"$7,600",LOS ANGELES LAKERS,@ gsw, 106-117,38:49,   8pt 5rb 11as 3st 1bl 3to 1trey 3-11fg 1-3ft
PG/SG,"Thomas, Isaiah^",34.25,"$6,300",LOS ANGELES LAKERS,@ gsw, 106-117,36:37,   20pt 1rb 7as 1st 4to 5trey 6-14fg 3-3ft
SG,"Young, Nick^",27.25,"$3,200",GOLDEN STATE WARRIORS,v lal, 117-106,31:20,   18pt 3rb 2as 1st 2to 3trey 6-13fg 3-3ft
PG,"Fox, De'Aaron^",26.5,"$5,300",SACRAMENTO KINGS,v mia, 123-119,35:25,   20pt 2rb 3as 1to 9-14fg 2-5ft
PG/SG,"Johnson, Tyler^",25.75,"$5,000",MIAMI HEAT,@ sac, 119-123,28:15,   14pt 5rb 2as 1st 3to 4trey 5-10fg
PG/SG,"Satoransky, Tomas^",25.5,"$5,700",WASHINGTON WIZARDS,@ bos, 125-124,34:33,   10pt 2rb 6as 2st 4-8fg 2-2ft
PG,"Larkin, Shane",22.75,"$3,600",BOSTON CELTICS,v was, 124-125,24:13,   11pt 1rb 4as 2st 1trey 4-8fg 2-2ft
PG/SG,"Mack, Shelvin",21.25,"$4,100",ORLANDO MAGIC,v mil, 126-117,27:19,   7pt 3rb 6as 1st 2to 1trey 3-8fg
PG/SG,"Livingston, Shaun",20,"$3,400",GOLDEN STATE WARRIORS,v lal, 117-106,20:20,   13pt 4rb 2st 4to 6-8fg 1-1ft
PG,"Mason III, Frank",19,"$4,000",SACRAMENTO KINGS,v mia, 123-119,17:35,   11pt 4rb 2as 3-6fg 5-6ft
PG/SG,"Ennis, Tyler",17.25,"$3,000",LOS ANGELES LAKERS,@ gsw, 106-117,12:28,   12pt 1rb 1as 1st 1trey 5-6fg 1-2ft
PG,"Cook, Quinn^",17,"$3,300",GOLDEN STATE WARRIORS,v lal, 117-106,27:40,   13pt 2rb 1as 1to 1trey 5-11fg 2-2ft
PG/SG,"Terry, Jason",15.25,"$3,300",MILWAUKEE BUCKS,@ orl, 117-126,24:08,   5pt 1rb 2as 2st 1bl 1to 1trey 2-4fg
PG/SG,"Caruso, Alex",12.25,"$3,000",LOS ANGELES LAKERS,@ gsw, 106-117,20:51,   4pt 1rb 3st 1bl 2to 2-2fg
PG/SG,"Sessions, Ramon",12,"$3,000",WASHINGTON WIZARDS,@ bos, 125-124,17:28,   2pt 2rb 4as 1bl 1to 1-4fg
SG,"Meeks, Jodie",11,"$3,300",WASHINGTON WIZARDS,@ bos, 125-124,12:07,   8pt 2rb 1trey 3-7fg 1-2ft
PG/SG,"Purvis, Rodney",7,"$3,000",ORLANDO MAGIC,v mil, 126-117,5:41,   5pt 1bl 1to 1trey 2-3fg
PG/SG,"Jennings, Brandon",4.25,"$4,400",MILWAUKEE BUCKS,@ orl, 117-126,8:31,   2pt 1rb 1as 1to 1-3fg
SG,"Brown, Sterling",0,"$3,600",MILWAUKEE BUCKS,@ orl, 117-126,9:32,   0pt 0-2fg
PG,"Irving, Kyrie",0,"$8,000",BOSTON CELTICS,v was, 124-125,DNP,   
PG,"Frazier, Tim",0,"$3,200",WASHINGTON WIZARDS,@ bos, 125-124,DNP,   
PG/SG,"Shumpert, Iman",0,"$3,000",SACRAMENTO KINGS,v mia, 123-119,DNP,   
SG,"Allen, Kadeem",0,"$3,000",BOSTON CELTICS,v was, 124-125,DNP,   
SG,"Robinson, Devin",0,"$3,000",WASHINGTON WIZARDS,@ bos, 125-124,NA,   
PG/SG,"Curry, Stephen",0,"$9,500",GOLDEN STATE WARRIORS,v lal, 117-106,NA,   
PG/SF,"Waiters, Dion",0,"$3,000",MIAMI HEAT,@ sac, 119-123,NA,   
PG/SG,"Walton Jr., Derrick",0,"$3,000",MIAMI HEAT,@ sac, 119-123,NA,   
SG,"Thompson, Klay",0,"$6,700",GOLDEN STATE WARRIORS,v lal, 117-106,NA,   
PG/SG,"Wade, Dwyane",0,"$5,000",MIAMI HEAT,@ sac, 119-123,NA,   
PG,"Wall, John",0,"$7,000",WASHINGTON WIZARDS,@ bos, 125-124,NA,   
PG/SF,"McCaw, Patrick",0,"$3,000",GOLDEN STATE WARRIORS,v lal, 117-106,NA,   
PG/SG,"Brogdon, Malcolm",0,"$4,500",MILWAUKEE BUCKS,@ orl, 117-126,NA,   
SG,"Munford, Xavier",0,"$3,000",MILWAUKEE BUCKS,@ orl, 117-126,NA,   
SG,"Bird, Jabari",0,"$3,000",BOSTON CELTICS,v was, 124-125,NA,   
SG,"Payton, Gary",0,"$3,000",LOS ANGELES LAKERS,@ gsw, 106-117,NA,   
PG/SG,"Dellavedova, Matthew",0,"$3,700",MILWAUKEE BUCKS,@ orl, 117-126,NA,   
SF/PF,"Antetokounmpo, Giannis^",68,"$10,600",MILWAUKEE BUCKS,@ orl, 117-126,40:27,   38pt 10rb 7as 3st 2to 1trey 16-29fg 5-5ft
SF/PF,"Morris, Marcus^",48.75,"$5,600",BOSTON CELTICS,v was, 124-125,44:11,   31pt 9rb 1as 2st 2to 4trey 11-22fg 5-7ft
SG/SF,"Simmons, Jonathon^",46.5,"$5,900",ORLANDO MAGIC,v mil, 126-117,37:58,   35pt 4rb 3as 3to 7trey 11-22fg 6-7ft
SF/PF,"Durant, Kevin^",45.25,"$11,400",GOLDEN STATE WARRIORS,v lal, 117-106,35:23,   26pt 5rb 6as 2st 1bl 5to 1trey 10-19fg 5-5ft
SG/SF,"Hield, Buddy",43,"$5,200",SACRAMENTO KINGS,v mia, 123-119,31:24,   24pt 6rb 3as 2st 1bl 2trey 9-16fg 4-4ft
SF/PF,"Porter, Otto^",40.75,"$6,500",WASHINGTON WIZARDS,@ bos, 125-124,42:25,   18pt 11rb 1as 3st 3to 3trey 5-12fg 5-6ft
