position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"Davis, Anthony^",68.25,N/A,NEW ORLEANS PELICANS,@ chi, 108-95,34:01,   37pt 15rb 3as 3st 1bl 4to 1trey 7-19fg 22-23ft
NA,"Curry, Stephen^",68,N/A,GOLDEN STATE WARRIORS,@ min, 142-110,30:58,   40pt 6rb 8as 3st 1to 6trey 13-20fg 8-9ft
NA,"Cousins, DeMarcus^",50.25,N/A,NEW ORLEANS PELICANS,@ chi, 108-95,36:16,   22pt 9rb 9as 2bl 3to 2trey 8-19fg 4-5ft
NA,"Lillard, Damian^",47.75,N/A,PORTLAND TRAIL BLAZERS,@ lac, 134-106,26:06,   35pt 3rb 3as 2st 3to 4trey 9-17fg 13-13ft
NA,"Thompson, Klay^",46.5,N/A,GOLDEN STATE WARRIORS,@ min, 142-110,32:53,   28pt 2rb 6as 2st 2to 8trey 10-17fg
NA,"Randle, Julius",42.5,N/A,LOS ANGELES LAKERS,v sac, 75-69,27:30,   17pt 10rb 3as 3st 1bl 3to 1trey 7-12fg 2-4ft
NA,"Aldridge, LaMarcus^",41.5,N/A,SAN ANTONIO SPURS,v den, 122-100,31:26,   21pt 8rb 6as 1bl 2to 1trey 9-16fg 2-2ft
NA,"Holiday, Jrue^",38.75,N/A,NEW ORLEANS PELICANS,@ chi, 108-95,30:10,   19pt 5rb 3as 3st 2bl 3to 1trey 8-12fg 2-2ft
NA,"Felder, Kay^",37,N/A,CLEVELAND CAVALIERS,@ was, 94-102,36:04,   12pt 2rb 11as 3st 4to 1trey 5-13fg 1-1ft
NA,"Russell, D'Angelo^",36.75,N/A,BROOKLYN NETS,v nyk, 117-83,25:59,   16pt 3rb 7as 3st 1bl 4to 1trey 7-14fg 1-1ft
NA,"Jokic, Nikola^",36.75,N/A,DENVER NUGGETS,@ sas, 100-122,24:28,   19pt 7rb 4as 1st 1bl 3to 1trey 7-13fg 4-4ft
NA,"George, Paul^",36.25,N/A,OKLAHOMA CITY THUNDER,v , 86-,38:41,   22pt 7rb 2as 1bl 2to 3trey 5-17fg 9-9ft
NA,"Anthony, Carmelo^",35.75,N/A,OKLAHOMA CITY THUNDER,v , 86-,31:10,   19pt 7rb 2as 2st 2to 4trey 6-19fg 3-4ft
NA,"Hernangomez, Guillermo^",35,N/A,NEW YORK KNICKS,@ bkn, 83-117,21:45,   17pt 12rb 2as 3to 5-9fg 7-11ft
NA,"Ware, Casper^",34.5,N/A,,@ okc, 85-86,38:42,   20pt 6rb 3as 1st 5to 6trey 6-19fg 2-3ft
NA,"McCollum, C.J.^",33.75,N/A,PORTLAND TRAIL BLAZERS,@ lac, 134-106,26:53,   20pt 3rb 2as 2st 1bl 2to 4trey 6-13fg 4-4ft
NA,"Butler, Jimmy^",33.75,N/A,MINNESOTA TIMBERWOLVES,v gsw, 110-142,28:55,   15pt 5rb 6as 2st 1to 3-6fg 9-10ft
NA,"Jordan, DeAndre^",33,N/A,LOS ANGELES CLIPPERS,v por, 106-134,21:42,   12pt 14rb 1st 4-6fg 4-8ft
NA,"Roberson, Andre^",32.75,N/A,OKLAHOMA CITY THUNDER,v , 86-,26:19,   9pt 9rb 3as 2st 2bl 2-5fg 5-9ft
NA,"Barton, Will",32.25,N/A,DENVER NUGGETS,@ sas, 100-122,26:03,   16pt 1rb 3as 3st 2bl 3to 4trey 6-11fg 0-1ft
NA,"Griffin, Blake^",32,N/A,LOS ANGELES CLIPPERS,v por, 106-134,23:51,   15pt 4rb 6as 2st 5to 3trey 4-9fg 4-4ft
NA,"Millsap, Paul^",31.75,N/A,DENVER NUGGETS,@ sas, 100-122,25:28,   13pt 7rb 3as 2st 1bl 1to 2-11fg 9-9ft
NA,"Nurkic, Jusuf^",30.75,N/A,PORTLAND TRAIL BLAZERS,@ lac, 134-106,24:12,   13pt 9rb 1as 2st 1bl 2to 6-9fg 1-2ft
NA,"Green, Jeff^",30.25,N/A,CLEVELAND CAVALIERS,@ was, 94-102,24:02,   19pt 7rb 1as 1bl 3to 1trey 8-14fg 2-2ft
NA,"Durant, Kevin^",29.5,N/A,GOLDEN STATE WARRIORS,@ min, 142-110,27:38,   22pt 2rb 2as 1st 2to 2trey 9-17fg 2-2ft
NA,"Green, Draymond^",29.25,N/A,GOLDEN STATE WARRIORS,@ min, 142-110,27:43,   11pt 3rb 3as 3st 2bl 2to 2trey 3-7fg 3-4ft
NA,"Clark, Ian",29.25,N/A,NEW ORLEANS PELICANS,@ chi, 108-95,29:47,   7pt 3rb 7as 4st 2-6fg 3-4ft
NA,"Adams, Steven^",29,N/A,OKLAHOMA CITY THUNDER,v , 86-,34:41,   12pt 10rb 2bl 2to 5-9fg 2-5ft
NA,"Kuzma, Kyle",29,N/A,LOS ANGELES LAKERS,v sac, 75-69,26:31,   15pt 8rb 3as 2to 1trey 6-12fg 2-3ft
NA,"Randolph, Zach^",29,N/A,SACRAMENTO KINGS,@ lal, 69-75,29:02,   16pt 6rb 3as 2trey 7-15fg
NA,"Lopez, Robin^",27,N/A,CHICAGO BULLS,v nor, 95-108,25:19,   13pt 4rb 5as 1bl 1to 6-10fg 1-1ft
NA,"Temple, Garrett^",26.5,N/A,SACRAMENTO KINGS,@ lal, 69-75,34:01,   12pt 4rb 1as 3st 1bl 4-13fg 4-4ft
NA,"Harkless, Maurice",26.5,N/A,PORTLAND TRAIL BLAZERS,@ lac, 134-106,21:43,   16pt 4rb 3as 2trey 6-6fg 2-2ft
NA,"Westbrook, Russell^",26.25,N/A,OKLAHOMA CITY THUNDER,v , 86-,28:29,   9pt 5rb 7as 1st 3to 3-10fg 3-3ft
NA,"Grant, Jerian^",26,N/A,CHICAGO BULLS,v nor, 95-108,22:00,   11pt 6rb 5as 3to 3trey 3-6fg 2-2ft
NA,"Holiday, Justin^",25.75,N/A,CHICAGO BULLS,v nor, 95-108,26:59,   13pt 3rb 3as 1st 1bl 2to 3trey 5-14fg
NA,"Costello, Matt",25,N/A,SAN ANTONIO SPURS,v den, 122-100,18:08,   5pt 12rb 1st 2bl 2to 2-2fg 1-2ft
NA,"Carroll, DeMarre^",25,N/A,BROOKLYN NETS,v nyk, 117-83,24:24,   12pt 2rb 3as 2st 1bl 2to 2trey 4-8fg 2-2ft
NA,"Sessions, Ramon",24.75,N/A,NEW YORK KNICKS,@ bkn, 83-117,24:59,   12pt 3rb 5as 1st 2to 1trey 5-10fg 1-2ft
NA,"Booker, Trevor",24.75,N/A,BROOKLYN NETS,v nyk, 117-83,17:49,   10pt 5rb 3as 1st 1bl 1to 1trey 3-4fg 3-4ft
NA,"Teodosic, Milos^",24.5,N/A,LOS ANGELES CLIPPERS,v por, 106-134,27:46,   15pt 2rb 3as 1bl 3to 4trey 5-12fg 1-2ft
NA,"Osman, Cedi^",24.25,N/A,CLEVELAND CAVALIERS,@ was, 94-102,35:53,   6pt 5rb 6as 1st 1bl 2to 2-5fg 2-2ft
NA,"Hollis-Jefferson, Rondae^",24,N/A,BROOKLYN NETS,v nyk, 117-83,22:16,   7pt 8rb 2as 1st 1bl 3-4fg 1-4ft
NA,"Sloan, Donald",23.5,N/A,WASHINGTON WIZARDS,v cle, 102-94,28:34,   12pt 4rb 3as 2st 5to 1trey 5-15fg 1-3ft
NA,"Felix, Carrick",23.5,N/A,WASHINGTON WIZARDS,v cle, 102-94,24:00,   13pt 2rb 2st 2bl 1to 1trey 4-6fg 4-4ft
NA,"Valentine, Denzel",23,N/A,CHICAGO BULLS,v nor, 95-108,25:43,   15pt 2rb 2as 1st 2to 3trey 6-11fg
NA,"Wiggins, Andrew^",23,N/A,MINNESOTA TIMBERWOLVES,v gsw, 110-142,23:42,   21pt 1as 1to 2trey 9-13fg 1-2ft
NA,"Forbes, Bryn",23,N/A,SAN ANTONIO SPURS,v den, 122-100,17:02,   20pt 1as 1to 4trey 7-11fg 2-2ft
NA,"Meeks, Jodie",23,N/A,WASHINGTON WIZARDS,v cle, 102-94,18:21,   13pt 4rb 1as 1st 3trey 3-7fg 4-4ft
NA,"Lin, Jeremy^",22.75,N/A,BROOKLYN NETS,v nyk, 117-83,29:20,   7pt 3rb 7as 1bl 2to 1trey 3-12fg
NA,"Harris, Gary^",22.75,N/A,DENVER NUGGETS,@ sas, 100-122,25:03,   15pt 3rb 1as 1st 1trey 7-12fg
NA,"Murray, Dejounte^",22.5,N/A,SAN ANTONIO SPURS,v den, 122-100,26:10,   8pt 2rb 6as 2st 2to 4-7fg
NA,"Hill, George^",22,N/A,SACRAMENTO KINGS,@ lal, 69-75,34:57,   7pt 8rb 3as 1st 3to 2-7fg 3-4ft
NA,"Holland, John",22,N/A,CLEVELAND CAVALIERS,@ was, 94-102,18:01,   14pt 2as 2st 1to 3trey 4-5fg 3-4ft
NA,"Oubre, Kelly^",21.75,N/A,WASHINGTON WIZARDS,v cle, 102-94,14:49,   12pt 5rb 1as 1st 1to 1trey 5-10fg 1-2ft
NA,"Casspi, Omri",21.5,N/A,GOLDEN STATE WARRIORS,@ min, 142-110,11:48,   4pt 4rb 4as 2st 2bl 3to 2-3fg
NA,"Arcidiacono, Ryan",21.5,N/A,CHICAGO BULLS,v nor, 95-108,21:01,   2pt 4rb 6as 2st 1bl 1to 0-4fg 2-2ft
NA,"Bertans, Davis",21.25,N/A,SAN ANTONIO SPURS,v den, 122-100,20:12,   10pt 3rb 1as 3st 2to 2trey 2-4fg 4-4ft
NA,"Satoransky, Tomas",21,N/A,WASHINGTON WIZARDS,v cle, 102-94,34:10,   8pt 4rb 5as 1st 3to 3-8fg 2-2ft
