position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Evans, Tyreke^",40.25,"$8,300",NEW ORLEANS PELICANS,@ tor, 95-93,36,   26pt 5rb 5as 1st 4to 1trey 9-14fg 7-9ft
PG,"Payton, Elfrid^",40,"$5,300",ORLANDO MAGIC,v okc, 99-127,39,   19pt 4rb 8as 3st 4to 9-17fg 1-2ft
PG,"Vasquez, Greivis",36.5,"$3,900",TORONTO RAPTORS,v nor, 93-95,28,   16pt 2rb 9as 2st 3to 4trey 5-14fg 2-2ft
SG,"Oladipo, Victor^",35.75,"$6,800",ORLANDO MAGIC,v okc, 99-127,35,   23pt 3rb 5as 1st 3to 2trey 7-18fg 7-7ft
SG,"DeRozan, DeMar^",29.25,"$6,700",TORONTO RAPTORS,v nor, 93-95,36,   22pt 3rb 1as 1st 1to 1trey 7-18fg 7-9ft
PG,"Westbrook, Russell^",29.25,"$10,200",OKLAHOMA CITY THUNDER,@ orl, 127-99,24,   17pt 1rb 6as 1st 1bl 4to 7-12fg 3-6ft
SG,"Gordon, Eric^",27.75,"$5,300",NEW ORLEANS PELICANS,@ tor, 95-93,36,   14pt 5rb 5as 1st 5to 1trey 6-15fg 1-1ft
SG,"Ginobili, Manu",24,"$5,300",SAN ANTONIO SPURS,v uta, 89-69,19,   6pt 2rb 4as 1st 4bl 2to 1trey 2-7fg 1-2ft
PG,"Lowry, Kyle^",23.75,"$9,800",TORONTO RAPTORS,v nor, 93-95,38,   8pt 5rb 5as 2st 4to 4-10fg 0-0ft
SG,"Green, Danny^",23.5,"$5,600",SAN ANTONIO SPURS,v uta, 89-69,20,   13pt 6rb 1st 1to 3trey 5-7fg 0-0ft
SG,"Waiters, Dion",23.25,"$4,200",OKLAHOMA CITY THUNDER,@ orl, 127-99,21,   16pt 1rb 2as 2st 3to 1trey 7-9fg 1-1ft
PG,"Burke, Trey^",22.75,"$5,700",UTAH JAZZ,@ sas, 69-89,33,   8pt 1rb 8as 1st 1to 4-15fg 0-0ft
SG,"Williams, Louis",22.5,"$4,500",TORONTO RAPTORS,v nor, 93-95,21,   17pt 1as 2st 4-9fg 9-10ft
SG,"Roberson, Andre^",21.25,"$3,000",OKLAHOMA CITY THUNDER,@ orl, 127-99,24,   10pt 5rb 1as 1st 1bl 3to 2trey 3-4fg 2-4ft
PG,"Jackson, Reggie",20.25,"$4,800",OKLAHOMA CITY THUNDER,@ orl, 127-99,20,   13pt 5rb 1as 1to 4-6fg 5-6ft
SG,"Lamb, Jeremy",13,"$3,000",OKLAHOMA CITY THUNDER,@ orl, 127-99,6,   8pt 2rb 1st 1to 2trey 3-4fg 0-0ft
SG,"Morrow, Anthony",12.75,"$3,200",OKLAHOMA CITY THUNDER,@ orl, 127-99,23,   2pt 3rb 1as 3st 1to 1-7fg 0-0ft
PG,"Exum, Dante",12.5,"$3,000",UTAH JAZZ,@ sas, 69-89,20,   2pt 2rb 4as 1st 1-5fg 0-0ft
PG,"Mills, Patty",12.25,"$3,600",SAN ANTONIO SPURS,v uta, 89-69,23,   8pt 1rb 1st 2trey 3-7fg 0-0ft
SG,"Pondexter, Quincy",11.5,"$3,200",NEW ORLEANS PELICANS,@ tor, 95-93,23,   2pt 6rb 1bl 1-5fg 0-1ft
PG,"Fredette, Jimmer",11.25,"$3,200",NEW ORLEANS PELICANS,@ tor, 95-93,16,   7pt 1rb 2as 1to 1trey 3-6fg 0-1ft
PG,"Parker, Tony^",11.25,"$5,800",SAN ANTONIO SPURS,v uta, 89-69,23,   4pt 1rb 3as 1st 1to 2-5fg 0-0ft
PG,"Joseph, Cory",10.75,"$5,000",SAN ANTONIO SPURS,v uta, 89-69,19,   4pt 1rb 4as 1to 1-6fg 2-2ft
SG,"Millsap, Elijah",9.75,"$3,000",UTAH JAZZ,@ sas, 69-89,17,   7pt 1rb 1bl 1to 2-7fg 3-3ft
SG,"Fournier, Evan",9.25,"$4,000",ORLANDO MAGIC,v okc, 99-127,14,   8pt 1rb 1to 1trey 3-6fg 1-2ft
SG,"Marble, Devyn^",7.25,"$3,500",ORLANDO MAGIC,v okc, 99-127,20,   3pt 1rb 2as 1to 1trey 1-4fg 0-0ft
SG,"Gordon, Ben",6.75,"$3,000",ORLANDO MAGIC,v okc, 99-127,12,   0pt 1rb 1as 2st 0-3fg 0-0ft
PG,"Wolters, Nate",5.75,"$3,000",NEW ORLEANS PELICANS,@ tor, 95-93,7,   2pt 1rb 1as 1st 2to 1-3fg 0-0ft
SG,"Green, Willie",5,"$3,000",ORLANDO MAGIC,v okc, 99-127,10,   5pt 1to 1trey 2-3fg 0-0ft
PG,"Smith, Ishmael",4.25,"$3,000",OKLAHOMA CITY THUNDER,@ orl, 127-99,6,   0pt 1rb 2as 0-2fg 0-0ft
PG,"Ridnour, Luke",0,"$3,000",ORLANDO MAGIC,v okc, 99-127,2,   0pt 0-0fg 0-0ft
SF,"Durant, Kevin^",50.75,"$10,700",OKLAHOMA CITY THUNDER,@ orl, 127-99,28,   21pt 11rb 8as 1st 1bl 3to 7-10fg 7-7ft
PF,"Ibaka, Serge^",35,"$6,500",OKLAHOMA CITY THUNDER,@ orl, 127-99,28,   16pt 8rb 1as 2st 1bl 1to 4trey 5-10fg 2-2ft
