team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,39,87,9,24,15,18,9,26,26,6,5,8,20
ATLANTA HAWKS,240,38,82,12,33,25,26,12,33,29,4,4,11,18
PORTLAND TRAIL BLAZERS,240,35,80,10,31,14,17,11,28,18,5,5,8,20
CLEVELAND CAVALIERS,240,34,85,15,37,16,18,14,32,16,3,1,8,15
DALLAS MAVERICKS,240,35,82,10,25,14,16,10,36,16,10,7,23,16
HOUSTON ROCKETS,240,36,88,14,35,13,15,11,28,21,14,7,16,19
BOSTON CELTICS,240,42,91,7,23,7,9,9,30,22,9,4,13,22
MINNESOTA TIMBERWOLVES,240,38,77,6,16,28,32,6,39,18,6,4,11,11
DENVER NUGGETS,240,39,85,10,17,5,7,8,31,30,4,7,8,22
NEW ORLEANS PELICANS,240,32,82,3,15,18,24,17,31,15,2,6,9,15
OKLAHOMA CITY THUNDER,240,34,85,5,22,19,22,10,37,10,7,7,13,22
NEW YORK KNICKS,240,40,91,8,17,12,17,11,40,29,8,6,10,17
DETROIT PISTONS,240,23,75,2,20,21,23,14,24,15,12,5,17,16
PHILADELPHIA 76ERS,240,37,78,7,21,8,12,13,35,27,11,10,19,19
WASHINGTON WIZARDS,240,37,88,8,18,16,23,15,35,13,2,3,13,16
PHOENIX SUNS,240,40,88,11,29,15,18,7,34,23,10,2,9,16
CHARLOTTE HORNETS,240,34,83,6,18,12,14,8,35,23,7,4,12,17
SAN ANTONIO SPURS,240,35,83,10,29,15,18,10,39,23,7,8,14,14
SACRAMENTO KINGS,240,35,73,7,17,25,29,6,25,17,6,4,17,18
TORONTO RAPTORS,240,43,84,17,34,16,19,11,28,29,12,4,16,24
LOS ANGELES CLIPPERS,240,34,76,9,26,17,25,10,27,13,7,6,8,20
UTAH JAZZ,240,35,81,5,24,14,20,16,31,17,2,6,9,18
