team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,31,76,5,14,22,27,5,32,25,12,5,14,23
CHARLOTTE BOBCATS,240,33,79,5,16,23,30,11,39,16,7,7,16,17
CLEVELAND CAVALIERS,240,40,91,3,14,13,17,12,31,18,9,5,11,20
DALLAS MAVERICKS,240,34,83,7,22,24,27,16,35,21,6,3,16,18
HOUSTON ROCKETS,240,36,83,9,22,27,35,6,31,27,11,2,12,30
DENVER NUGGETS,240,35,77,3,13,30,43,10,37,14,2,7,20,31
PHOENIX SUNS,240,38,87,13,30,15,20,9,32,32,8,2,6,19
GOLDEN STATE WARRIORS,240,36,83,2,18,18,26,14,36,20,4,3,12,14
LOS ANGELES LAKERS,240,32,74,8,16,21,35,14,29,22,12,7,14,15
MEMPHIS GRIZZLIES,240,33,83,4,10,14,17,14,31,18,10,4,15,25
MINNESOTA TIMBERWOLVES,240,34,79,11,26,25,25,11,33,21,6,6,15,20
NEW ORLEANS HORNETS,240,35,84,6,24,16,22,17,26,22,7,9,13,24
CHICAGO BULLS,240,44,89,4,16,11,18,17,24,16,5,1,12,25
PORTLAND TRAIL BLAZERS,240,35,68,2,8,37,40,8,23,21,8,4,11,15
UTAH JAZZ,240,43,88,1,9,20,30,10,28,19,8,4,11,26
SACRAMENTO KINGS,240,38,81,6,15,22,29,14,31,18,1,8,20,24
