team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,34,76,6,17,22,34,8,29,20,9,6,13,17
BOSTON CELTICS,240,33,80,6,17,16,19,8,32,20,5,5,16,23
ORLANDO MAGIC,240,38,90,7,19,9,9,14,38,18,6,4,14,17
CHARLOTTE BOBCATS,240,31,84,4,17,17,18,9,32,23,6,7,10,14
DALLAS MAVERICKS,240,37,88,8,23,11,14,8,35,24,9,4,11,15
GOLDEN STATE WARRIORS,240,37,86,12,28,9,15,14,36,20,6,6,18,18
OKLAHOMA CITY THUNDER,240,40,71,9,18,27,33,8,34,22,8,5,21,27
MEMPHIS GRIZZLIES,240,34,81,6,15,26,34,9,24,17,11,3,12,25
SAN ANTONIO SPURS,240,46,88,4,17,13,17,17,35,25,8,2,15,21
MILWAUKEE BUCKS,240,29,84,2,15,17,23,16,21,16,7,4,12,18
PHILADELPHIA 76ERS,240,39,74,9,20,12,14,5,32,22,7,7,26,25
MINNESOTA TIMBERWOLVES,240,37,96,7,20,25,29,17,28,23,9,2,13,15
DETROIT PISTONS,265,42,96,5,21,17,27,15,28,17,10,6,13,19
NEW ORLEANS PELICANS,265,38,84,9,23,26,32,16,35,23,10,7,15,22
CHICAGO BULLS,240,24,72,6,21,24,29,16,32,12,9,7,22,19
NEW YORK KNICKS,240,31,76,5,19,16,19,10,29,17,16,7,13,21
UTAH JAZZ,240,48,89,13,23,13,15,12,27,35,7,8,6,27
SACRAMENTO KINGS,240,35,78,4,13,27,33,13,27,13,2,4,12,20
