team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,38,92,6,16,14,19,7,31,14,2,4,12,18
BOSTON CELTICS,240,46,90,8,20,13,22,10,44,29,6,2,16,19
ATLANTA HAWKS,240,35,81,13,34,15,24,6,40,22,12,4,10,22
BROOKLYN NETS,240,30,80,3,18,12,19,9,42,16,4,2,17,21
NEW YORK KNICKS,240,37,79,10,22,18,22,4,30,23,5,4,6,21
CHARLOTTE HORNETS,240,42,88,4,18,15,18,10,31,19,2,7,7,20
PHOENIX SUNS,240,45,80,13,26,15,17,7,34,27,5,3,13,25
DALLAS MAVERICKS,240,40,88,4,19,22,30,16,28,13,5,1,11,16
SAN ANTONIO SPURS,240,40,84,14,25,13,16,12,32,25,5,8,14,22
MEMPHIS GRIZZLIES,240,37,80,5,12,22,26,7,30,19,4,7,10,19
MIAMI HEAT,240,30,68,7,18,18,27,3,17,21,16,3,18,22
MILWAUKEE BUCKS,240,39,69,9,16,22,26,12,33,21,11,3,24,26
HOUSTON ROCKETS,265,38,78,12,32,26,31,7,35,19,3,3,22,28
MINNESOTA TIMBERWOLVES,265,45,97,3,10,19,27,14,29,23,12,5,14,26
OKLAHOMA CITY THUNDER,240,35,71,9,23,24,31,6,34,27,7,8,16,24
PHILADELPHIA 76ERS,240,32,84,8,28,19,30,19,25,25,13,2,17,24
INDIANA PACERS,265,36,96,6,26,23,29,9,34,18,10,5,8,33
SACRAMENTO KINGS,265,36,83,2,10,28,40,11,38,16,6,2,14,24
CLEVELAND CAVALIERS,240,41,84,9,20,14,21,15,33,28,7,2,13,21
TORONTO RAPTORS,240,35,86,8,24,13,20,14,26,25,4,4,11,17
ORLANDO MAGIC,240,37,74,7,17,17,20,9,29,15,6,3,8,20
UTAH JAZZ,240,36,79,8,16,13,21,13,28,23,4,6,11,21
DENVER NUGGETS,240,31,82,5,22,22,30,10,26,16,8,7,19,22
WASHINGTON WIZARDS,240,45,85,7,20,22,27,14,38,35,12,11,15,20
