team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,265,46,96,7,20,12,18,12,31,23,4,10,8,21
BROOKLYN NETS,265,43,91,10,19,17,23,17,32,25,6,4,15,17
BOSTON CELTICS,240,35,79,7,20,13,16,8,31,22,6,2,12,24
DENVER NUGGETS,240,33,77,7,20,24,36,10,35,21,7,3,7,17
MEMPHIS GRIZZLIES,240,45,80,3,9,12,20,12,32,29,14,7,16,20
DETROIT PISTONS,240,38,82,9,20,6,10,6,23,28,7,4,16,18
CHICAGO BULLS,240,39,84,5,13,13,17,14,33,30,10,6,15,19
NEW ORLEANS HORNETS,240,35,84,4,17,13,20,11,28,23,8,7,15,16
CHARLOTTE BOBCATS,240,38,81,9,24,20,27,10,35,18,6,5,16,18
ORLANDO MAGIC,240,37,89,4,25,14,17,13,33,26,7,2,14,20
PHOENIX SUNS,240,41,82,3,13,17,20,14,37,30,8,2,17,28
PORTLAND TRAIL BLAZERS,240,33,80,6,20,26,32,12,25,18,7,1,14,15
SAN ANTONIO SPURS,240,35,75,10,30,28,35,7,39,25,9,8,17,21
SACRAMENTO KINGS,240,34,90,9,25,25,29,10,32,21,8,2,10,23
GOLDEN STATE WARRIORS,240,39,83,5,17,18,24,13,29,17,5,3,13,22
UTAH JAZZ,240,39,78,10,21,27,33,8,27,23,8,8,11,23
TORONTO RAPTORS,240,35,78,8,20,18,20,8,34,20,10,5,16,19
WASHINGTON WIZARDS,240,30,78,6,15,22,27,12,32,20,6,3,16,20
