team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,42,80,10,28,12,17,8,30,24,7,3,17,17
BOSTON CELTICS,240,44,79,5,16,17,22,6,31,34,11,5,12,16
NEW ORLEANS HORNETS,240,39,78,4,17,13,13,5,34,20,4,0,12,21
CLEVELAND CAVALIERS,240,40,82,8,25,17,24,8,28,29,7,4,8,15
PHILADELPHIA 76ERS,240,41,85,9,20,19,23,7,43,28,10,3,17,22
GOLDEN STATE WARRIORS,240,36,95,13,33,17,21,14,34,21,9,2,14,20
LOS ANGELES LAKERS,240,37,76,6,17,19,26,7,30,19,12,4,17,20
MEMPHIS GRIZZLIES,240,39,83,5,14,15,20,8,34,15,10,8,17,21
MINNESOTA TIMBERWOLVES,240,34,78,8,14,15,19,10,37,15,7,5,20,15
MIAMI HEAT,240,33,80,8,22,14,16,7,29,17,12,12,13,15
PORTLAND TRAIL BLAZERS,240,40,74,4,12,18,22,7,24,23,3,5,3,23
NEW JERSEY NETS,240,34,69,6,11,19,21,5,25,14,1,1,11,19
PHOENIX SUNS,240,40,78,7,13,17,27,12,33,24,5,6,17,20
OKLAHOMA CITY THUNDER,240,38,86,4,16,22,24,10,25,23,10,6,12,23
DETROIT PISTONS,240,45,77,4,11,7,14,8,26,16,6,4,12,26
SACRAMENTO KINGS,240,32,72,4,13,21,29,8,26,18,7,4,12,18
