team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,34,80,7,14,16,25,9,37,19,5,6,15,21
CHICAGO BULLS,240,39,88,7,20,17,20,9,40,22,6,8,10,19
NEW ORLEANS PELICANS,240,41,93,12,27,17,20,14,26,31,8,5,5,20
CLEVELAND CAVALIERS,240,40,81,13,27,25,30,12,33,26,3,5,9,13
UTAH JAZZ,240,32,74,6,21,16,21,5,32,18,5,6,11,18
INDIANA PACERS,240,39,90,6,15,13,15,13,31,16,3,3,7,19
SAN ANTONIO SPURS,240,33,83,2,19,21,27,10,29,20,11,4,8,17
LOS ANGELES CLIPPERS,240,33,74,5,22,14,17,8,36,26,6,8,15,20
ATLANTA HAWKS,240,27,71,10,27,27,28,9,29,20,7,3,15,16
NEW YORK KNICKS,240,36,83,6,26,7,12,11,29,23,4,2,15,26
