team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,41,81,3,16,16,16,6,28,28,9,5,8,24
CHICAGO BULLS,240,34,74,3,9,24,31,8,32,24,6,1,13,15
MINNESOTA TIMBERWOLVES,240,30,65,4,15,26,32,7,42,20,8,7,17,22
DALLAS MAVERICKS,240,29,80,4,16,20,25,7,28,16,7,2,8,20
OKLAHOMA CITY THUNDER,240,27,73,1,10,37,42,9,35,10,7,12,14,20
DETROIT PISTONS,240,33,83,6,17,18,27,13,26,22,8,7,11,28
MIAMI HEAT,240,45,89,10,21,13,20,13,31,26,4,4,11,24
HOUSTON ROCKETS,240,36,80,12,34,26,33,11,29,25,5,6,11,20
MILWAUKEE BUCKS,240,41,80,7,20,16,18,6,42,25,8,7,23,19
PHILADELPHIA 76ERS,240,37,85,10,24,12,16,4,27,22,13,3,15,14
DENVER NUGGETS,240,41,76,7,16,11,18,9,34,26,2,10,15,21
PHOENIX SUNS,240,43,94,7,12,17,21,15,25,29,6,4,6,19
ATLANTA HAWKS,240,35,79,7,18,18,22,6,35,20,14,4,16,22
PORTLAND TRAIL BLAZERS,240,30,83,6,23,21,26,16,31,15,13,6,20,19
UTAH JAZZ,315,46,93,14,26,34,43,11,35,30,10,11,18,26
TORONTO RAPTORS,315,51,108,8,24,23,30,20,32,31,13,5,17,31
