team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,40,90,4,23,14,24,16,31,17,13,3,21,19
GOLDEN STATE WARRIORS,240,43,86,13,33,17,20,12,35,26,12,4,19,17
DETROIT PISTONS,240,37,72,15,32,12,17,8,27,18,3,2,20,21
MEMPHIS GRIZZLIES,240,37,76,9,16,20,25,5,24,21,13,3,15,19
TORONTO RAPTORS,265,37,90,8,24,24,31,11,36,20,11,11,10,16
ORLANDO MAGIC,265,44,97,9,23,6,8,6,40,28,4,9,15,22
CHICAGO BULLS,265,41,88,7,17,26,31,17,36,17,9,2,23,20
PHILADELPHIA 76ERS,265,42,93,12,27,15,20,11,23,23,13,5,12,27
CLEVELAND CAVALIERS,240,38,82,10,26,9,11,9,34,15,4,2,17,23
SAN ANTONIO SPURS,240,38,83,5,17,18,22,11,34,17,6,7,11,16
SACRAMENTO KINGS,240,34,74,5,11,30,42,14,40,19,12,2,15,29
UTAH JAZZ,240,35,83,6,34,25,34,10,28,12,8,3,13,26
